"BID","DID"
"BID532","DID1099"
"BID1118","DID1100"
"BID27","DID1102"
"BID2083","DID1103"
"BID530","DID1105"
"BID876","DID1105"
"BID983","DID1105"
"BID1106","DID1105"
"BID1288","DID1105"
"BID1982","DID1106"
"BID2237","DID1106"
"BID2503","DID1106"
"BID833","DID1109"
"BID555","DID1109"
"BID1951","DID1109"
"BID1133","DID1111"
"BID1183","DID1111"
"BID1233","DID1111"
"BID2817","DID1111"
"BID2958","DID1111"
"BID2343","DID1116"
"BID805","DID1116"
"BID825","DID1118"
"BID583","DID1122"
"BID1831","DID1122"
"BID2416","DID1124"
"BID1577","DID1128"
"BID1668","DID1128"
"BID1619","DID1130"
"BID2038","DID1132"
"BID2214","DID1132"
"BID592","DID1134"
"BID2230","DID1134"
"BID997","DID1134"
"BID1170","DID1136"
"BID1891","DID1141"
"BID2489","DID1143"
"BID1111","DID1145"
"BID491","DID1148"
"BID893","DID1148"
"BID1606","DID1148"
"BID2459","DID1148"
"BID925","DID1148"
"BID1650","DID1148"
"BID1673","DID1148"
"BID678","DID1149"
"BID1769","DID1153"
"BID2764","DID1153"
"BID2801","DID1153"
"BID2002","DID1155"
"BID2511","DID1155"
"BID69","DID1156"
"BID262","DID1156"
"BID793","DID1156"
"BID1646","DID1156"
"BID977","DID1159"
"BID1760","DID1166"
"BID2340","DID1166"
"BID1635","DID1170"
"BID574","DID1170"
"BID596","DID1170"
"BID1735","DID1170"
"BID2925","DID1171"
"BID718","DID1171"
"BID1119","DID1171"
"BID1520","DID1171"
"BID1934","DID1171"
"BID2962","DID1171"
"BID671","DID1172"
"BID274","DID1174"
"BID1052","DID1174"
"BID187","DID1174"
"BID532","DID1174"
"BID1167","DID1174"
"BID2301","DID1174"
"BID2446","DID1174"
"BID350","DID1175"
"BID2235","DID1175"
"BID1424","DID1178"
"BID839","DID1181"
"BID2279","DID1181"
"BID2295","DID1187"
"BID2803","DID1187"
"BID437","DID1191"
"BID2302","DID1191"
"BID348","DID1191"
"BID469","DID1191"
"BID938","DID1191"
"BID1194","DID1191"
"BID2463","DID1191"
"BID2353","DID1192"
"BID2699","DID1192"
"BID605","DID1196"
"BID2168","DID1196"
"BID1847","DID1198"
"BID772","DID1199"
"BID1535","DID1199"
"BID563","DID1201"
"BID629","DID1201"
"BID2103","DID1205"
"BID2778","DID1205"
"BID310","DID1206"
"BID2747","DID1206"
"BID1995","DID1208"
"BID320","DID1209"
"BID891","DID1209"
"BID732","DID1209"
"BID2845","DID1209"
"BID83","DID1210"
"BID2057","DID1210"
"BID2290","DID1211"
"BID833","DID1216"
"BID1181","DID1219"
"BID2975","DID1219"
"BID2155","DID1220"
"BID31","DID1220"
"BID20","DID1220"
"BID1179","DID1228"
"BID76","DID1229"
"BID598","DID1229"
"BID2651","DID1229"
"BID617","DID1232"
"BID960","DID1232"
"BID2218","DID1232"
"BID2343","DID1237"
"BID2526","DID1245"
"BID2802","DID1245"
"BID275","DID1247"
"BID385","DID1247"
"BID470","DID1252"
"BID2998","DID1252"
"BID1007","DID1253"
"BID1515","DID1253"
"BID2161","DID1253"
"BID2790","DID1253"
"BID586","DID1254"
"BID806","DID1254"
"BID994","DID1254"
"BID1074","DID1254"
"BID150","DID1254"
"BID263","DID1254"
"BID259","DID1255"
"BID1643","DID1255"
"BID581","DID1256"
"BID1937","DID1260"
"BID2184","DID1260"
"BID2897","DID1260"
"BID2610","DID1261"
"BID2788","DID1261"
"BID1295","DID1261"
"BID1234","DID1263"
"BID978","DID1265"
"BID2377","DID1265"
"BID1444","DID1268"
"BID2844","DID1272"
"BID2941","DID1272"
"BID218","DID1275"
"BID1719","DID1275"
"BID2340","DID1275"
"BID2068","DID1279"
"BID2943","DID1279"
"BID2295","DID1282"
"BID2803","DID1282"
"BID275","DID1283"
"BID385","DID1283"
"BID831","DID1284"
"BID1699","DID1284"
"BID2526","DID1284"
"BID436","DID1293"
"BID1530","DID1293"
"BID1652","DID1293"
"BID2494","DID1297"
"BID1976","DID1299"
"BID1120","DID1299"
"BID2328","DID1299"
"BID461","DID1300"
"BID347","DID1300"
"BID1027","DID1300"
"BID2322","DID1301"
"BID432","DID1304"
"BID2402","DID1304"
"BID124","DID1306"
"BID1321","DID1306"
"BID2444","DID1306"
"BID2889","DID1306"
"BID2239","DID1308"
"BID2694","DID1308"
"BID589","DID1308"
"BID822","DID1308"
"BID991","DID1308"
"BID2187","DID1310"
"BID894","DID1312"
"BID117","DID1315"
"BID744","DID1316"
"BID282","DID1318"
"BID2186","DID1318"
"BID997","DID1319"
"BID1906","DID1319"
"BID1276","DID1322"
"BID254","DID1323"
"BID1871","DID1323"
"BID2009","DID1325"
"BID42","DID1325"
"BID2365","DID1327"
"BID1491","DID1328"
"BID2573","DID1328"
"BID731","DID1328"
"BID118","DID1338"
"BID137","DID1338"
"BID1316","DID1341"
"BID2603","DID1341"
"BID1372","DID1342"
"BID2797","DID1342"
"BID1690","DID1343"
"BID1891","DID1348"
"BID542","DID1353"
"BID753","DID1355"
"BID1069","DID1355"
"BID2781","DID1359"
"BID2791","DID1359"
"BID538","DID1360"
"BID1646","DID1363"
"BID1968","DID1363"
"BID953","DID1364"
"BID1761","DID1364"
"BID2053","DID1364"
"BID222","DID1366"
"BID818","DID1366"
"BID537","DID1372"
"BID744","DID1374"
"BID1769","DID1375"
"BID2764","DID1375"
"BID2801","DID1375"
"BID2494","DID1377"
"BID206","DID1377"
"BID284","DID1377"
"BID1633","DID1377"
"BID1954","DID1377"
"BID1890","DID1378"
"BID613","DID1381"
"BID1013","DID1381"
"BID2990","DID1381"
"BID1709","DID1381"
"BID1519","DID1382"
"BID201","DID1385"
"BID1324","DID1385"
"BID2045","DID1385"
"BID2844","DID1385"
"BID545","DID1385"
"BID1830","DID1385"
"BID1485","DID1387"
"BID1894","DID1387"
"BID2463","DID1387"
"BID812","DID1388"
"BID2038","DID1392"
"BID76","DID1392"
"BID1325","DID1394"
"BID2448","DID1394"
"BID1801","DID1394"
"BID859","DID1400"
"BID1277","DID1403"
"BID133","DID1406"
"BID2491","DID1406"
"BID197","DID1407"
"BID1825","DID1407"
"BID2108","DID1407"
"BID759","DID1409"
"BID1260","DID1414"
"BID476","DID1417"
"BID2773","DID1417"
"BID1521","DID1418"
"BID2892","DID1418"
"BID1381","DID1427"
"BID2159","DID1427"
"BID2601","DID1428"
"BID2702","DID1429"
"BID583","DID1430"
"BID355","DID1432"
"BID411","DID1434"
"BID732","DID1434"
"BID2126","DID1434"
"BID1171","DID1435"
"BID1294","DID1435"
"BID2633","DID1438"
"BID2976","DID1440"
"BID1652","DID1448"
"BID420","DID1457"
"BID70","DID1458"
"BID2008","DID1458"
"BID2064","DID1458"
"BID667","DID1459"
"BID362","DID1460"
"BID1235","DID1461"
"BID1774","DID1461"
"BID1756","DID1464"
"BID1846","DID1464"
"BID2373","DID1464"
"BID833","DID1468"
"BID2125","DID1468"
"BID1954","DID1468"
"BID538","DID1470"
"BID582","DID1470"
"BID1134","DID1470"
"BID758","DID1471"
"BID2879","DID1471"
"BID2881","DID1471"
"BID502","DID1483"
"BID1542","DID1483"
"BID2345","DID1483"
"BID271","DID1485"
"BID1703","DID1491"
"BID819","DID1493"
"BID1525","DID1493"
"BID2420","DID1493"
"BID2743","DID1493"
"BID4","DID1497"
"BID2514","DID1497"
"BID2650","DID1499"
"BID986","DID1499"
"BID323","DID1507"
"BID677","DID1507"
"BID1893","DID1507"
"BID2612","DID1507"
"BID2458","DID1510"
"BID1269","DID1510"
"BID1525","DID1510"
"BID1259","DID1511"
"BID1574","DID1511"
"BID751","DID1515"
"BID1639","DID1515"
"BID2346","DID1517"
"BID148","DID1521"
"BID1065","DID1527"
"BID2012","DID1527"
"BID2579","DID1531"
"BID1722","DID1532"
"BID1768","DID1532"
"BID5","DID1532"
"BID334","DID1532"
"BID1661","DID1532"
"BID2976","DID1534"
"BID48","DID1535"
"BID1541","DID1535"
"BID1654","DID1535"
"BID1755","DID1535"
"BID2339","DID1535"
"BID2225","DID1544"
"BID2266","DID1544"
"BID581","DID1545"
"BID2497","DID1552"
"BID1133","DID1552"
"BID1163","DID1552"
"BID1329","DID1557"
"BID1935","DID1557"
"BID2940","DID1558"
"BID1829","DID1558"
"BID2009","DID1562"
"BID476","DID1564"
"BID2773","DID1564"
"BID1183","DID1565"
"BID1233","DID1565"
"BID2817","DID1565"
"BID2958","DID1565"
"BID2286","DID1565"
"BID370","DID1565"
"BID1937","DID1565"
"BID205","DID1566"
"BID1297","DID1566"
"BID1515","DID1566"
"BID128","DID1575"
"BID1112","DID1575"
"BID1198","DID1577"
"BID1138","DID1581"
"BID1730","DID1582"
"BID2690","DID1582"
"BID989","DID1584"
"BID738","DID1597"
"BID2689","DID1597"
"BID1378","DID1604"
"BID63","DID1605"
"BID484","DID1605"
"BID2978","DID1608"
"BID1184","DID1609"
"BID692","DID1610"
"BID930","DID1610"
"BID2818","DID1610"
"BID555","DID1613"
"BID1527","DID1613"
"BID1309","DID1617"
"BID377","DID1617"
"BID769","DID1617"
"BID759","DID1622"
"BID1388","DID1630"
"BID1255","DID1632"
"BID2109","DID1632"
"BID2592","DID1632"
"BID1716","DID1633"
"BID265","DID1641"
"BID915","DID1641"
"BID2497","DID1643"
"BID1971","DID1648"
"BID198","DID1652"
"BID868","DID1654"
"BID1742","DID1654"
"BID3","DID1655"
"BID2883","DID1655"
"BID1259","DID1655"
"BID1574","DID1655"
"BID1577","DID1655"
"BID1158","DID1656"
"BID1644","DID1656"
"BID2103","DID1661"
"BID2778","DID1661"
"BID2533","DID1665"
"BID2537","DID1665"
"BID2884","DID1665"
"BID2579","DID1667"
"BID919","DID1667"
"BID1186","DID1667"
"BID724","DID1667"
"BID1035","DID1667"
"BID1351","DID1672"
"BID2929","DID1672"
"BID826","DID1674"
"BID453","DID1675"
"BID1804","DID1675"
"BID995","DID1678"
"BID1269","DID1678"
"BID2928","DID1678"
"BID2052","DID1679"
"BID2166","DID1679"
"BID2605","DID1679"
"BID2702","DID1682"
"BID1476","DID1682"
"BID2172","DID1682"
"BID2335","DID1682"
"BID700","DID1684"
"BID1572","DID1686"
"BID2601","DID1686"
"BID56","DID1690"
"BID810","DID1690"
"BID2469","DID1690"
"BID2073","DID1691"
"BID2990","DID1691"
"BID2179","DID1693"
"BID2480","DID1693"
"BID646","DID1695"
"BID1536","DID1697"
"BID2946","DID1697"
"BID2683","DID1697"
"BID1330","DID1704"
"BID1284","DID1706"
"BID1910","DID1706"
"BID423","DID1714"
"BID1101","DID1714"
"BID1684","DID1714"
"BID1613","DID1715"
"BID2118","DID1716"
"BID854","DID1717"
"BID2822","DID1717"
"BID411","DID1717"
"BID732","DID1717"
"BID2126","DID1717"
"BID885","DID1718"
