"DID","AID"
"DID889","AID2303"
"DID2277","AID2303"
"DID2561","AID2303"
"DID3113","AID2303"
"DID438","AID2303"
"DID1640","AID2303"
"DID2560","AID2303"
"DID889","AID238"
"DID2277","AID238"
"DID2561","AID238"
"DID3113","AID238"
"DID438","AID238"
"DID1640","AID238"
"DID2560","AID238"
"DID889","AID2684"
"DID2277","AID2684"
"DID2561","AID2684"
"DID3113","AID2684"
"DID438","AID2684"
"DID1640","AID2684"
"DID2560","AID2684"
"DID889","AID398"
"DID2277","AID398"
"DID2561","AID398"
"DID3113","AID398"
"DID438","AID398"
"DID1640","AID398"
"DID2560","AID398"
"DID491","AID1473"
"DID1094","AID1473"
"DID883","AID1473"
"DID3644","AID1473"
"DID2172","AID1473"
"DID491","AID3510"
"DID1094","AID3510"
"DID883","AID3510"
"DID3644","AID3510"
"DID2172","AID3510"
"DID1303","AID1974"
"DID2359","AID1974"
"DID3855","AID1974"
"DID1124","AID1974"
"DID2409","AID1974"
"DID804","AID1974"
"DID3962","AID1974"
"DID1503","AID1974"
"DID265","AID1974"
"DID2142","AID1974"
"DID1303","AID2285"
"DID2359","AID2285"
"DID3855","AID2285"
"DID1124","AID2285"
"DID2409","AID2285"
"DID804","AID2285"
"DID3962","AID2285"
"DID1503","AID2285"
"DID265","AID2285"
"DID2142","AID2285"
"DID1303","AID662"
"DID2359","AID662"
"DID3855","AID662"
"DID1124","AID662"
"DID2409","AID662"
"DID804","AID662"
"DID3962","AID662"
"DID1503","AID662"
"DID265","AID662"
"DID2142","AID662"
"DID1701","AID1045"
"DID679","AID1045"
"DID1288","AID1045"
"DID1349","AID1045"
"DID2669","AID1045"
"DID3821","AID1045"
"DID3867","AID1045"
"DID1701","AID2098"
"DID679","AID2098"
"DID1288","AID2098"
"DID1349","AID2098"
"DID2669","AID2098"
"DID3821","AID2098"
"DID3867","AID2098"
"DID1701","AID3871"
"DID679","AID3871"
"DID1288","AID3871"
"DID1349","AID3871"
"DID2669","AID3871"
"DID3821","AID3871"
"DID3867","AID3871"
"DID1466","AID1571"
"DID3739","AID1571"
"DID3823","AID1571"
"DID1495","AID2038"
"DID753","AID2038"
"DID1495","AID2070"
"DID753","AID2070"
"DID1376","AID1810"
"DID1249","AID1810"
"DID1302","AID1810"
"DID1536","AID1810"
"DID1859","AID1810"
"DID3111","AID1810"
"DID1376","AID2670"
"DID1249","AID2670"
"DID1302","AID2670"
"DID1536","AID2670"
"DID1859","AID2670"
"DID3111","AID2670"
"DID1227","AID2414"
"DID1220","AID2414"
"DID2830","AID2414"
"DID182","AID2414"
"DID1471","AID2414"
"DID1582","AID2414"
"DID3957","AID2414"
"DID2050","AID2414"
"DID1845","AID26"
"DID3840","AID1494"
"DID1907","AID1494"
"DID3840","AID2651"
"DID1907","AID2651"
"DID273","AID2095"
"DID980","AID2095"
"DID1897","AID2095"
"DID1951","AID2095"
"DID1364","AID2095"
"DID1500","AID2095"
"DID3004","AID2095"
"DID952","AID2095"
"DID2407","AID2095"
"DID2634","AID2095"
"DID273","AID2259"
"DID980","AID2259"
"DID1897","AID2259"
"DID1951","AID2259"
"DID1364","AID2259"
"DID1500","AID2259"
"DID3004","AID2259"
"DID952","AID2259"
"DID2407","AID2259"
"DID2634","AID2259"
"DID273","AID2860"
"DID980","AID2860"
"DID1897","AID2860"
"DID1951","AID2860"
"DID1364","AID2860"
"DID1500","AID2860"
"DID3004","AID2860"
"DID952","AID2860"
"DID2407","AID2860"
"DID2634","AID2860"
"DID273","AID699"
"DID980","AID699"
"DID1897","AID699"
"DID1951","AID699"
"DID1364","AID699"
"DID1500","AID699"
"DID3004","AID699"
"DID952","AID699"
"DID2407","AID699"
"DID2634","AID699"
"DID668","AID1968"
"DID668","AID3589"
"DID1576","AID2763"
"DID1102","AID1531"
"DID1797","AID1531"
"DID1903","AID1531"
"DID1102","AID2714"
"DID1797","AID2714"
"DID1903","AID2714"
"DID1102","AID3236"
"DID1797","AID3236"
"DID1903","AID3236"
"DID1884","AID128"
"DID3860","AID128"
"DID362","AID128"
"DID3199","AID128"
"DID560","AID128"
"DID258","AID128"
"DID1769","AID128"
"DID6","AID1026"
"DID920","AID1026"
"DID3829","AID1026"
"DID1149","AID1026"
"DID203","AID1026"
"DID852","AID1026"
"DID2911","AID1875"
"DID3008","AID1875"
"DID490","AID1875"
"DID120","AID1875"
"DID3314","AID1875"
"DID1423","AID1875"
"DID1250","AID875"
"DID1625","AID875"
"DID3979","AID875"
"DID1065","AID875"
"DID1999","AID875"
"DID3771","AID875"
"DID1643","AID875"
"DID2179","AID875"
"DID1220","AID875"
"DID2142","AID875"
"DID2170","AID875"
"DID3734","AID3362"
"DID309","AID179"
"DID1057","AID179"
"DID309","AID2607"
"DID1057","AID2607"
"DID1251","AID1288"
"DID1404","AID1288"
"DID2504","AID1288"
"DID3083","AID1288"
"DID508","AID1288"
"DID934","AID1288"
"DID1949","AID1288"
"DID1251","AID3241"
"DID1404","AID3241"
"DID2504","AID3241"
"DID3083","AID3241"
"DID508","AID3241"
"DID934","AID3241"
"DID1949","AID3241"
"DID2138","AID2019"
"DID2614","AID2019"
"DID2956","AID2019"
"DID753","AID2019"
"DID2653","AID2019"
"DID2268","AID2398"
"DID358","AID2398"
"DID3181","AID2398"
"DID3769","AID2398"
"DID2268","AID411"
"DID358","AID411"
"DID3181","AID411"
"DID3769","AID411"
"DID3394","AID651"
"DID3934","AID651"
"DID3142","AID651"
"DID851","AID2331"
"DID412","AID2331"
"DID851","AID991"
"DID412","AID991"
"DID2099","AID1267"
"DID2878","AID1267"
"DID3626","AID1267"
"DID3976","AID1267"
"DID663","AID1267"
"DID1217","AID1267"
"DID1575","AID1267"
"DID1702","AID1267"
"DID2733","AID1267"
"DID2762","AID1267"
"DID3085","AID1267"
"DID233","AID585"
"DID714","AID585"
"DID3594","AID585"
"DID361","AID585"
"DID758","AID585"
"DID2000","AID585"
"DID3309","AID808"
"DID3604","AID808"
"DID2715","AID808"
"DID2907","AID808"
"DID1325","AID808"
"DID428","AID2257"
"DID2428","AID2257"
"DID1847","AID1395"
"DID954","AID1395"
"DID1847","AID209"
"DID954","AID209"
"DID725","AID2787"
"DID1973","AID2787"
"DID2050","AID2787"
"DID654","AID1018"
"DID1052","AID1018"
"DID2427","AID1018"
"DID2604","AID1018"
"DID2830","AID1018"
"DID2854","AID1018"
"DID3646","AID1018"
"DID182","AID1018"
"DID1471","AID1018"
"DID1582","AID1018"
"DID3957","AID1018"
"DID3900","AID1018"
"DID1389","AID1018"
"DID2396","AID1018"
"DID562","AID1182"
"DID1724","AID1182"
"DID2538","AID1182"
"DID2742","AID1182"
"DID1535","AID194"
"DID2071","AID194"
"DID540","AID1797"
"DID1962","AID1797"
"DID1642","AID3662"
"DID3673","AID3662"
"DID666","AID3662"
"DID2732","AID3662"
"DID1613","AID3662"
"DID392","AID3753"
"DID1215","AID3753"
"DID1908","AID3753"
"DID3798","AID3753"
"DID2166","AID3753"
"DID2624","AID3753"
"DID1643","AID3753"
"DID2242","AID3753"
"DID376","AID2197"
"DID376","AID3040"
"DID1185","AID209"
"DID1619","AID209"
"DID1678","AID209"
"DID379","AID209"
"DID3331","AID209"
"DID1185","AID2932"
"DID1619","AID2932"
"DID1678","AID2932"
"DID379","AID2932"
"DID3331","AID2932"
"DID636","AID1068"
"DID1690","AID1068"
"DID2119","AID1068"
"DID3169","AID1068"
"DID3199","AID1068"
"DID1783","AID3161"
"DID2622","AID3161"
"DID935","AID3161"
"DID2222","AID3161"
"DID2859","AID3161"
"DID1940","AID3161"
"DID2307","AID3161"
"DID1722","AID1006"
"DID3852","AID1006"
"DID1722","AID1291"
"DID3852","AID1291"
"DID1722","AID1324"
"DID3852","AID1324"
"DID1722","AID1516"
"DID3852","AID1516"
"DID1614","AID1395"
"DID1774","AID1395"
"DID3487","AID1395"
"DID48","AID1395"
"DID336","AID1395"
"DID3588","AID1395"
"DID3914","AID1395"
"DID1614","AID466"
"DID1774","AID466"
"DID3487","AID466"
"DID48","AID466"
"DID336","AID466"
"DID3588","AID466"
"DID3914","AID466"
"DID1124","AID1562"
"DID2409","AID1562"
"DID368","AID1562"
"DID3970","AID1562"
"DID556","AID1562"
"DID3443","AID1562"
"DID1590","AID1562"
"DID2817","AID1562"
"DID3275","AID1562"
"DID1124","AID3115"
"DID2409","AID3115"
"DID368","AID3115"
"DID3970","AID3115"
"DID556","AID3115"
"DID3443","AID3115"
"DID1590","AID3115"
"DID2817","AID3115"
"DID3275","AID3115"
"DID1605","AID101"
"DID1484","AID101"
"DID2175","AID101"
"DID83","AID101"
"DID3267","AID101"
"DID3011","AID101"
"DID1605","AID16"
"DID1484","AID16"
"DID2175","AID16"
"DID83","AID16"
"DID3267","AID16"
"DID3011","AID16"
"DID1273","AID1619"
"DID687","AID1619"
"DID2077","AID1619"
"DID1273","AID2336"
"DID687","AID2336"
"DID2077","AID2336"
"DID1273","AID2479"
"DID687","AID2479"
"DID2077","AID2479"
"DID1273","AID3608"
"DID687","AID3608"
"DID2077","AID3608"
"DID3329","AID1723"
"DID746","AID1723"
"DID1824","AID1723"
"DID460","AID1723"
"DID775","AID1723"
"DID1122","AID1723"
"DID3150","AID1723"
"DID3535","AID1723"
"DID3329","AID3794"
"DID746","AID3794"
"DID1824","AID3794"
"DID460","AID3794"
"DID775","AID3794"
"DID1122","AID3794"
"DID3150","AID3794"
"DID3535","AID3794"
"DID328","AID3382"
"DID3541","AID3382"
"DID328","AID83"
"DID3541","AID83"
"DID231","AID2078"
"DID2996","AID2078"
"DID209","AID2078"
"DID761","AID2078"
"DID3648","AID2078"
"DID851","AID2078"
"DID1531","AID2078"
"DID3106","AID2078"
"DID231","AID3329"
"DID2996","AID3329"
"DID209","AID3329"
"DID761","AID3329"
"DID3648","AID3329"
"DID851","AID3329"
"DID1531","AID3329"
"DID3106","AID3329"
"DID799","AID2169"
"DID2271","AID2169"
"DID1564","AID2169"
"DID3651","AID2169"
"DID1183","AID2169"
"DID1223","AID2169"
"DID1440","AID2169"
"DID97","AID3894"
"DID3342","AID3894"
"DID1156","AID3894"
"DID832","AID115"
"DID1458","AID115"
"DID1739","AID115"
"DID3365","AID115"
"DID765","AID115"
"DID832","AID3608"
"DID1458","AID3608"
"DID1739","AID3608"
"DID3365","AID3608"
"DID765","AID3608"
"DID2517","AID1448"
"DID3144","AID1448"
"DID3706","AID1448"
"DID2928","AID1448"
"DID1044","AID1448"
"DID3432","AID1448"
"DID3498","AID1448"
"DID2517","AID2816"
"DID3144","AID2816"
"DID3706","AID2816"
"DID2928","AID2816"
"DID1044","AID2816"
"DID3432","AID2816"
"DID3498","AID2816"
"DID3052","AID3010"
"DID3971","AID3010"
"DID2921","AID3010"
"DID3384","AID3010"
"DID3949","AID3010"
"DID1123","AID3010"
"DID3159","AID3010"
"DID3642","AID1641"
"DID1235","AID1641"
"DID3642","AID2376"
"DID1235","AID2376"
"DID1997","AID2540"
"DID3343","AID2540"
"DID3634","AID2540"
"DID3679","AID2540"
"DID1482","AID2540"
"DID2315","AID2540"
"DID1997","AID501"
"DID3343","AID501"
"DID3634","AID501"
"DID3679","AID501"
"DID1482","AID501"
"DID2315","AID501"
"DID1229","AID3113"
"DID1739","AID3113"
"DID2308","AID3113"
"DID2465","AID3113"
"DID3849","AID3113"
"DID1392","AID3113"
"DID1172","AID3113"
"DID1870","AID3113"
"DID3742","AID3113"
"DID1590","AID1230"
"DID1003","AID1230"
"DID3133","AID1230"
"DID3466","AID1230"
"DID3492","AID1230"
"DID1590","AID2121"
"DID1003","AID2121"
"DID3133","AID2121"
"DID3466","AID2121"
"DID3492","AID2121"
"DID361","AID2130"
"DID427","AID2130"
"DID1612","AID2130"
"DID1628","AID2130"
"DID361","AID2299"
"DID427","AID2299"
"DID1612","AID2299"
"DID1628","AID2299"
"DID361","AID3100"
"DID427","AID3100"
"DID1612","AID3100"
"DID1628","AID3100"
"DID3438","AID2720"
"DID37","AID2720"
"DID1131","AID2720"
"DID1266","AID2720"
"DID3438","AID3118"
"DID37","AID3118"
"DID1131","AID3118"
"DID1266","AID3118"
"DID317","AID2811"
"DID2343","AID2811"
"DID3681","AID2811"
"DID120","AID2811"
"DID3314","AID2811"
"DID184","AID2811"
"DID248","AID2811"
"DID1049","AID2811"
"DID1514","AID2811"
"DID213","AID2811"
"DID1436","AID2811"
"DID3477","AID3131"
"DID3856","AID3131"
"DID2199","AID3131"
"DID177","AID3131"
"DID1833","AID3131"
"DID3323","AID3131"
"DID3477","AID3692"
"DID3856","AID3692"
"DID2199","AID3692"
"DID177","AID3692"
"DID1833","AID3692"
"DID3323","AID3692"
"DID1581","AID1296"
"DID1908","AID1296"
"DID2011","AID1296"
"DID1324","AID1296"
"DID3625","AID1296"
"DID1581","AID997"
"DID1908","AID997"
"DID2011","AID997"
"DID1324","AID997"
"DID3625","AID997"
"DID263","AID495"
"DID1210","AID495"
"DID3418","AID495"
"DID647","AID495"
"DID547","AID495"
"DID2402","AID495"
"DID3130","AID495"
"DID845","AID2017"
"DID1943","AID2017"
"DID3861","AID2017"
"DID1011","AID2017"
"DID1998","AID2017"
"DID3506","AID2017"
"DID204","AID2017"
"DID2514","AID2017"
"DID3487","AID2017"
"DID845","AID22"
"DID1943","AID22"
"DID3861","AID22"
"DID1011","AID22"
"DID1998","AID22"
"DID3506","AID22"
"DID204","AID22"
"DID2514","AID22"
"DID3487","AID22"
"DID1421","AID1554"
"DID2219","AID1554"
"DID1421","AID3461"
"DID2219","AID3461"
"DID2795","AID348"
"DID213","AID348"
"DID1207","AID348"
"DID2790","AID348"
"DID1727","AID348"
"DID3013","AID348"
"DID1746","AID348"
"DID3338","AID348"
"DID2795","AID385"
"DID213","AID385"
"DID1207","AID385"
"DID2790","AID385"
"DID1727","AID385"
"DID3013","AID385"
"DID1746","AID385"
"DID3338","AID385"
"DID1230","AID3787"
"DID2397","AID3787"
"DID3501","AID3787"
"DID1652","AID3787"
"DID2178","AID3787"
"DID551","AID3787"
"DID721","AID3787"
"DID986","AID3787"
"DID1676","AID3787"
"DID315","AID1368"
"DID1902","AID1368"
"DID2611","AID1368"
"DID3218","AID1368"
"DID3996","AID2435"
"DID2527","AID2435"
"DID131","AID2435"
"DID2285","AID2435"
"DID2778","AID2435"
"DID3996","AID946"
"DID2527","AID946"
"DID131","AID946"
"DID2285","AID946"
"DID2778","AID946"
"DID2599","AID1708"
"DID2024","AID1708"
"DID2475","AID1708"
"DID3696","AID1708"
"DID2599","AID2746"
"DID2024","AID2746"
"DID2475","AID2746"
"DID3696","AID2746"
"DID481","AID936"
"DID1212","AID936"
"DID2238","AID936"
"DID2671","AID936"
"DID2953","AID936"
"DID364","AID936"
"DID1511","AID936"
"DID3698","AID936"
"DID2750","AID2540"
"DID2245","AID2540"
"DID2750","AID2643"
"DID2245","AID2643"
"DID2750","AID771"
"DID2245","AID771"
"DID2750","AID835"
"DID2245","AID835"
"DID777","AID308"
"DID2153","AID308"
"DID2065","AID308"
"DID2220","AID308"
"DID3302","AID308"
"DID2196","AID308"
"DID777","AID3509"
"DID2153","AID3509"
"DID2065","AID3509"
"DID2220","AID3509"
"DID3302","AID3509"
"DID2196","AID3509"
"DID740","AID1517"
"DID800","AID1517"
"DID847","AID1517"
"DID2108","AID1517"
"DID2745","AID1517"
"DID2795","AID1517"
"DID3905","AID1517"
"DID2309","AID1196"
"DID3532","AID1196"
"DID3966","AID1196"
"DID2309","AID2972"
"DID3532","AID2972"
"DID3966","AID2972"
"DID429","AID284"
"DID3012","AID284"
"DID2917","AID284"
"DID196","AID284"
"DID3302","AID284"
"DID429","AID630"
"DID3012","AID630"
"DID2917","AID630"
"DID196","AID630"
"DID3302","AID630"
"DID3924","AID2638"
"DID48","AID2638"
"DID336","AID2638"
"DID3588","AID2638"
"DID3924","AID3409"
"DID48","AID3409"
"DID336","AID3409"
"DID3588","AID3409"
"DID3924","AID3800"
"DID48","AID3800"
"DID336","AID3800"
"DID3588","AID3800"
"DID3924","AID467"
"DID48","AID467"
"DID336","AID467"
"DID3588","AID467"
"DID198","AID2462"
"DID2663","AID2462"
"DID2681","AID2462"
"DID3882","AID2462"
"DID415","AID2462"
"DID1449","AID2462"
"DID3573","AID2462"
"DID198","AID3290"
"DID2663","AID3290"
"DID2681","AID3290"
"DID3882","AID3290"
"DID415","AID3290"
"DID1449","AID3290"
"DID3573","AID3290"
"DID113","AID22"
"DID3721","AID22"
"DID409","AID22"
"DID2882","AID22"
"DID113","AID3425"
"DID3721","AID3425"
"DID409","AID3425"
"DID2882","AID3425"
"DID113","AID3483"
"DID3721","AID3483"
"DID409","AID3483"
"DID2882","AID3483"
"DID113","AID3488"
"DID3721","AID3488"
"DID409","AID3488"
"DID2882","AID3488"
"DID637","AID2350"
"DID1073","AID2350"
"DID1220","AID2350"
"DID2161","AID2350"
"DID2986","AID2350"
"DID3084","AID2350"
"DID982","AID2350"
"DID2333","AID2350"
"DID675","AID2350"
"DID1311","AID2350"
"DID2346","AID2350"
"DID637","AID2892"
"DID1073","AID2892"
"DID1220","AID2892"
"DID2161","AID2892"
"DID2986","AID2892"
"DID3084","AID2892"
"DID982","AID2892"
"DID2333","AID2892"
"DID675","AID2892"
"DID1311","AID2892"
"DID2346","AID2892"
"DID913","AID1858"
"DID660","AID1858"
"DID913","AID3453"
"DID660","AID3453"
"DID913","AID475"
"DID660","AID475"
"DID913","AID52"
"DID660","AID52"
"DID2952","AID145"
"DID1769","AID145"
"DID2041","AID145"
"DID2557","AID145"
"DID3693","AID79"
"DID35","AID1920"
"DID1488","AID1920"
"DID3750","AID1920"
"DID2715","AID1920"
"DID1586","AID1920"
"DID2359","AID1920"
"DID35","AID3709"
"DID1488","AID3709"
"DID3750","AID3709"
"DID2715","AID3709"
"DID1586","AID3709"
"DID2359","AID3709"
"DID3165","AID1023"
"DID3722","AID1023"
"DID3165","AID810"
"DID3722","AID810"
"DID238","AID1525"
"DID1849","AID1525"
"DID3595","AID1525"
"DID238","AID3463"
"DID1849","AID3463"
"DID3595","AID3463"
"DID2172","AID1502"
"DID605","AID442"
"DID3721","AID442"
"DID605","AID458"
"DID3721","AID458"
"DID1945","AID189"
"DID1443","AID189"
"DID2039","AID189"
"DID3202","AID189"
"DID1945","AID2991"
"DID1443","AID2991"
"DID2039","AID2991"
"DID3202","AID2991"
"DID2379","AID1616"
"DID209","AID1616"
"DID1142","AID1616"
"DID3813","AID1616"
"DID3907","AID1616"
"DID526","AID1616"
"DID822","AID1616"
"DID1835","AID1616"
"DID2138","AID1616"
"DID3453","AID1616"
"DID2379","AID3255"
"DID209","AID3255"
"DID1142","AID3255"
"DID3813","AID3255"
"DID3907","AID3255"
"DID526","AID3255"
"DID822","AID3255"
"DID1835","AID3255"
"DID2138","AID3255"
"DID3453","AID3255"
"DID1348","AID325"
"DID1888","AID325"
"DID21","AID325"
"DID68","AID325"
"DID528","AID325"
"DID1835","AID325"
"DID1315","AID1384"
"DID3226","AID1384"
"DID3347","AID1384"
"DID89","AID1384"
"DID3129","AID1384"
"DID2531","AID1384"
"DID2670","AID1384"
"DID1338","AID2018"
"DID486","AID2018"
"DID3054","AID2018"
"DID1338","AID2786"
"DID486","AID2786"
"DID3054","AID2786"
"DID1338","AID2848"
"DID486","AID2848"
"DID3054","AID2848"
"DID1338","AID632"
"DID486","AID632"
"DID3054","AID632"
"DID2584","AID139"
"DID2717","AID139"
"DID502","AID139"
"DID1935","AID139"
"DID2372","AID139"
"DID2459","AID139"
"DID3764","AID139"
"DID64","AID139"
"DID2584","AID1993"
"DID2717","AID1993"
"DID502","AID1993"
"DID1935","AID1993"
"DID2372","AID1993"
"DID2459","AID1993"
"DID3764","AID1993"
"DID64","AID1993"
"DID1397","AID1754"
"DID2915","AID1754"
"DID747","AID2394"
"DID1143","AID2394"
"DID1529","AID2394"
"DID2151","AID2394"
"DID2793","AID2394"
"DID3011","AID2394"
"DID3069","AID2394"
"DID335","AID2394"
"DID2045","AID2394"
"DID747","AID3302"
"DID1143","AID3302"
"DID1529","AID3302"
"DID2151","AID3302"
"DID2793","AID3302"
"DID3011","AID3302"
"DID3069","AID3302"
"DID335","AID3302"
"DID2045","AID3302"
"DID1121","AID1185"
"DID3261","AID1185"
"DID2708","AID2554"
"DID3320","AID2554"
"DID2708","AID30"
"DID3320","AID30"
"DID2708","AID554"
"DID3320","AID554"
"DID2708","AID612"
"DID3320","AID612"
"DID538","AID1707"
"DID2836","AID1707"
"DID1306","AID1707"
"DID2116","AID1707"
"DID1725","AID1707"
"DID937","AID1707"
"DID2695","AID1707"
"DID538","AID3871"
"DID2836","AID3871"
"DID1306","AID3871"
"DID2116","AID3871"
"DID1725","AID3871"
"DID937","AID3871"
"DID2695","AID3871"
"DID448","AID118"
"DID1645","AID118"
"DID3605","AID118"
"DID3697","AID118"
"DID3032","AID118"
"DID448","AID3142"
"DID1645","AID3142"
"DID3605","AID3142"
"DID3697","AID3142"
"DID3032","AID3142"
"DID2652","AID3497"
"DID929","AID3497"
"DID2226","AID3497"
"DID167","AID3948"
"DID3150","AID3948"
"DID2225","AID3948"
"DID2613","AID3948"
"DID3388","AID3948"
"DID1963","AID3948"
"DID1997","AID3948"
"DID338","AID1375"
"DID1153","AID1375"
"DID1498","AID1375"
"DID2026","AID1375"
"DID3038","AID1375"
"DID1866","AID1375"
"DID2629","AID1375"
"DID289","AID1375"
"DID1575","AID1375"
"DID3012","AID1375"
"DID149","AID1375"
"DID450","AID1375"
"DID3592","AID1375"
"DID2244","AID1375"
"DID2816","AID1375"
"DID3345","AID1375"
"DID338","AID3629"
"DID1153","AID3629"
"DID1498","AID3629"
"DID2026","AID3629"
"DID3038","AID3629"
"DID1866","AID3629"
"DID2629","AID3629"
"DID289","AID3629"
"DID1575","AID3629"
"DID3012","AID3629"
"DID149","AID3629"
"DID450","AID3629"
"DID3592","AID3629"
"DID2244","AID3629"
"DID2816","AID3629"
"DID3345","AID3629"
"DID2306","AID264"
"DID3170","AID264"
"DID1260","AID264"
"DID3426","AID264"
"DID1535","AID264"
"DID3113","AID264"
"DID2303","AID431"
"DID2303","AID498"
"DID1799","AID3696"
"DID2267","AID3696"
"DID2546","AID3696"
"DID3739","AID3696"
"DID675","AID3696"
"DID1311","AID3696"
"DID2346","AID3696"
"DID3794","AID2958"
"DID218","AID1848"
"DID1406","AID1848"
"DID218","AID3593"
"DID1406","AID3593"
"DID515","AID3911"
"DID1233","AID3911"
"DID1642","AID3911"
"DID2452","AID3911"
"DID3664","AID3911"
"DID1613","AID3911"
"DID3060","AID3911"
"DID865","AID3911"
"DID2500","AID3911"
"DID2606","AID3911"
"DID3537","AID3911"
"DID477","AID3911"
"DID183","AID147"
"DID2273","AID147"
"DID3899","AID147"
"DID183","AID2665"
"DID2273","AID2665"
"DID3899","AID2665"
"DID183","AID3688"
"DID2273","AID3688"
"DID3899","AID3688"
"DID183","AID41"
"DID2273","AID41"
"DID3899","AID41"
"DID2361","AID3590"
"DID2861","AID3590"
"DID1882","AID3590"
"DID496","AID3590"
"DID3331","AID3590"
"DID1675","AID3590"
"DID2881","AID3590"
"DID3409","AID3590"
"DID394","AID3590"
"DID965","AID3590"
"DID2361","AID491"
"DID2861","AID491"
"DID1882","AID491"
"DID496","AID491"
"DID3331","AID491"
"DID1675","AID491"
"DID2881","AID491"
"DID3409","AID491"
"DID394","AID491"
"DID965","AID491"
"DID2361","AID803"
"DID2861","AID803"
"DID1882","AID803"
"DID496","AID803"
"DID3331","AID803"
"DID1675","AID803"
"DID2881","AID803"
"DID3409","AID803"
"DID394","AID803"
"DID965","AID803"
"DID1338","AID3449"
"DID1769","AID3449"
"DID3297","AID3449"
"DID37","AID3449"
"DID400","AID3449"
"DID3145","AID3449"
"DID1338","AID3492"
"DID1769","AID3492"
"DID3297","AID3492"
"DID37","AID3492"
"DID400","AID3492"
"DID3145","AID3492"
"DID1375","AID2035"
"DID754","AID2264"
"DID894","AID2264"
"DID754","AID2954"
"DID894","AID2954"
"DID185","AID3641"
"DID778","AID3641"
"DID1174","AID3641"
"DID2382","AID3641"
"DID185","AID70"
"DID778","AID70"
"DID1174","AID70"
"DID2382","AID70"
"DID2093","AID1600"
"DID3829","AID1600"
"DID2485","AID1600"
"DID3720","AID1600"
"DID151","AID1600"
"DID3316","AID1600"
"DID540","AID2685"
"DID1962","AID2685"
"DID922","AID2685"
"DID256","AID2685"
"DID1432","AID2685"
"DID3260","AID2685"
"DID540","AID924"
"DID1962","AID924"
"DID922","AID924"
"DID256","AID924"
"DID1432","AID924"
"DID3260","AID924"
"DID328","AID1450"
"DID3541","AID1450"
"DID328","AID1708"
"DID3541","AID1708"
"DID1905","AID1094"
"DID3097","AID1094"
"DID1905","AID2671"
"DID3097","AID2671"
"DID151","AID2130"
"DID1125","AID2130"
"DID2667","AID2130"
"DID2922","AID2130"
"DID3433","AID2130"
"DID10","AID2130"
"DID632","AID2130"
"DID151","AID3507"
"DID1125","AID3507"
"DID2667","AID3507"
"DID2922","AID3507"
"DID3433","AID3507"
"DID10","AID3507"
"DID632","AID3507"
"DID1703","AID2386"
"DID1703","AID2811"
"DID581","AID1936"
"DID3318","AID1936"
"DID3513","AID1936"
"DID1286","AID3243"
"DID2931","AID3243"
"DID1521","AID3243"
