"DID","AID"
"DID97","AID2558"
"DID97","AID3911"
"DID98","AID3570"
"DID98","AID2152"
"DID98","AID3807"
"DID98","AID3952"
"DID98","AID575"
"DID98","AID869"
"DID98","AID239"
"DID98","AID2742"
"DID102","AID2495"
"DID102","AID3417"
"DID102","AID2301"
"DID102","AID2024"
"DID102","AID508"
"DID102","AID251"
"DID103","AID1577"
"DID103","AID11"
"DID103","AID1275"
"DID105","AID2442"
"DID105","AID3903"
"DID105","AID2272"
"DID105","AID782"
"DID106","AID612"
"DID107","AID1519"
"DID107","AID2948"
"DID107","AID3955"
"DID107","AID3053"
"DID107","AID3085"
"DID109","AID2532"
"DID109","AID626"
"DID109","AID2531"
"DID109","AID3609"
"DID109","AID1052"
"DID109","AID3955"
"DID111","AID1260"
"DID111","AID2001"
"DID111","AID3222"
"DID112","AID742"
"DID112","AID960"
"DID112","AID3384"
"DID112","AID2021"
"DID113","AID3520"
"DID113","AID864"
"DID113","AID1418"
"DID113","AID3952"
"DID118","AID1488"
"DID118","AID461"
"DID118","AID1402"
"DID118","AID1945"
"DID118","AID2999"
"DID118","AID3881"
"DID118","AID3360"
"DID118","AID1511"
"DID118","AID1919"
"DID119","AID2427"
"DID119","AID479"
"DID119","AID1534"
"DID119","AID100"
"DID119","AID215"
"DID119","AID2657"
"DID120","AID1875"
"DID120","AID2811"
"DID120","AID1519"
"DID120","AID2948"
"DID120","AID3955"
"DID121","AID3891"
"DID121","AID1939"
"DID121","AID2924"
"DID121","AID790"
"DID121","AID1015"
"DID121","AID3219"
"DID121","AID3965"
"DID122","AID1197"
"DID122","AID2194"
"DID122","AID2409"
"DID122","AID3094"
"DID122","AID3620"
"DID122","AID3904"
"DID122","AID2073"
"DID122","AID706"
"DID124","AID105"
"DID124","AID1457"
"DID124","AID1125"
"DID124","AID3635"
"DID124","AID125"
"DID124","AID3378"
"DID125","AID3663"
"DID125","AID984"
"DID127","AID3403"
"DID127","AID668"
"DID128","AID3654"
"DID131","AID1328"
"DID131","AID444"
"DID131","AID1885"
"DID131","AID3136"
"DID132","AID1467"
"DID132","AID1494"
"DID134","AID2740"
"DID134","AID2981"
"DID134","AID3089"
"DID136","AID3200"
"DID136","AID187"
"DID136","AID3583"
"DID136","AID2305"
"DID136","AID3070"
"DID136","AID840"
"DID137","AID2891"
"DID137","AID3337"
"DID137","AID902"
"DID139","AID2495"
"DID139","AID3417"
"DID139","AID2301"
"DID139","AID2024"
"DID139","AID508"
"DID141","AID1939"
"DID141","AID2136"
"DID141","AID2857"
"DID141","AID3176"
"DID142","AID3531"
"DID142","AID3546"
"DID142","AID3708"
"DID142","AID832"
"DID143","AID2682"
"DID143","AID3176"
"DID143","AID3979"
"DID143","AID564"
"DID145","AID811"
"DID145","AID1651"
"DID145","AID1910"
"DID145","AID377"
"DID145","AID3795"
"DID146","AID584"
"DID146","AID1119"
"DID146","AID1144"
"DID146","AID3615"
"DID146","AID829"
"DID147","AID2968"
"DID148","AID1415"
"DID148","AID246"
"DID148","AID3907"
"DID148","AID3745"
"DID148","AID864"
"DID148","AID2022"
"DID148","AID2996"
"DID148","AID3808"
"DID148","AID1379"
"DID148","AID2519"
"DID148","AID3008"
"DID148","AID744"
"DID148","AID3775"
"DID148","AID1730"
"DID150","AID3107"
"DID150","AID175"
"DID150","AID3044"
"DID151","AID1600"
"DID153","AID1505"
"DID153","AID1940"
"DID153","AID242"
"DID153","AID3092"
"DID153","AID1254"
"DID153","AID3037"
"DID157","AID2286"
"DID157","AID244"
"DID157","AID3113"
"DID157","AID3448"
"DID157","AID2322"
"DID157","AID3537"
"DID157","AID1379"
"DID157","AID2642"
"DID157","AID2942"
"DID157","AID2675"
"DID157","AID499"
"DID158","AID168"
"DID158","AID1315"
"DID158","AID1556"
"DID158","AID1943"
"DID158","AID2173"
"DID159","AID2683"
"DID159","AID3135"
"DID159","AID1448"
"DID159","AID2212"
"DID160","AID2306"
"DID160","AID388"
"DID160","AID3906"
"DID160","AID614"
"DID161","AID1431"
"DID161","AID2365"
"DID161","AID2499"
"DID161","AID3402"
"DID162","AID1416"
"DID164","AID2272"
"DID164","AID782"
"DID165","AID1765"
"DID165","AID2124"
"DID165","AID61"
"DID165","AID2988"
"DID165","AID3859"
"DID165","AID785"
"DID165","AID2894"
"DID166","AID1538"
"DID166","AID3669"
"DID166","AID3244"
"DID166","AID3903"
"DID167","AID2536"
"DID167","AID644"
"DID167","AID938"
"DID168","AID447"
"DID168","AID790"
"DID168","AID3512"
"DID168","AID2925"
"DID168","AID294"
"DID170","AID1581"
"DID170","AID321"
"DID170","AID3589"
"DID170","AID2431"
"DID170","AID3089"
"DID170","AID1538"
"DID170","AID2396"
"DID172","AID3333"
"DID174","AID2723"
"DID174","AID3178"
"DID174","AID3933"
"DID174","AID452"
"DID174","AID1190"
"DID174","AID1408"
"DID174","AID749"
"DID174","AID3202"
"DID174","AID675"
"DID175","AID2637"
"DID175","AID3277"
"DID175","AID1224"
"DID175","AID116"
"DID175","AID1362"
"DID175","AID3174"
"DID175","AID99"
"DID175","AID788"
"DID175","AID806"
"DID177","AID2637"
"DID177","AID3277"
"DID180","AID2940"
"DID180","AID1963"
"DID181","AID625"
"DID182","AID2414"
"DID182","AID1018"
"DID182","AID960"
"DID183","AID147"
"DID183","AID2665"
"DID183","AID3688"
"DID183","AID41"
"DID185","AID3641"
"DID185","AID70"
"DID185","AID1577"
"DID185","AID2861"
"DID187","AID2734"
"DID187","AID3884"
"DID187","AID411"
"DID188","AID3460"
"DID188","AID657"
"DID188","AID3599"
"DID188","AID276"
"DID188","AID3976"
"DID188","AID2128"
"DID188","AID2268"
"DID188","AID372"
"DID189","AID1147"
"DID189","AID3007"
"DID189","AID3813"
"DID189","AID925"
"DID189","AID2369"
"DID189","AID2418"
"DID189","AID3294"
"DID189","AID3530"
"DID189","AID471"
"DID190","AID1832"
"DID190","AID2162"
"DID190","AID51"
"DID190","AID987"
"DID192","AID3792"
"DID192","AID733"
"DID194","AID2828"
"DID194","AID3256"
"DID194","AID3489"
"DID194","AID3555"
"DID194","AID3864"
"DID194","AID988"
"DID195","AID1275"
"DID195","AID1304"
"DID196","AID2024"
"DID196","AID508"
"DID196","AID3110"
"DID196","AID3163"
"DID196","AID3715"
"DID196","AID3087"
"DID196","AID89"
"DID200","AID1648"
"DID202","AID873"
"DID203","AID1026"
"DID203","AID1364"
"DID203","AID2613"
"DID203","AID252"
"DID206","AID1059"
"DID206","AID72"
"DID207","AID3903"
"DID207","AID1071"
"DID207","AID3036"
"DID207","AID1466"
"DID207","AID3107"
"DID207","AID1869"
"DID207","AID3193"
"DID208","AID3692"
"DID208","AID3705"
"DID208","AID3512"
"DID208","AID3407"
"DID208","AID457"
"DID208","AID55"
"DID208","AID74"
"DID209","AID1616"
"DID209","AID3255"
"DID209","AID1271"
"DID209","AID3842"
"DID209","AID3324"
"DID209","AID1329"
"DID209","AID2263"
"DID209","AID3540"
"DID209","AID3767"
"DID209","AID3019"
"DID210","AID1217"
"DID210","AID2827"
"DID210","AID3251"
"DID210","AID400"
"DID210","AID1504"
"DID210","AID355"
"DID210","AID1361"
"DID210","AID1700"
"DID211","AID174"
"DID211","AID2496"
"DID211","AID3022"
"DID211","AID3456"
"DID211","AID3654"
"DID211","AID1637"
"DID211","AID699"
"DID211","AID3709"
"DID211","AID691"
"DID211","AID2014"
"DID211","AID3497"
"DID211","AID1669"
"DID211","AID2247"
"DID212","AID2615"
"DID212","AID2883"
"DID214","AID1963"
"DID214","AID2539"
"DID214","AID3290"
"DID214","AID1496"
"DID214","AID3462"
"DID214","AID3888"
"DID214","AID1364"
"DID214","AID2198"
"DID214","AID2783"
"DID214","AID3567"
"DID214","AID1244"
"DID214","AID1980"
"DID214","AID1981"
"DID214","AID3612"
"DID214","AID3740"
"DID214","AID685"
"DID214","AID1890"
"DID214","AID2177"
"DID216","AID141"
"DID216","AID901"
"DID218","AID420"
"DID218","AID2248"
"DID218","AID1848"
"DID218","AID3593"
"DID218","AID257"
"DID219","AID3676"
"DID219","AID1826"
"DID219","AID2619"
"DID219","AID3454"
"DID219","AID3818"
"DID220","AID1236"
"DID220","AID3157"
"DID220","AID478"
"DID220","AID1386"
"DID220","AID1754"
"DID220","AID2191"
"DID220","AID2705"
"DID220","AID2063"
"DID220","AID2636"
"DID220","AID1655"
"DID220","AID1674"
"DID220","AID2539"
"DID220","AID94"
"DID220","AID53"
"DID221","AID3278"
"DID221","AID3420"
"DID221","AID1821"
"DID221","AID3959"
"DID221","AID306"
"DID221","AID3035"
"DID221","AID3533"
"DID221","AID3783"
"DID221","AID3136"
"DID222","AID1927"
"DID222","AID194"
"DID222","AID1980"
"DID222","AID2641"
"DID222","AID3030"
"DID222","AID507"
"DID224","AID170"
"DID224","AID3654"
"DID225","AID1389"
"DID225","AID2172"
"DID228","AID323"
"DID228","AID515"
"DID228","AID778"
"DID229","AID611"
"DID231","AID1500"
"DID231","AID3681"
"DID232","AID287"
"DID232","AID3219"
"DID232","AID924"
"DID234","AID2029"
"DID234","AID1963"
"DID235","AID2631"
"DID235","AID130"
"DID235","AID3293"
"DID240","AID138"
"DID240","AID1404"
"DID240","AID3578"
"DID241","AID1897"
"DID241","AID3920"
"DID242","AID3843"
"DID242","AID711"
"DID242","AID2671"
"DID242","AID2152"
"DID242","AID3807"
"DID242","AID3952"
"DID242","AID575"
"DID242","AID3360"
"DID244","AID1550"
"DID244","AID2723"
"DID244","AID3178"
"DID244","AID3933"
"DID244","AID452"
"DID244","AID1190"
"DID244","AID1408"
"DID244","AID749"
"DID245","AID1217"
"DID245","AID1591"
"DID245","AID1784"
"DID245","AID883"
"DID245","AID2617"
"DID245","AID1094"
"DID245","AID3197"
"DID245","AID2532"
"DID245","AID3744"
"DID250","AID1811"
"DID250","AID3005"
"DID251","AID1494"
"DID251","AID866"
"DID251","AID2373"
"DID251","AID644"
"DID252","AID1242"
"DID252","AID1043"
"DID252","AID3230"
"DID252","AID1239"
"DID252","AID1025"
"DID252","AID1164"
"DID252","AID889"
"DID252","AID1161"
"DID252","AID1252"
"DID252","AID2355"
"DID252","AID2873"
"DID252","AID1137"
"DID252","AID1834"
"DID252","AID90"
"DID253","AID2643"
"DID253","AID2915"
"DID253","AID3205"
"DID253","AID451"
"DID253","AID2634"
"DID253","AID3421"
"DID254","AID1139"
"DID254","AID2177"
"DID254","AID314"
"DID254","AID402"
"DID255","AID3644"
"DID255","AID1885"
"DID255","AID3818"
"DID255","AID50"
"DID256","AID2685"
"DID256","AID924"
"DID256","AID2248"
"DID256","AID1669"
"DID256","AID3670"
"DID257","AID2986"
"DID257","AID3409"
"DID258","AID128"
"DID261","AID1416"
"DID261","AID3392"
"DID261","AID2659"
"DID261","AID2114"
"DID263","AID495"
"DID263","AID1819"
"DID263","AID105"
"DID265","AID2851"
"DID265","AID3515"
"DID265","AID1974"
"DID265","AID2285"
"DID265","AID662"
"DID268","AID14"
"DID268","AID1466"
"DID268","AID1481"
"DID268","AID2284"
"DID268","AID1544"
"DID268","AID5"
"DID268","AID609"
"DID269","AID3438"
"DID269","AID2671"
"DID269","AID3631"
"DID269","AID1745"
"DID269","AID3833"
"DID269","AID1511"
"DID269","AID1010"
"DID269","AID1821"
"DID271","AID2731"
"DID271","AID2181"
"DID271","AID3941"
"DID271","AID2653"
"DID271","AID1119"
"DID271","AID1144"
"DID271","AID3615"
"DID271","AID829"
"DID272","AID3497"
"DID274","AID1868"
"DID274","AID2078"
"DID274","AID2185"
"DID274","AID253"
"DID277","AID2803"
"DID277","AID3855"
"DID278","AID1271"
"DID278","AID3842"
"DID278","AID826"
"DID278","AID2688"
"DID278","AID1401"
"DID278","AID2347"
"DID279","AID3647"
"DID279","AID3798"
"DID283","AID2306"
"DID283","AID3735"
"DID283","AID2925"
"DID283","AID294"
"DID283","AID2183"
"DID283","AID3486"
"DID283","AID3817"
"DID283","AID3092"
"DID283","AID746"
"DID284","AID2271"
"DID284","AID3382"
"DID284","AID3155"
"DID284","AID3195"
"DID284","AID1110"
"DID285","AID1783"
"DID285","AID1235"
"DID285","AID1303"
"DID285","AID3820"
"DID285","AID2859"
"DID285","AID608"
"DID285","AID1667"
"DID285","AID3467"
"DID285","AID2181"
"DID286","AID2319"
"DID286","AID2283"
"DID286","AID709"
"DID286","AID1704"
"DID286","AID768"
"DID286","AID1554"
"DID288","AID1657"
"DID288","AID792"
"DID289","AID1375"
"DID289","AID3629"
"DID289","AID2474"
"DID290","AID200"
"DID291","AID1575"
"DID291","AID211"
"DID291","AID2165"
"DID291","AID866"
"DID291","AID3481"
"DID291","AID533"
"DID291","AID665"
"DID292","AID1720"
"DID292","AID1681"
"DID292","AID1534"
"DID292","AID161"
"DID292","AID3975"
"DID292","AID430"
"DID292","AID592"
"DID294","AID235"
"DID294","AID2578"
"DID294","AID2387"
"DID294","AID2885"
"DID294","AID3556"
"DID294","AID2507"
"DID294","AID1869"
"DID294","AID3193"
"DID296","AID3644"
"DID296","AID1886"
"DID296","AID3066"
"DID296","AID1765"
"DID296","AID2124"
"DID296","AID61"
"DID296","AID2637"
"DID297","AID2467"
"DID300","AID2729"
"DID300","AID3766"
"DID300","AID9"
"DID300","AID99"
"DID300","AID187"
"DID300","AID2916"
"DID300","AID2194"
"DID300","AID1832"
"DID300","AID2756"
"DID300","AID3547"
"DID300","AID3670"
"DID302","AID1342"
"DID302","AID540"
"DID302","AID1573"
"DID302","AID1745"
"DID302","AID2637"
"DID302","AID3564"
"DID303","AID2207"
"DID303","AID2455"
"DID304","AID3549"
"DID304","AID92"
"DID306","AID1197"
"DID306","AID2296"
"DID306","AID3858"
"DID306","AID3695"
"DID307","AID1587"
"DID307","AID1308"
"DID307","AID1399"
"DID308","AID3151"
"DID308","AID1874"
"DID308","AID3105"
"DID308","AID65"
"DID309","AID2193"
"DID309","AID1001"
"DID309","AID3490"
"DID310","AID3701"
"DID314","AID3238"
"DID314","AID91"
"DID315","AID1368"
"DID315","AID218"
"DID315","AID275"
"DID315","AID300"
"DID315","AID3352"
"DID316","AID785"
"DID317","AID2597"
"DID317","AID2809"
"DID317","AID341"
"DID317","AID344"
"DID318","AID1970"
"DID318","AID2899"
"DID318","AID1146"
"DID318","AID67"
"DID320","AID1137"
"DID320","AID1834"
"DID320","AID90"
"DID323","AID3420"
"DID323","AID1558"
"DID323","AID960"
"DID323","AID1942"
"DID323","AID2505"
"DID323","AID3274"
"DID323","AID3636"
"DID323","AID2221"
"DID323","AID449"
"DID324","AID852"
"DID325","AID1580"
"DID325","AID2864"
"DID325","AID1565"
"DID326","AID2637"
"DID326","AID3277"
"DID327","AID913"
"DID327","AID739"
"DID327","AID1145"
"DID327","AID3594"
"DID327","AID775"
"DID327","AID797"
"DID327","AID988"
"DID327","AID163"
"DID327","AID2175"
"DID328","AID2158"
"DID328","AID2415"
"DID328","AID3382"
"DID328","AID83"
"DID328","AID1450"
"DID328","AID1708"
"DID328","AID1905"
"DID328","AID2613"
"DID328","AID2854"
"DID328","AID1180"
"DID328","AID136"
"DID328","AID2900"
"DID328","AID2959"
"DID331","AID1258"
"DID331","AID2126"
"DID331","AID3047"
"DID331","AID3914"
"DID331","AID1329"
"DID331","AID2263"
"DID331","AID3540"
"DID331","AID3767"
"DID331","AID2251"
"DID331","AID2360"
"DID331","AID2955"
"DID331","AID3577"
"DID333","AID3092"
"DID333","AID3735"
"DID333","AID3741"
"DID336","AID1395"
"DID336","AID466"
"DID336","AID2638"
"DID336","AID3409"
"DID336","AID3800"
"DID336","AID467"
"DID336","AID1435"
"DID336","AID1685"
"DID336","AID2970"
"DID336","AID161"
"DID336","AID1621"
"DID336","AID2270"
"DID337","AID111"
"DID337","AID220"
"DID338","AID3099"
"DID338","AID3869"
"DID338","AID1375"
"DID338","AID3629"
"DID338","AID3455"
"DID338","AID849"
"DID338","AID2027"
"DID338","AID2509"
"DID338","AID3091"
"DID338","AID3876"
"DID338","AID2822"
"DID338","AID2941"
"DID338","AID3549"
"DID338","AID213"
"DID339","AID1359"
"DID339","AID2739"
"DID339","AID30"
"DID339","AID3659"
"DID341","AID3982"
"DID341","AID3494"
"DID341","AID500"
"DID341","AID857"
"DID343","AID3024"
"DID343","AID445"
"DID344","AID1028"
"DID344","AID1803"
"DID344","AID2042"
"DID344","AID3163"
"DID345","AID1296"
"DID345","AID375"
"DID345","AID3940"
"DID345","AID534"
"DID346","AID3628"
"DID346","AID1242"
"DID346","AID1217"
"DID346","AID2827"
"DID346","AID3251"
"DID346","AID400"
"DID346","AID3223"
"DID346","AID3355"
"DID349","AID1886"
"DID349","AID2641"
"DID349","AID2742"
"DID349","AID529"
"DID350","AID1416"
"DID353","AID2514"
"DID353","AID2795"
"DID354","AID2281"
"DID354","AID278"
"DID354","AID1967"
"DID355","AID1869"
"DID355","AID3193"
"DID355","AID2144"
"DID355","AID3477"
"DID355","AID1203"
"DID355","AID3622"
"DID355","AID1500"
"DID355","AID3681"
"DID356","AID1939"
"DID356","AID2136"
"DID356","AID2857"
"DID356","AID3176"
"DID356","AID105"
"DID356","AID1125"
"DID356","AID2044"
"DID356","AID2797"
"DID356","AID3446"
"DID356","AID1810"
"DID356","AID3872"
"DID356","AID1027"
"DID356","AID2439"
"DID356","AID3"
"DID356","AID342"
"DID356","AID381"
"DID356","AID798"
"DID356","AID853"
"DID357","AID3903"
"DID360","AID129"
"DID360","AID762"
"DID361","AID2405"
"DID361","AID2616"
"DID361","AID1591"
"DID361","AID3399"
"DID361","AID585"
"DID361","AID1338"
"DID361","AID2461"
"DID361","AID798"
"DID362","AID128"
"DID362","AID3670"
"DID362","AID121"
"DID362","AID2470"
"DID364","AID1802"
"DID364","AID2258"
"DID364","AID3757"
"DID364","AID2080"
"DID364","AID3387"
"DID364","AID243"
"DID367","AID1799"
"DID367","AID1828"
"DID367","AID2840"
"DID367","AID2904"
"DID367","AID181"
"DID367","AID1247"
"DID367","AID1516"
"DID368","AID1562"
"DID368","AID3115"
"DID368","AID1970"
"DID368","AID2899"
"DID368","AID2516"
"DID368","AID334"
"DID368","AID1233"
"DID368","AID3497"
"DID369","AID2224"
"DID369","AID1476"
"DID369","AID3551"
"DID369","AID420"
"DID369","AID852"
"DID370","AID3108"
"DID370","AID3501"
"DID370","AID3518"
"DID370","AID1413"
"DID370","AID3509"
"DID370","AID113"
"DID370","AID2268"
"DID370","AID2734"
"DID370","AID827"
"DID371","AID3333"
"DID373","AID1777"
"DID374","AID1761"
"DID374","AID920"
"DID374","AID2637"
"DID375","AID2350"
"DID375","AID24"
"DID375","AID3783"
"DID377","AID2263"
"DID377","AID2327"
"DID377","AID346"
"DID377","AID3513"
"DID377","AID3544"
"DID377","AID2481"
"DID379","AID2597"
"DID379","AID3692"
"DID379","AID712"
"DID379","AID768"
"DID379","AID209"
"DID379","AID2932"
"DID379","AID2554"
"DID379","AID2811"
"DID379","AID3195"
"DID379","AID3517"
"DID379","AID947"
"DID380","AID2551"
"DID380","AID2663"
"DID380","AID3326"
"DID380","AID2193"
"DID380","AID811"
"DID380","AID2597"
"DID380","AID2809"
"DID380","AID341"
"DID380","AID344"
"DID381","AID1254"
"DID381","AID3037"
"DID385","AID937"
"DID386","AID962"
"DID386","AID1856"
"DID386","AID2044"
"DID387","AID1769"
"DID388","AID1461"
"DID388","AID3369"
"DID388","AID1146"
"DID388","AID67"
"DID388","AID1304"
"DID388","AID1877"
"DID388","AID2814"
"DID389","AID2659"
"DID389","AID2706"
"DID391","AID639"
"DID391","AID1581"
"DID391","AID2176"
"DID394","AID3590"
"DID394","AID491"
"DID394","AID803"
"DID394","AID2762"
"DID396","AID2848"
"DID396","AID93"
"DID396","AID3099"
"DID396","AID3869"
"DID398","AID382"
"DID398","AID2248"
"DID398","AID1048"
"DID398","AID3006"
"DID399","AID3307"
"DID399","AID3443"
"DID400","AID2238"
"DID400","AID3449"
"DID400","AID3492"
"DID400","AID649"
"DID400","AID1740"
"DID400","AID2285"
"DID400","AID3673"
"DID400","AID783"
"DID402","AID1110"
"DID402","AID2194"
"DID402","AID803"
"DID402","AID1887"
"DID402","AID2549"
"DID405","AID3663"
"DID405","AID984"
"DID406","AID3331"
"DID406","AID3222"
"DID406","AID603"
"DID406","AID16"
"DID407","AID1888"
"DID407","AID3172"
"DID409","AID1446"
"DID409","AID3311"
"DID409","AID1607"
"DID409","AID722"
"DID409","AID22"
"DID409","AID3425"
"DID409","AID3483"
"DID409","AID3488"
"DID409","AID1633"
"DID409","AID1706"
"DID409","AID560"
"DID409","AID871"
"DID410","AID181"
"DID410","AID3326"
"DID410","AID1512"
"DID410","AID988"
"DID412","AID1252"
"DID412","AID3023"
"DID412","AID2347"
"DID413","AID1783"
"DID413","AID1235"
"DID413","AID1303"
"DID413","AID3820"
"DID413","AID2859"
"DID413","AID608"
"DID413","AID3241"
"DID414","AID1791"
"DID414","AID3769"
"DID414","AID2061"
"DID414","AID387"
"DID414","AID789"
"DID414","AID297"
"DID414","AID539"
"DID414","AID997"
"DID414","AID1019"
"DID414","AID2194"
"DID414","AID1992"
"DID414","AID2283"
"DID414","AID3326"
"DID414","AID3904"
"DID415","AID1785"
"DID415","AID1504"
"DID415","AID355"
"DID415","AID2438"
"DID415","AID435"
"DID415","AID1532"
"DID415","AID3686"
"DID417","AID3113"
"DID417","AID3448"
"DID417","AID160"
"DID417","AID2440"
"DID417","AID46"
"DID418","AID100"
"DID418","AID215"
"DID418","AID2657"
"DID418","AID1098"
"DID418","AID3120"
"DID418","AID3835"
"DID422","AID1085"
"DID422","AID733"
"DID422","AID1711"
"DID426","AID1517"
"DID426","AID2586"
"DID426","AID3640"
"DID426","AID931"
"DID426","AID1759"
"DID427","AID2621"
"DID427","AID2776"
"DID427","AID2864"
"DID427","AID890"
"DID427","AID2959"
"DID428","AID2257"
"DID429","AID284"
"DID429","AID630"
"DID431","AID1229"
"DID431","AID16"
"DID431","AID2768"
"DID431","AID2797"
"DID431","AID1963"
"DID431","AID297"
"DID431","AID1534"
"DID431","AID2821"
"DID431","AID2617"
"DID432","AID2306"
"DID432","AID388"
"DID432","AID3906"
"DID432","AID614"
"DID434","AID2123"
"DID437","AID2904"
"DID437","AID614"
"DID437","AID65"
"DID438","AID2303"
"DID438","AID238"
"DID438","AID2684"
"DID438","AID398"
"DID438","AID1107"
