AID,BID
AID53,BID1504
AID53,BID2019
AID53,BID3
AID54,BID2333
AID54,BID2647
AID55,BID1098
AID55,BID1558
AID55,BID773
AID56,BID3702
AID56,BID3713
AID57,BID1299
AID57,BID2872
AID58,BID262
AID58,BID644
AID59,BID1685
AID59,BID2561
AID59,BID3599
AID60,BID1216
AID60,BID3460
AID60,BID381
AID61,BID2050
AID61,BID468
AID61,BID537
AID62,BID2000
AID62,BID2590
AID62,BID2657
AID63,BID1519
AID63,BID2225
AID63,BID3223
AID64,BID1734
AID64,BID2257
AID64,BID2471
AID65,BID1589
AID65,BID2067
AID65,BID2661
AID66,BID1173
AID66,BID3630
AID66,BID901
AID67,BID3853
AID67,BID723
AID68,BID2189
AID68,BID2483
AID68,BID375
AID69,BID1003
AID69,BID2271
AID69,BID2379
AID70,BID1056
AID70,BID886
AID71,BID2620
AID71,BID691
AID72,BID135
AID72,BID56
AID72,BID608
AID73,BID1056
AID73,BID1954
AID73,BID873
AID74,BID1764
AID74,BID2177
AID74,BID3299
AID75,BID2582
AID75,BID336
AID75,BID3917
AID76,BID2887
AID76,BID3403
AID77,BID2248
AID77,BID99
AID78,BID1156
AID78,BID2311
AID78,BID3366
AID79,BID3544
AID79,BID3660
AID80,BID1014
AID80,BID1549
AID80,BID3129
AID80,BID510
AID81,BID2502
AID81,BID3516
AID81,BID605
AID82,BID2098
AID82,BID2529
AID82,BID459
AID83,BID1686
AID83,BID2835
AID83,BID3794
AID84,BID1389
AID84,BID3380
AID84,BID3577
AID85,BID2348
AID85,BID3302
AID85,BID993
AID86,BID1647
AID86,BID833
AID87,BID2966
AID87,BID3033
AID87,BID710
AID88,BID1829
AID88,BID682
AID89,BID1521
AID89,BID809
AID90,BID1289
AID90,BID3362
AID90,BID788
AID91,BID2300
AID91,BID3484
AID92,BID1852
AID92,BID3082
AID93,BID1451
AID93,BID1953
AID94,BID1077
AID94,BID3865
AID95,BID1919
AID95,BID250
AID96,BID1320
AID96,BID2032
AID96,BID447
AID97,BID1100
AID97,BID1973
AID97,BID686
AID98,BID1701
AID98,BID3947
AID98,BID3982
AID99,BID1434
AID99,BID3247
AID100,BID1045
AID100,BID2192
AID100,BID356
AID101,BID3364
AID101,BID83
AID102,BID104
AID102,BID3576
AID103,BID1501
AID103,BID2640
AID103,BID3255
AID104,BID2873
AID104,BID3424
AID105,BID2471
AID105,BID3693
AID105,BID773
AID106,BID1843
AID106,BID708
AID106,BID94
AID107,BID1530
AID107,BID3475
AID107,BID839
AID108,BID3014
AID108,BID571
AID109,BID2001
AID109,BID2132
AID109,BID3518
AID110,BID1806
AID110,BID3079
AID111,BID2921
AID111,BID3071
AID111,BID866
AID112,BID2794
AID112,BID430
AID112,BID510
AID113,BID3484
AID113,BID742
AID114,BID1648
AID114,BID1792
AID114,BID2921
AID115,BID1822
AID115,BID2010
AID115,BID3528
AID115,BID582
AID116,BID1036
AID116,BID1749
AID116,BID2593
AID116,BID409
AID117,BID1092
AID117,BID1840
AID117,BID837
AID118,BID2397
AID118,BID3120
AID118,BID3436
AID119,BID2077
AID119,BID2673
AID119,BID3895
AID120,BID2376
AID120,BID3232
AID120,BID3992
AID121,BID2852
AID121,BID3722
AID121,BID712
AID122,BID1145
AID122,BID128
AID122,BID3680
AID123,BID111
AID123,BID170
AID123,BID3199
AID124,BID1520
AID124,BID3705
AID125,BID249
AID125,BID278
AID125,BID995
AID126,BID1725
AID126,BID2607
AID126,BID724
AID127,BID1468
AID127,BID436
AID127,BID757
AID128,BID1785
AID128,BID192
AID128,BID2845
AID129,BID1427
AID129,BID3748
AID129,BID3919
AID129,BID716
AID130,BID1219
AID130,BID267
AID130,BID2940
AID131,BID1264
AID131,BID211
AID132,BID1885
AID132,BID867
AID133,BID2525
AID133,BID36
AID134,BID2804
AID134,BID622
AID135,BID1404
AID135,BID1672
AID136,BID134
AID136,BID1969
AID136,BID502
AID137,BID1919
AID137,BID2563
AID138,BID1849
AID138,BID1898
AID138,BID3324
AID139,BID1914
AID139,BID3692
AID140,BID3040
AID140,BID734
AID140,BID836
AID141,BID1
AID141,BID2861
AID141,BID3369
AID142,BID1457
AID142,BID1588
AID142,BID2209
AID143,BID2783
AID143,BID2829
AID144,BID1001
AID144,BID2884
AID145,BID2482
AID145,BID3210
AID145,BID438
AID146,BID2179
AID146,BID414
AID146,BID891
AID147,BID1033
AID147,BID1603
AID147,BID248
AID148,BID11
AID148,BID2489
AID148,BID3998
AID149,BID2096
AID149,BID2470
AID149,BID2571
AID150,BID2678
AID150,BID671
AID151,BID197
AID151,BID2866
AID151,BID3096
AID152,BID1571
AID152,BID1648
AID152,BID2677
AID153,BID1668
AID153,BID681
AID154,BID1042
AID154,BID82
AID155,BID164
AID155,BID2543
AID155,BID69
AID156,BID1169
AID156,BID3334
AID156,BID361
AID157,BID1072
AID157,BID2952
AID157,BID3618
AID158,BID1184
AID158,BID2458
AID158,BID331
AID159,BID1855
AID159,BID528
AID159,BID89
AID160,BID3701
AID160,BID3753
AID161,BID1203
AID161,BID982
AID162,BID1825
AID162,BID2034
AID162,BID2399
AID163,BID2483
AID163,BID3792
AID164,BID1881
AID164,BID3763
AID165,BID1420
AID165,BID298
AID165,BID3151
AID165,BID486
AID166,BID169
AID166,BID2223
AID166,BID984
AID167,BID2298
AID167,BID3317
AID167,BID719
AID168,BID1827
AID168,BID2927
AID168,BID426
AID169,BID26
AID169,BID368
AID169,BID3993
AID170,BID1474
AID170,BID3357
AID170,BID961
AID171,BID2523
AID171,BID64
AID171,BID85
AID171,BID940
AID172,BID2382
AID172,BID2671
AID172,BID86
AID173,BID3716
AID173,BID39
AID174,BID1510
AID174,BID3975
AID175,BID2554
AID175,BID356
AID176,BID1612
AID176,BID570
AID176,BID829
AID177,BID1553
AID177,BID1841
AID177,BID853
AID178,BID3960
AID178,BID964
AID179,BID1981
AID179,BID3970
AID180,BID148
AID180,BID854
AID181,BID617
AID181,BID921
AID182,BID2797
AID182,BID427
AID183,BID1979
AID183,BID2331
AID183,BID2408
AID184,BID1741
AID184,BID2965
AID184,BID3975
AID185,BID3230
AID185,BID3255
AID185,BID3375
AID186,BID3360
AID186,BID338
AID187,BID2733
AID187,BID851
AID188,BID1282
AID188,BID2367
AID189,BID142
AID189,BID1971
AID189,BID2115
AID190,BID1255
AID190,BID1367
AID190,BID1844
AID191,BID2179
AID191,BID2462
AID191,BID996
AID192,BID2508
AID192,BID3327
AID193,BID2609
AID193,BID457
AID194,BID3644
AID194,BID47
AID194,BID601
AID195,BID3102
AID195,BID372
AID195,BID450
AID196,BID1568
AID196,BID2811
AID197,BID1390
AID197,BID1419
AID197,BID2765
AID198,BID1516
AID198,BID31
AID198,BID3300
AID199,BID3015
AID199,BID3715
AID200,BID1383
AID200,BID3607
AID201,BID1501
AID201,BID3196
AID202,BID3462
AID202,BID356
AID202,BID4000
AID203,BID1670
AID203,BID204
AID203,BID239
AID203,BID34
AID204,BID1233
AID204,BID1376
AID204,BID3298
AID205,BID1486
AID205,BID505
AID206,BID654
AID206,BID736
AID207,BID2483
AID207,BID3700
AID207,BID65
AID208,BID127
AID208,BID1561
AID209,BID2325
AID209,BID343
AID209,BID559
AID210,BID1298
AID210,BID813
AID211,BID2370
AID211,BID999
AID212,BID2151
AID212,BID2907
AID213,BID460
AID213,BID803
AID214,BID3891
AID214,BID906
AID215,BID2064
AID215,BID2872
AID215,BID733
AID216,BID1157
AID216,BID363
AID217,BID161
AID217,BID190
AID217,BID300
AID218,BID3288
AID218,BID3702
AID219,BID2253
AID219,BID248
AID219,BID267
AID220,BID1933
AID220,BID1975
AID221,BID1494
AID221,BID157
AID221,BID2224
AID222,BID1693
AID222,BID1901
AID223,BID3609
AID223,BID683
AID224,BID1543
AID224,BID325
AID225,BID1889
AID225,BID899
AID225,BID922
AID226,BID2944
AID226,BID3755
AID227,BID1439
AID227,BID3561
AID227,BID534
AID228,BID1905
AID228,BID3839
AID228,BID411
AID229,BID2104
AID229,BID3321
AID230,BID1491
AID230,BID789
AID231,BID2327
AID231,BID3647
AID232,BID2275
AID232,BID3648
AID232,BID3663
AID233,BID1642
AID233,BID2869
AID234,BID1067
AID234,BID3539
AID235,BID1147
AID235,BID2641
AID235,BID290
AID236,BID1113
AID236,BID1898
AID237,BID2428
AID237,BID3272
AID237,BID3998
AID238,BID2712
AID238,BID3904
AID239,BID2448
AID239,BID3427
AID239,BID593
AID240,BID1633
AID240,BID3035
AID240,BID3653
AID241,BID230
AID241,BID3576
AID241,BID3921
AID242,BID584
AID242,BID952
AID243,BID1620
AID243,BID2437
AID243,BID2770
AID244,BID1279
AID244,BID3556
AID245,BID3628
AID245,BID79
AID246,BID2865
AID246,BID3007
AID246,BID452
AID247,BID763
AID247,BID783
AID248,BID2480
AID248,BID3529
AID249,BID2083
AID249,BID317
AID250,BID1754
AID250,BID2448
AID250,BID3389
AID251,BID1289
AID251,BID3720
AID252,BID2092
AID252,BID2582
AID252,BID755
AID253,BID1579
AID253,BID183
AID253,BID2341
AID253,BID2954
AID254,BID1970
AID254,BID2808
AID255,BID1779
AID255,BID221
AID255,BID3202
AID256,BID2412
AID256,BID2603
AID256,BID608
AID257,BID1307
AID257,BID655
AID258,BID2571
AID258,BID2861
AID258,BID2878
AID259,BID2250
AID259,BID3028
AID259,BID56
AID260,BID845
AID260,BID939
AID261,BID1199
AID261,BID1340
AID262,BID1458
AID262,BID2002
AID262,BID55
AID263,BID1146
AID263,BID3558
AID263,BID764
AID264,BID2015
AID264,BID3025
AID264,BID845
AID265,BID1667
AID265,BID2459
AID265,BID3108
AID266,BID2470
AID266,BID2886
AID266,BID2895
AID267,BID1047
AID267,BID1767
AID268,BID2942
AID268,BID3098
AID268,BID3490
AID269,BID2516
AID269,BID3268
AID270,BID1579
AID270,BID701
AID271,BID1828
AID271,BID3058
AID271,BID3472
AID272,BID1852
AID272,BID2598
AID273,BID1605
AID273,BID2749
AID273,BID473
AID274,BID162
AID274,BID2167
AID275,BID2432
AID275,BID2622
AID275,BID2754
AID276,BID131
AID276,BID238
AID277,BID2002
AID277,BID3063
AID278,BID1689
AID278,BID1740
AID278,BID2174
AID279,BID2559
AID279,BID973
AID280,BID2065
AID280,BID3223
AID281,BID1047
AID281,BID3404
AID282,BID1059
AID282,BID2537
AID283,BID1771
AID283,BID3711
AID284,BID2969
AID284,BID654
AID285,BID1665
AID285,BID550
AID285,BID920
AID286,BID1979
AID286,BID3252
AID287,BID1080
AID287,BID2905
AID287,BID839
AID288,BID52
AID288,BID765
AID289,BID1759
AID289,BID2409
AID289,BID3436
AID290,BID2109
AID290,BID2139
AID291,BID10
AID291,BID3984
AID291,BID734
AID292,BID1419
AID292,BID1983
AID293,BID1332
AID293,BID3390
AID294,BID2212
AID294,BID3905
AID295,BID2461
AID295,BID2675
AID296,BID1385
AID296,BID1555
AID296,BID787
AID297,BID1068
AID297,BID2232
AID297,BID2387
AID298,BID1051
AID298,BID2731
AID299,BID1074
AID299,BID1601
AID299,BID3948
AID300,BID2070
AID300,BID2131
AID300,BID30
AID300,BID841
AID301,BID1019
AID301,BID81
AID302,BID3940
AID302,BID509
AID303,BID2180
AID303,BID3974
AID304,BID274
AID304,BID3017
AID304,BID787
AID305,BID2968
AID305,BID823
AID306,BID1848
AID306,BID575
AID307,BID1842
AID307,BID581
AID307,BID880
AID308,BID1918
AID308,BID202
AID309,BID2286
AID309,BID3814
AID310,BID1718
AID310,BID716
AID310,BID966
AID311,BID220
AID311,BID2947
AID311,BID64
AID312,BID2101
AID312,BID2122
AID313,BID1704
AID313,BID3232
AID314,BID2723
AID314,BID2778
AID314,BID3972
AID315,BID2578
AID315,BID3326
AID316,BID2732
AID316,BID44
AID317,BID2707
AID317,BID2824
AID318,BID3387
AID318,BID400
AID319,BID1748
AID319,BID3763
AID320,BID16
AID320,BID2398
AID320,BID3109
AID321,BID2452
AID321,BID2596
AID322,BID1426
AID322,BID540
AID323,BID2082
AID323,BID2152
AID323,BID3271
AID324,BID1851
AID324,BID3500
AID325,BID2999
AID325,BID3982
AID325,BID754
AID326,BID1348
AID326,BID3970
AID327,BID2895
AID327,BID3730
AID327,BID761
AID327,BID94
AID328,BID443
AID328,BID636
AID329,BID1991
AID329,BID2064
AID329,BID301
AID330,BID2116
AID330,BID3250
AID330,BID3369
AID331,BID1167
AID331,BID2947
AID331,BID421
AID332,BID3257
AID332,BID3896
AID333,BID2429
AID333,BID666
AID334,BID1280
AID334,BID2268
AID334,BID950
AID335,BID3266
AID335,BID505
AID335,BID816
AID336,BID2153
AID336,BID3945
AID337,BID1918
AID337,BID3620
AID337,BID966
AID338,BID1044
AID338,BID1386
AID338,BID3575
AID339,BID1879
AID339,BID393
AID339,BID852
AID340,BID1353
AID340,BID3907
AID340,BID3932
AID341,BID2209
AID341,BID292
AID342,BID3656
AID342,BID814
AID343,BID281
AID343,BID389
AID343,BID3987
AID344,BID1657
AID344,BID2286
AID345,BID1112
AID345,BID898
AID346,BID3196
AID346,BID3424
AID347,BID1888
AID347,BID2524
AID347,BID39
AID348,BID1312
AID348,BID2284
AID348,BID2574
AID349,BID1798
AID349,BID3782
AID350,BID1059
AID350,BID2598
AID350,BID2667
AID350,BID2757
AID351,BID2391
AID351,BID3791
AID352,BID109
AID352,BID3592
AID352,BID470
AID353,BID162
AID353,BID2520
AID354,BID239
AID354,BID2849
AID354,BID308
AID355,BID219
AID355,BID2492
AID355,BID680
AID356,BID2931
AID356,BID3842
AID357,BID1775
AID357,BID2125
AID357,BID3177
AID358,BID346
AID358,BID3827
AID358,BID638
AID359,BID1954
AID359,BID2861
AID359,BID3845
AID360,BID243
AID360,BID3414
AID361,BID1708
AID361,BID1889
AID362,BID2786
AID362,BID2845
AID363,BID2682
AID363,BID3623
AID363,BID425
AID364,BID1444
AID364,BID3774
AID365,BID1421
AID365,BID570
AID366,BID1052
AID366,BID1463
AID366,BID1735
AID367,BID116
AID367,BID2120
AID367,BID2663
AID367,BID858
AID368,BID126
AID368,BID2557
AID368,BID660
AID369,BID2602
AID369,BID3258
AID369,BID615
AID370,BID1360
AID370,BID1567
AID370,BID164
AID370,BID3548
AID371,BID3165
AID371,BID3474
AID371,BID529
AID372,BID2085
AID372,BID933
AID373,BID104
AID373,BID3736
AID374,BID1844
AID374,BID654
AID374,BID819
AID375,BID1787
AID375,BID1914
AID375,BID288
AID375,BID685
AID376,BID1253
AID376,BID3745
AID377,BID225
AID377,BID431
AID378,BID2104
AID378,BID2771
AID379,BID39
AID379,BID55
AID379,BID685
AID380,BID1430
AID380,BID3335
AID381,BID677
AID381,BID730
AID382,BID1605
AID382,BID2245
AID382,BID376
AID383,BID1149
AID383,BID2356
AID383,BID2935
AID384,BID1178
AID384,BID309
AID384,BID35
AID385,BID2938
AID385,BID3539
AID386,BID2950
AID386,BID684
AID387,BID1029
AID387,BID1086
AID387,BID1277
AID387,BID3083
AID388,BID337
AID388,BID484
AID389,BID1388
AID389,BID1441
AID389,BID2525
AID390,BID1223
AID390,BID1819
AID390,BID3652
AID391,BID2938
AID391,BID3085
AID392,BID1549
AID392,BID1762
AID392,BID2950
AID392,BID3292
AID393,BID2319
AID393,BID3789
AID394,BID1623
AID394,BID3480
AID395,BID1696
AID395,BID1956
AID395,BID2152
AID395,BID321
AID396,BID2626
AID396,BID801
AID397,BID1328
AID397,BID3478
AID397,BID3568
AID398,BID1365
AID398,BID3107
AID398,BID3387
AID399,BID390
AID399,BID566
AID400,BID1701
AID400,BID3061
AID401,BID1352
AID401,BID1783
AID401,BID2822
AID402,BID1960
AID402,BID2792
AID402,BID3535
AID403,BID2790
AID403,BID853
AID404,BID2679
AID404,BID3531
AID404,BID3887
AID405,BID2114
AID405,BID899
AID406,BID1285
AID406,BID2713
AID406,BID3064
AID407,BID2967
AID407,BID3571
AID408,BID3336
AID408,BID372
AID409,BID599
AID409,BID84
AID410,BID1781
AID410,BID2101
AID410,BID568
AID411,BID2667
AID411,BID2740
AID411,BID509
AID412,BID3856
AID412,BID537
AID413,BID1280
AID413,BID3600
AID413,BID3875
AID414,BID1151
AID414,BID357
AID415,BID1757
AID415,BID3056
AID416,BID2050
AID416,BID3875
AID416,BID785
AID417,BID2853
AID417,BID2895
AID418,BID3047
AID418,BID3904
AID418,BID778
AID419,BID102
AID419,BID2267
AID419,BID492
AID420,BID1028
AID420,BID550
AID420,BID848
AID421,BID688
AID421,BID845
AID422,BID254
AID422,BID3240
AID423,BID2617
AID423,BID3508
AID423,BID3643
AID424,BID2701
AID424,BID929
AID425,BID1051
AID425,BID2275
AID425,BID2785
AID425,BID3117
AID426,BID1722
AID426,BID2056
AID427,BID1023
AID427,BID1876
AID427,BID2531
AID428,BID1913
AID428,BID2404
AID428,BID74
AID429,BID2583
AID429,BID2831
AID429,BID3017
AID430,BID2393
AID430,BID3597
AID430,BID613
AID431,BID1377
AID431,BID2357
AID431,BID3633
AID432,BID171
AID432,BID1762
AID432,BID2306
AID433,BID137
AID433,BID2749
AID434,BID1282
AID434,BID167
AID434,BID2389
AID435,BID2212
AID435,BID3177
AID436,BID2065
AID436,BID3667
AID436,BID3951
AID437,BID2097
AID437,BID2296
AID437,BID3727
AID438,BID1093
AID438,BID1390
AID438,BID2370
AID439,BID1921
AID439,BID2034
AID439,BID2815
AID440,BID3523
AID440,BID550
AID441,BID3075
AID441,BID3409
AID442,BID1218
AID442,BID1971
AID443,BID259
AID443,BID3366
AID443,BID868
AID444,BID1687
AID444,BID3870
AID445,BID1518
AID445,BID2841
AID445,BID3828
AID446,BID2083
AID446,BID2917
AID447,BID2895
AID447,BID739
AID448,BID1654
AID448,BID3709
AID449,BID2243
AID449,BID3888
AID450,BID1952
AID450,BID2299
AID451,BID257
AID451,BID3299
AID451,BID911
AID452,BID1401
AID452,BID2595
AID452,BID431
AID453,BID3378
AID453,BID3611
AID454,BID2946
AID454,BID3358
AID454,BID465
AID455,BID1217
AID455,BID2614
AID455,BID718
AID456,BID2171
AID456,BID3604
AID457,BID241
AID457,BID3069
AID457,BID3685
AID458,BID254
AID458,BID3607
AID459,BID2630
AID459,BID2880
AID460,BID1314
AID460,BID1887
AID460,BID3837
AID461,BID2806
AID461,BID2973
AID462,BID2693
AID462,BID359
AID462,BID440
AID463,BID138
AID463,BID649
AID464,BID2505
AID464,BID301
AID464,BID3808
AID465,BID1734
AID465,BID303
AID465,BID725
AID466,BID29
AID466,BID30
AID466,BID3075
AID467,BID128
AID467,BID218
AID467,BID3369
AID468,BID1760
AID468,BID1900
AID469,BID2132
AID469,BID2210
AID469,BID707
AID470,BID1185
AID470,BID2311
AID470,BID2320
AID470,BID3983
AID471,BID2234
AID471,BID938
AID472,BID2414
AID472,BID2917
AID472,BID452
AID473,BID2030
AID473,BID2033
AID473,BID2794
AID474,BID3261
AID474,BID3827
AID475,BID233
AID475,BID3608
AID476,BID2251
AID476,BID2698
AID476,BID2868
AID477,BID644
AID477,BID784
AID478,BID2205
AID478,BID2484
AID478,BID980
AID479,BID1401
AID479,BID404
AID480,BID349
AID480,BID3668
AID481,BID1727
AID481,BID3837
AID482,BID2024
AID482,BID2748
AID482,BID3958
AID483,BID2356
AID483,BID370
AID484,BID3518
AID484,BID789
AID485,BID1858
AID485,BID3180
AID485,BID618
AID486,BID1789
AID486,BID3618
AID487,BID1085
AID487,BID1863
AID487,BID3396
AID487,BID3433
AID488,BID1436
AID488,BID2308
AID488,BID3053
AID489,BID2718
AID489,BID3140
AID490,BID1053
AID490,BID1909
AID491,BID1267
AID491,BID3902
AID491,BID731
AID492,BID250
AID492,BID2535
AID493,BID3109
AID493,BID3834
AID494,BID1333
AID494,BID3021
AID495,BID1449
AID495,BID2998
AID496,BID165
AID496,BID2668
AID496,BID769
AID497,BID2485
AID497,BID2843
AID497,BID843
AID498,BID1168
AID498,BID2388
AID498,BID46
AID499,BID225
AID499,BID3480
AID500,BID1686
AID500,BID2519
AID500,BID3807
AID501,BID557
AID501,BID802
AID502,BID2798
AID502,BID580
AID502,BID634
AID503,BID2179
AID503,BID333
AID503,BID3584
AID504,BID2005
AID504,BID2705
AID504,BID277
AID505,BID1727
AID505,BID2145
AID505,BID2398
AID506,BID1372
AID506,BID3565
AID506,BID3569
AID507,BID1167
AID507,BID1215
AID507,BID226
AID507,BID2474
AID508,BID1487
AID508,BID2762
AID509,BID1061
AID509,BID1960
AID510,BID169
AID510,BID3596
AID511,BID2734
AID511,BID3958
AID512,BID126
AID512,BID3740
AID512,BID554
AID513,BID2152
AID513,BID3639
AID513,BID629
AID514,BID1031
AID514,BID3890
AID515,BID2204
AID515,BID2707
AID516,BID1280
AID516,BID1681
AID516,BID3272
AID517,BID1692
AID517,BID3724
AID518,BID3750
AID518,BID3764
AID519,BID1645
AID519,BID3453
AID519,BID80
AID520,BID1262
AID520,BID3731
AID521,BID2964
AID521,BID3673
AID522,BID155
AID522,BID2018
AID523,BID1226
AID523,BID2027
AID523,BID2796
AID524,BID1230
AID524,BID1873
AID524,BID716
AID525,BID2947
AID525,BID98
AID526,BID2161
AID526,BID2798
AID526,BID724
AID527,BID1239
AID527,BID2641
AID527,BID881
AID528,BID3397
AID528,BID5
AID528,BID807
AID529,BID1243
AID529,BID1950
AID529,BID562
AID530,BID1417
AID530,BID1600
AID530,BID3900
AID531,BID1549
AID531,BID3146
AID531,BID736
AID532,BID3297
AID532,BID894
AID533,BID2023
AID533,BID2283
AID534,BID340
AID534,BID3480
AID535,BID3046
AID535,BID3555
AID535,BID554
AID536,BID1502
AID536,BID2434
AID536,BID4
AID537,BID1979
AID537,BID2409
AID538,BID2706
AID538,BID3157
AID538,BID3578
AID539,BID1521
AID539,BID3246
AID540,BID1080
AID540,BID3199
AID540,BID3918
AID541,BID1327
AID541,BID3086
AID541,BID3148
AID542,BID2588
AID542,BID3718
AID543,BID1697
AID543,BID3583
AID544,BID3061
AID544,BID332
AID545,BID1
AID545,BID1740
AID546,BID220
AID546,BID2591
AID547,BID2240
AID547,BID2252
AID547,BID2939
AID548,BID1684
AID548,BID2265
AID548,BID433
AID549,BID1566
AID549,BID3195
AID550,BID1158
AID550,BID1491
AID550,BID506
AID551,BID1436
AID551,BID2013
AID551,BID3999
AID552,BID2145
AID552,BID2954
AID553,BID3046
AID553,BID3372
AID553,BID3379
AID554,BID2494
AID554,BID3835
AID555,BID2654
AID555,BID3562
AID556,BID122
AID556,BID2567
AID556,BID3102
AID557,BID302
AID557,BID3172
AID558,BID2615
AID558,BID3096
AID559,BID2251
AID559,BID776
AID560,BID1471
AID560,BID1947
AID560,BID498
AID561,BID1829
AID561,BID3058
AID562,BID1495
AID562,BID1993
AID562,BID209
AID563,BID1268
AID563,BID2630
AID563,BID3103
AID564,BID137
AID564,BID2486
AID564,BID2660
AID564,BID3383
AID565,BID1093
AID565,BID2316
AID565,BID2965
AID566,BID1921
AID566,BID200
AID567,BID2342
AID567,BID530
AID567,BID870
AID568,BID2540
AID568,BID3194
AID569,BID288
AID569,BID344
AID570,BID1449
AID570,BID1720
AID570,BID3690
AID571,BID1206
AID571,BID417
AID571,BID763
AID571,BID992
AID572,BID2276
AID572,BID3623
AID573,BID1631
AID573,BID3018
AID573,BID3588
AID573,BID3688
AID574,BID2803
AID574,BID3687
AID575,BID1363
AID575,BID2976
AID575,BID599
AID576,BID1770
AID576,BID3001
AID576,BID3531
AID577,BID1133
AID577,BID2740
AID577,BID3827
AID578,BID2758
AID578,BID3432
AID578,BID3900
AID579,BID1275
AID579,BID2162
AID580,BID1482
AID580,BID299
AID580,BID833
AID581,BID1816
AID581,BID2766
AID581,BID3275
AID582,BID3299
AID582,BID845
AID583,BID1159
AID583,BID2818
AID583,BID357
AID584,BID1669
AID584,BID3094
AID584,BID596
AID585,BID3763
AID585,BID651
AID586,BID2835
AID586,BID728
AID587,BID2052
AID587,BID863
AID588,BID368
AID588,BID3740
AID589,BID2018
AID589,BID2130
AID589,BID423
AID590,BID1619
AID590,BID1634
AID590,BID2447
AID591,BID2468
AID591,BID3415
AID592,BID1303
AID592,BID1416
AID592,BID2084
AID593,BID3072
AID593,BID3491
AID593,BID687
AID594,BID2928
AID594,BID517
AID594,BID651
AID595,BID2948
AID595,BID955
AID595,BID964
AID596,BID3245
AID596,BID751
AID597,BID1420
AID597,BID1818
AID597,BID2525
AID598,BID2179
AID598,BID2561
AID598,BID3673
AID599,BID2575
AID599,BID3838
AID599,BID3988
AID600,BID1377
AID600,BID1699
AID600,BID3100
AID601,BID1894
AID601,BID3442
AID601,BID726
AID602,BID1217
AID602,BID124
AID603,BID1097
AID603,BID173
AID603,BID1854
AID604,BID147
AID604,BID462
AID604,BID758
AID605,BID1365
AID605,BID2002
AID605,BID3561
AID606,BID2893
AID606,BID3149
AID607,BID1654
AID607,BID2963
AID607,BID533
AID608,BID2478
AID608,BID3415
AID608,BID3832
AID609,BID2490
AID609,BID2875
AID609,BID649
AID610,BID2462
AID610,BID3023
AID610,BID873
AID611,BID1244
AID611,BID2186
AID611,BID3194
AID612,BID1137
AID612,BID1717
AID612,BID1876
AID613,BID1734
AID613,BID3591
AID614,BID1827
AID614,BID290
AID615,BID2689
AID615,BID2720
AID615,BID3091
AID616,BID255
AID616,BID2978
AID617,BID1627
AID617,BID2890
AID618,BID1402
AID618,BID381
AID619,BID2273
AID619,BID2676
AID619,BID3417
AID620,BID367
AID620,BID538
AID621,BID1648
AID621,BID1815
AID621,BID246
AID622,BID244
AID622,BID3942
AID622,BID55
AID622,BID826
AID623,BID2158
