"BID","DID"
"BID1100","DID350"
"BID1929","DID350"
"BID2922","DID350"
"BID632","DID350"
"BID883","DID350"
"BID1051","DID350"
"BID1354","DID350"
"BID602","DID350"
"BID1074","DID350"
"BID1207","DID350"
"BID1208","DID350"
"BID2834","DID350"
"BID222","DID353"
"BID818","DID353"
"BID1102","DID354"
"BID2103","DID354"
"BID2778","DID354"
"BID1007","DID355"
"BID1423","DID355"
"BID1872","DID355"
"BID1680","DID355"
"BID516","DID356"
"BID2319","DID356"
"BID732","DID356"
"BID2845","DID356"
"BID997","DID356"
"BID1906","DID356"
"BID259","DID356"
"BID778","DID356"
"BID2828","DID356"
"BID1652","DID357"
"BID314","DID358"
"BID37","DID358"
"BID2597","DID360"
"BID699","DID360"
"BID78","DID361"
"BID2385","DID361"
"BID261","DID361"
"BID1846","DID361"
"BID41","DID361"
"BID198","DID361"
"BID778","DID361"
"BID28","DID362"
"BID810","DID362"
"BID1015","DID362"
"BID807","DID363"
"BID1389","DID363"
"BID1844","DID363"
"BID869","DID364"
"BID1338","DID364"
"BID1741","DID364"
"BID1419","DID367"
"BID1540","DID367"
"BID1620","DID367"
"BID2394","DID367"
"BID62","DID368"
"BID1159","DID368"
"BID1438","DID368"
"BID2159","DID368"
"BID1309","DID369"
"BID1407","DID369"
"BID612","DID370"
"BID2117","DID370"
"BID2782","DID370"
"BID898","DID371"
"BID1","DID373"
"BID483","DID374"
"BID936","DID374"
"BID1595","DID374"
"BID384","DID375"
"BID1917","DID375"
"BID1660","DID376"
"BID1676","DID376"
"BID277","DID377"
"BID1502","DID377"
"BID299","DID377"
"BID2064","DID379"
"BID2180","DID379"
"BID2737","DID379"
"BID55","DID379"
"BID223","DID379"
"BID2127","DID379"
"BID2930","DID380"
"BID1707","DID380"
"BID549","DID380"
"BID2471","DID380"
"BID1414","DID381"
"BID1399","DID382"
"BID2249","DID383"
"BID981","DID384"
"BID2143","DID384"
"BID2390","DID384"
"BID2488","DID384"
"BID2913","DID384"
"BID2144","DID384"
"BID2798","DID385"
"BID1099","DID386"
"BID2589","DID386"
"BID1952","DID387"
"BID700","DID387"
"BID371","DID388"
"BID1973","DID388"
"BID2207","DID388"
"BID2273","DID389"
"BID1027","DID391"
"BID2424","DID391"
"BID993","DID391"
"BID1322","DID391"
"BID52","DID392"
"BID654","DID392"
"BID990","DID392"
"BID1104","DID392"
"BID136","DID394"
"BID149","DID394"
"BID391","DID396"
"BID1861","DID396"
"BID1940","DID396"
"BID968","DID396"
"BID1587","DID396"
"BID407","DID398"
"BID1755","DID398"
"BID2348","DID398"
"BID1073","DID398"
"BID1894","DID398"
"BID2291","DID398"
"BID2149","DID399"
"BID2465","DID400"
"BID137","DID400"
"BID678","DID400"
"BID1323","DID400"
"BID2241","DID400"
"BID1079","DID402"
"BID1782","DID402"
"BID2634","DID402"
"BID2709","DID402"
"BID247","DID404"
"BID765","DID405"
"BID1645","DID405"
"BID2522","DID405"
"BID2385","DID405"
"BID1812","DID406"
"BID2594","DID406"
"BID280","DID406"
"BID2621","DID406"
"BID2503","DID407"
"BID183","DID407"
"BID1488","DID407"
"BID538","DID409"
"BID884","DID409"
"BID103","DID409"
"BID870","DID409"
"BID2497","DID410"
"BID2579","DID410"
"BID1376","DID410"
"BID39","DID412"
"BID1263","DID412"
"BID901","DID412"
"BID2911","DID412"
"BID1476","DID413"
"BID2172","DID413"
"BID2335","DID413"
"BID2290","DID413"
"BID158","DID414"
"BID386","DID414"
"BID747","DID414"
"BID987","DID414"
"BID2089","DID414"
"BID2882","DID414"
"BID1484","DID414"
"BID651","DID415"
"BID826","DID415"
"BID1670","DID415"
"BID2800","DID415"
"BID681","DID417"
"BID622","DID417"
"BID2745","DID417"
"BID721","DID417"
"BID2854","DID418"
"BID1833","DID418"
"BID2310","DID418"
"BID2463","DID421"
"BID350","DID422"
"BID1886","DID422"
"BID2520","DID422"
"BID2816","DID422"
"BID660","DID422"
"BID1271","DID422"
"BID213","DID424"
"BID2063","DID426"
"BID2198","DID426"
"BID717","DID427"
"BID2592","DID427"
"BID43","DID428"
"BID100","DID429"
"BID2080","DID429"
"BID2441","DID429"
"BID846","DID430"
"BID1582","DID431"
"BID2214","DID431"
"BID1463","DID431"
"BID1613","DID431"
"BID1110","DID431"
"BID1520","DID431"
"BID1383","DID432"
"BID1192","DID433"
"BID2249","DID433"
"BID1977","DID434"
"BID1941","DID434"
"BID431","DID436"
"BID551","DID436"
"BID1136","DID436"
"BID1657","DID436"
"BID2888","DID436"
"BID1216","DID437"
"BID2651","DID437"
"BID1291","DID437"
"BID12","DID438"
"BID239","DID438"
"BID1794","DID439"
"BID434","DID439"
"BID1318","DID440"
"BID481","DID440"
"BID2076","DID440"
"BID2523","DID440"
"BID225","DID440"
"BID2587","DID440"
"BID595","DID442"
"BID1193","DID442"
"BID1992","DID442"
"BID1424","DID443"
"BID2382","DID446"
"BID2934","DID446"
"BID206","DID446"
"BID284","DID446"
"BID1633","DID446"
"BID1954","DID446"
"BID925","DID447"
"BID1650","DID447"
"BID1673","DID447"
"BID125","DID448"
"BID2694","DID448"
"BID2314","DID449"
"BID1523","DID450"
"BID1654","DID450"
"BID2264","DID450"
"BID657","DID452"
"BID1133","DID452"
"BID854","DID453"
"BID2487","DID454"
"BID2770","DID454"
"BID1894","DID454"
"BID1819","DID458"
"BID935","DID460"
"BID2690","DID460"
"BID1655","DID460"
"BID261","DID461"
"BID1846","DID461"
"BID1486","DID461"
"BID2843","DID462"
"BID393","DID463"
"BID2335","DID463"
"BID806","DID464"
"BID1114","DID464"
"BID2474","DID464"
"BID2911","DID464"
"BID1388","DID466"
"BID1996","DID466"
"BID2213","DID466"
"BID1811","DID468"
"BID1855","DID471"
"BID1081","DID471"
"BID1277","DID472"
"BID1536","DID472"
"BID1866","DID472"
"BID2764","DID472"
"BID2979","DID473"
"BID1191","DID473"
"BID1672","DID473"
"BID230","DID473"
"BID2850","DID473"
"BID678","DID475"
"BID1579","DID475"
"BID2623","DID475"
"BID1687","DID476"
"BID2455","DID476"
"BID672","DID476"
"BID2426","DID476"
"BID750","DID477"
"BID1364","DID477"
"BID228","DID478"
"BID807","DID478"
"BID2463","DID479"
"BID847","DID479"
"BID896","DID479"
"BID2767","DID479"
"BID2704","DID479"
"BID1003","DID480"
"BID1502","DID480"
"BID1986","DID480"
"BID2492","DID480"
"BID2219","DID480"
"BID2803","DID480"
"BID1741","DID481"
"BID95","DID481"
"BID1878","DID481"
"BID907","DID482"
"BID1014","DID482"
"BID2487","DID482"
"BID622","DID483"
"BID2745","DID483"
"BID1079","DID484"
"BID2575","DID484"
"BID2618","DID484"
"BID434","DID486"
"BID223","DID487"
"BID2606","DID487"
"BID1252","DID489"
"BID1027","DID490"
"BID1069","DID490"
"BID1392","DID490"
"BID30","DID490"
"BID624","DID490"
"BID822","DID490"
"BID13","DID491"
"BID830","DID492"
"BID1316","DID492"
"BID2603","DID492"
"BID708","DID492"
"BID1800","DID492"
"BID2593","DID492"
"BID2966","DID493"
"BID2439","DID494"
"BID716","DID495"
"BID1898","DID495"
"BID2784","DID495"
"BID549","DID496"
"BID136","DID496"
"BID1148","DID496"
"BID805","DID496"
"BID1004","DID496"
"BID440","DID497"
"BID1267","DID497"
"BID1579","DID498"
"BID2538","DID498"
"BID2926","DID498"
"BID1506","DID500"
"BID2814","DID500"
"BID311","DID500"
"BID1198","DID500"
"BID247","DID500"
"BID1450","DID501"
"BID1543","DID501"
"BID1855","DID502"
"BID661","DID502"
"BID2532","DID502"
"BID2543","DID502"
"BID1584","DID503"
"BID2609","DID503"
"BID2577","DID503"
"BID898","DID506"
"BID2309","DID507"
"BID34","DID508"
"BID265","DID508"
"BID351","DID508"
"BID560","DID508"
"BID2795","DID508"
"BID2914","DID509"
"BID1369","DID509"
"BID1727","DID509"
"BID1852","DID509"
"BID1053","DID510"
"BID2182","DID512"
"BID350","DID514"
"BID1886","DID514"
"BID2520","DID514"
"BID355","DID514"
"BID1596","DID514"
"BID573","DID515"
"BID1298","DID515"
"BID711","DID516"
"BID1164","DID516"
"BID2370","DID516"
"BID1083","DID516"
"BID2574","DID516"
"BID1899","DID517"
"BID1184","DID518"
"BID290","DID519"
"BID2925","DID519"
"BID2720","DID519"
"BID1681","DID519"
"BID2324","DID519"
"BID2038","DID519"
"BID712","DID520"
"BID783","DID520"
"BID371","DID521"
"BID715","DID521"
"BID595","DID522"
"BID703","DID522"
"BID1994","DID522"
"BID2899","DID522"
"BID560","DID522"
"BID1683","DID522"
"BID1719","DID522"
"BID2089","DID522"
"BID2339","DID522"
"BID1155","DID522"
"BID2755","DID522"
"BID2868","DID524"
"BID1879","DID524"
"BID2071","DID525"
"BID436","DID525"
"BID449","DID525"
"BID704","DID526"
"BID2678","DID526"
"BID114","DID526"
"BID1676","DID526"
"BID115","DID528"
"BID270","DID528"
"BID547","DID528"
"BID1473","DID528"
"BID1522","DID529"
"BID1352","DID531"
"BID2360","DID531"
"BID2587","DID531"
"BID2921","DID532"
"BID1506","DID533"
"BID2814","DID533"
"BID367","DID535"
"BID2081","DID535"
"BID863","DID535"
"BID443","DID535"
"BID2389","DID535"
"BID975","DID535"
"BID1492","DID535"
"BID1238","DID536"
"BID656","DID536"
"BID2421","DID536"
"BID2754","DID536"
"BID1583","DID539"
"BID501","DID539"
"BID50","DID540"
"BID142","DID540"
"BID2125","DID540"
"BID235","DID541"
"BID744","DID544"
"BID2043","DID546"
"BID2939","DID546"
"BID508","DID547"
"BID1592","DID549"
"BID2039","DID549"
"BID1358","DID549"
"BID2385","DID549"
"BID1889","DID550"
"BID463","DID550"
"BID1657","DID551"
"BID2125","DID551"
"BID2224","DID551"
"BID1215","DID551"
"BID2538","DID551"
"BID2950","DID551"
"BID88","DID551"
"BID646","DID551"
"BID976","DID551"
"BID1612","DID552"
"BID2525","DID552"
"BID2772","DID552"
"BID1696","DID553"
"BID1944","DID553"
"BID875","DID553"
"BID977","DID553"
"BID2409","DID553"
"BID2416","DID554"
"BID10","DID554"
"BID1109","DID554"
"BID1184","DID554"
"BID2842","DID555"
"BID2101","DID555"
"BID62","DID556"
"BID1617","DID556"
"BID1533","DID556"
"BID2115","DID556"
"BID2196","DID556"
"BID289","DID556"
"BID706","DID557"
"BID253","DID558"
"BID215","DID558"
"BID977","DID558"
"BID240","DID559"
"BID670","DID559"
"BID1399","DID559"
"BID1652","DID559"
"BID228","DID560"
"BID538","DID560"
"BID1196","DID560"
"BID1486","DID560"
"BID28","DID560"
"BID1025","DID560"
"BID1237","DID560"
"BID2910","DID560"
"BID2928","DID560"
"BID1111","DID562"
"BID1503","DID562"
"BID2055","DID562"
"BID47","DID562"
"BID978","DID562"
"BID1459","DID562"
"BID2606","DID562"
