"DID","AID"
"DID219","AID3676"
"DID219","AID1826"
"DID219","AID2619"
"DID219","AID3454"
"DID219","AID3818"
"DID220","AID1655"
"DID220","AID1674"
"DID220","AID2539"
"DID220","AID94"
"DID220","AID53"
"DID221","AID306"
"DID221","AID3035"
"DID221","AID3533"
"DID221","AID3783"
"DID221","AID3136"
"DID222","AID1927"
"DID222","AID194"
"DID222","AID1980"
"DID222","AID2641"
"DID222","AID3030"
"DID222","AID507"
"DID224","AID170"
"DID224","AID3654"
"DID225","AID1389"
"DID225","AID2172"
"DID228","AID323"
"DID228","AID515"
"DID228","AID778"
"DID229","AID611"
"DID231","AID1500"
"DID231","AID3681"
"DID242","AID3843"
"DID242","AID711"
"DID242","AID2671"
"DID242","AID2152"
"DID242","AID3807"
"DID242","AID3952"
"DID242","AID575"
"DID242","AID3360"
"DID244","AID1550"
"DID245","AID1217"
"DID245","AID1591"
"DID245","AID1784"
"DID245","AID883"
"DID245","AID2617"
"DID245","AID1094"
"DID245","AID3197"
"DID245","AID2532"
"DID245","AID3744"
"DID252","AID1242"
"DID252","AID1137"
"DID252","AID1834"
"DID252","AID90"
"DID253","AID2643"
"DID253","AID2915"
"DID253","AID3205"
"DID253","AID451"
"DID253","AID2634"
"DID253","AID3421"
"DID254","AID1139"
"DID254","AID2177"
"DID254","AID314"
"DID254","AID402"
"DID255","AID3644"
"DID255","AID1885"
"DID257","AID2986"
"DID257","AID3409"
"DID263","AID495"
"DID263","AID1819"
"DID263","AID105"
"DID265","AID2851"
"DID265","AID3515"
"DID265","AID1974"
"DID265","AID2285"
"DID265","AID662"
"DID268","AID14"
"DID268","AID1466"
"DID268","AID1481"
"DID268","AID2284"
"DID268","AID1544"
"DID268","AID5"
"DID268","AID609"
"DID283","AID2306"
"DID283","AID3735"
"DID283","AID2925"
"DID283","AID294"
"DID285","AID1783"
"DID285","AID1235"
"DID285","AID1303"
"DID285","AID3820"
"DID285","AID2859"
"DID285","AID608"
"DID286","AID1704"
"DID286","AID768"
"DID286","AID1554"
"DID288","AID1657"
"DID288","AID792"
"DID289","AID1375"
"DID289","AID3629"
"DID289","AID2474"
"DID291","AID1575"
"DID291","AID211"
"DID291","AID2165"
"DID291","AID866"
"DID291","AID3481"
"DID291","AID533"
"DID291","AID665"
"DID294","AID1869"
"DID294","AID3193"
"DID300","AID2729"
"DID300","AID3766"
"DID300","AID9"
"DID300","AID99"
"DID300","AID187"
"DID300","AID2916"
"DID300","AID2194"
"DID300","AID1832"
"DID300","AID2756"
"DID300","AID3547"
"DID300","AID3670"
"DID302","AID1342"
"DID302","AID540"
"DID302","AID1573"
"DID302","AID1745"
"DID302","AID2637"
"DID302","AID3564"
"DID304","AID3549"
"DID306","AID1197"
"DID306","AID2296"
"DID306","AID3858"
"DID308","AID3151"
"DID308","AID1874"
"DID308","AID3105"
"DID308","AID65"
"DID309","AID2193"
"DID309","AID1001"
"DID309","AID3490"
"DID310","AID3701"
"DID318","AID1970"
"DID318","AID2899"
"DID320","AID1137"
"DID320","AID1834"
"DID320","AID90"
"DID323","AID3420"
"DID323","AID1558"
"DID323","AID960"
"DID324","AID852"
"DID325","AID1580"
"DID325","AID2864"
"DID325","AID1565"
"DID327","AID913"
"DID327","AID739"
"DID327","AID1145"
"DID327","AID3594"
"DID327","AID775"
"DID327","AID797"
"DID327","AID988"
"DID327","AID163"
"DID327","AID2175"
"DID328","AID2158"
"DID328","AID2415"
"DID331","AID1258"
"DID331","AID2126"
"DID331","AID3047"
"DID331","AID3914"
"DID331","AID1329"
"DID331","AID2263"
"DID331","AID3540"
"DID331","AID3767"
"DID331","AID2251"
"DID331","AID2360"
"DID331","AID2955"
"DID331","AID3577"
"DID336","AID161"
"DID336","AID1621"
"DID336","AID2270"
"DID341","AID3494"
"DID341","AID500"
"DID341","AID857"
"DID344","AID1028"
"DID344","AID1803"
"DID344","AID2042"
"DID344","AID3163"
"DID345","AID1296"
"DID345","AID375"
"DID345","AID3940"
"DID345","AID534"
"DID346","AID3628"
"DID346","AID1242"
"DID353","AID2514"
"DID353","AID2795"
"DID354","AID2281"
"DID354","AID278"
"DID354","AID1967"
"DID355","AID1500"
"DID355","AID3681"
"DID356","AID1125"
"DID356","AID2044"
"DID356","AID2797"
"DID356","AID3446"
"DID356","AID1810"
"DID356","AID3872"
"DID356","AID1027"
"DID356","AID2439"
"DID356","AID3"
"DID357","AID3903"
"DID360","AID129"
"DID360","AID762"
"DID364","AID1802"
"DID364","AID2258"
"DID364","AID3757"
"DID364","AID2080"
"DID364","AID3387"
"DID364","AID243"
"DID367","AID1799"
"DID367","AID1828"
"DID367","AID2840"
"DID367","AID2904"
"DID367","AID181"
"DID367","AID1247"
"DID367","AID1516"
"DID368","AID1562"
"DID368","AID3115"
"DID368","AID1970"
"DID368","AID2899"
"DID368","AID2516"
"DID368","AID334"
"DID368","AID1233"
"DID368","AID3497"
"DID369","AID2224"
"DID369","AID1476"
"DID369","AID3551"
"DID369","AID420"
"DID369","AID852"
"DID370","AID3108"
"DID370","AID3501"
"DID370","AID3518"
"DID370","AID1413"
"DID370","AID3509"
"DID370","AID113"
"DID370","AID2268"
"DID370","AID2734"
"DID370","AID827"
"DID371","AID3333"
"DID373","AID1777"
"DID375","AID2350"
"DID375","AID24"
"DID375","AID3783"
"DID377","AID2263"
"DID377","AID2327"
"DID377","AID346"
"DID377","AID3513"
"DID377","AID3544"
"DID380","AID2193"
"DID380","AID811"
"DID380","AID2597"
"DID380","AID2809"
"DID380","AID341"
"DID380","AID344"
"DID386","AID962"
"DID386","AID1856"
"DID386","AID2044"
"DID389","AID2659"
"DID389","AID2706"
"DID391","AID639"
"DID391","AID1581"
"DID391","AID2176"
"DID394","AID3590"
"DID394","AID491"
"DID394","AID803"
"DID394","AID2762"
"DID396","AID2848"
"DID396","AID93"
"DID396","AID3099"
"DID396","AID3869"
"DID400","AID2238"
"DID400","AID3449"
"DID400","AID3492"
"DID400","AID649"
"DID400","AID1740"
"DID400","AID2285"
"DID400","AID3673"
"DID400","AID783"
"DID402","AID1110"
"DID402","AID2194"
"DID402","AID803"
"DID402","AID1887"
"DID402","AID2549"
"DID405","AID3663"
"DID405","AID984"
"DID406","AID3222"
"DID406","AID603"
"DID406","AID16"
"DID410","AID181"
"DID410","AID3326"
"DID413","AID1783"
"DID413","AID1235"
"DID413","AID1303"
"DID413","AID3820"
"DID413","AID2859"
"DID413","AID608"
"DID413","AID3241"
"DID417","AID2440"
"DID417","AID46"
"DID418","AID1098"
"DID418","AID3120"
"DID418","AID3835"
"DID422","AID1085"
"DID422","AID733"
"DID422","AID1711"
"DID426","AID1517"
"DID426","AID2586"
"DID426","AID3640"
"DID426","AID931"
"DID426","AID1759"
"DID427","AID2621"
"DID427","AID2776"
"DID427","AID2864"
"DID427","AID890"
"DID427","AID2959"
"DID428","AID2257"
"DID429","AID284"
"DID429","AID630"
"DID431","AID1229"
"DID431","AID16"
"DID431","AID2768"
"DID431","AID2797"
"DID431","AID1963"
"DID431","AID297"
"DID431","AID1534"
"DID437","AID2904"
"DID437","AID614"
"DID437","AID65"
"DID439","AID2861"
"DID443","AID2176"
"DID443","AID2284"
"DID443","AID2317"
"DID446","AID2953"
"DID446","AID1329"
"DID446","AID1513"
"DID446","AID2238"
"DID446","AID2818"
"DID446","AID3873"
"DID446","AID895"
"DID446","AID1219"
"DID446","AID264"
"DID446","AID417"
"DID447","AID1283"
"DID447","AID1765"
"DID447","AID2124"
"DID447","AID61"
"DID447","AID304"
"DID447","AID316"
"DID452","AID1081"
"DID452","AID1651"
"DID452","AID1905"
"DID452","AID2275"
"DID453","AID510"
"DID460","AID3982"
"DID461","AID611"
"DID463","AID2859"
"DID463","AID608"
"DID464","AID2347"
"DID466","AID1373"
"DID466","AID409"
"DID468","AID3411"
"DID468","AID484"
"DID471","AID3654"
"DID475","AID649"
"DID477","AID313"
"DID477","AID1910"
"DID477","AID259"
"DID480","AID1361"
"DID480","AID2327"
"DID480","AID346"
"DID480","AID3513"
"DID480","AID3544"
"DID480","AID1912"
"DID480","AID3678"
"DID480","AID3696"
"DID480","AID1187"
"DID480","AID362"
"DID482","AID1295"
"DID482","AID609"
"DID482","AID1667"
"DID482","AID1809"
"DID482","AID827"
"DID490","AID1875"
"DID491","AID1473"
"DID491","AID3510"
"DID492","AID3663"
"DID492","AID874"
"DID493","AID2910"
"DID496","AID1657"
"DID496","AID792"
"DID496","AID222"
"DID496","AID2495"
"DID497","AID2173"
"DID497","AID797"
"DID497","AID3934"
"DID500","AID1155"
"DID500","AID1896"
"DID500","AID3520"
"DID500","AID1295"
"DID500","AID7"
"DID501","AID1591"
"DID501","AID789"
"DID501","AID2295"
"DID501","AID2535"
"DID502","AID3654"
"DID508","AID1642"
"DID508","AID1930"
"DID508","AID3577"
"DID509","AID1776"
"DID509","AID2900"
"DID509","AID1010"
"DID509","AID1821"
"DID514","AID1085"
"DID514","AID733"
"DID514","AID1711"
"DID517","AID3187"
"DID517","AID3797"
"DID518","AID1028"
"DID518","AID1803"
"DID518","AID2042"
"DID518","AID3163"
"DID519","AID1"
"DID519","AID858"
"DID521","AID1461"
"DID521","AID3369"
"DID521","AID1275"
"DID521","AID1304"
"DID524","AID1968"
"DID525","AID2615"
"DID525","AID2883"
"DID526","AID3862"
"DID526","AID2634"
"DID526","AID3421"
"DID526","AID1616"
"DID526","AID3255"
"DID526","AID1876"
"DID529","AID573"
"DID533","AID1155"
"DID533","AID1896"
"DID535","AID1872"
"DID535","AID2134"
"DID535","AID1511"
"DID535","AID3449"
"DID535","AID820"
"DID536","AID1958"
"DID536","AID2446"
"DID536","AID2860"
"DID536","AID697"
"DID536","AID1414"
"DID536","AID3562"
"DID536","AID3728"
"DID536","AID572"
"DID536","AID1234"
"DID536","AID56"
"DID540","AID1797"
"DID540","AID2685"
"DID540","AID924"
"DID540","AID1679"
"DID540","AID3580"
"DID550","AID3301"
"DID550","AID771"
"DID552","AID3155"
"DID552","AID3195"
"DID552","AID2336"
"DID552","AID3449"
"DID552","AID477"
"DID552","AID1872"
"DID552","AID2667"
"DID552","AID542"
"DID553","AID3107"
"DID553","AID175"
"DID553","AID3044"
"DID555","AID1885"
"DID555","AID2104"
"DID556","AID1562"
"DID556","AID3115"
"DID556","AID665"
"DID558","AID2950"
"DID559","AID3903"
"DID560","AID1108"
"DID560","AID2518"
"DID560","AID276"
"DID560","AID3786"
"DID562","AID1182"
"DID562","AID3566"
"DID562","AID1573"
"DID562","AID1745"
"DID562","AID1310"
"DID562","AID542"
"DID566","AID3698"
"DID566","AID3731"
"DID569","AID3689"
"DID569","AID3734"
"DID569","AID1005"
"DID569","AID116"
"DID569","AID2780"
"DID569","AID853"
"DID572","AID2959"
"DID572","AID3002"
"DID573","AID2176"
"DID573","AID2284"
"DID573","AID2317"
"DID581","AID2803"
"DID581","AID3855"
"DID581","AID1081"
"DID581","AID1651"
"DID581","AID1905"
"DID581","AID2275"
"DID586","AID1618"
"DID591","AID1221"
"DID591","AID1275"
"DID592","AID2123"
"DID592","AID1801"
"DID592","AID3502"
"DID592","AID3875"
"DID592","AID3437"
"DID594","AID1010"
"DID594","AID1821"
"DID594","AID2858"
"DID596","AID2122"
"DID596","AID989"
"DID598","AID3710"
"DID598","AID1327"
"DID598","AID1559"
"DID598","AID1990"
"DID598","AID1214"
"DID603","AID2915"
"DID603","AID3334"
"DID603","AID3429"
"DID603","AID966"
"DID603","AID2309"
"DID603","AID2702"
"DID603","AID3608"
"DID603","AID770"
"DID603","AID3700"
"DID603","AID3857"
"DID603","AID3446"
"DID607","AID132"
"DID607","AID2288"
"DID607","AID2947"
"DID609","AID12"
"DID609","AID2819"
"DID613","AID1437"
"DID613","AID2320"
"DID613","AID3212"
"DID613","AID434"
"DID616","AID3103"
"DID617","AID2622"
"DID617","AID973"
"DID617","AID2216"
"DID617","AID2447"
"DID617","AID3141"
"DID619","AID2123"
"DID619","AID1801"
"DID619","AID3502"
"DID619","AID3875"
"DID619","AID3437"
"DID623","AID1028"
"DID623","AID655"
"DID623","AID1431"
"DID623","AID2052"
"DID623","AID2626"
"DID623","AID459"
"DID623","AID2489"
"DID625","AID2443"
"DID635","AID1259"
"DID635","AID3053"
"DID636","AID2163"
"DID636","AID2686"
"DID636","AID1009"
"DID636","AID2293"
"DID636","AID1068"
"DID636","AID2874"
"DID636","AID2918"
"DID636","AID3607"
"DID637","AID1504"
"DID637","AID355"
"DID643","AID2731"
"DID643","AID2945"
"DID643","AID598"
"DID643","AID1033"
"DID643","AID1642"
"DID643","AID215"
"DID643","AID3372"
"DID644","AID2440"
"DID644","AID46"
"DID646","AID306"
"DID646","AID3035"
"DID646","AID3533"
"DID646","AID3783"
"DID646","AID3136"
"DID664","AID1903"
"DID664","AID2688"
"DID664","AID3897"
"DID666","AID3663"
"DID666","AID984"
"DID666","AID3092"
"DID668","AID3984"
"DID668","AID399"
"DID668","AID1992"
"DID668","AID2283"
"DID668","AID3326"
"DID668","AID3904"
"DID670","AID3185"
"DID670","AID337"
"DID673","AID685"
"DID673","AID3837"
"DID675","AID2664"
"DID675","AID2880"
"DID675","AID966"
"DID675","AID83"
"DID676","AID1871"
"DID676","AID246"
"DID676","AID1823"
"DID682","AID139"
"DID682","AID2037"
"DID682","AID2401"
"DID682","AID2624"
"DID682","AID2835"
"DID686","AID161"
"DID686","AID175"
"DID687","AID1009"
"DID687","AID3201"
"DID687","AID3606"
"DID687","AID3656"
"DID687","AID366"
"DID687","AID1619"
"DID687","AID2336"
"DID687","AID2479"
"DID687","AID3608"
"DID694","AID1485"
"DID694","AID493"
"DID700","AID3097"
"DID700","AID3261"
"DID700","AID1269"
"DID700","AID244"
"DID700","AID3052"
"DID700","AID1242"
"DID700","AID2848"
"DID700","AID1724"
"DID700","AID2508"
"DID700","AID2845"
"DID700","AID3420"
"DID701","AID381"
"DID701","AID755"
"DID701","AID1764"
"DID701","AID2428"
"DID701","AID2472"
"DID706","AID3019"
"DID706","AID162"
"DID706","AID3330"
"DID706","AID2798"
"DID706","AID1839"
"DID706","AID1581"
"DID706","AID321"
"DID706","AID1110"
"DID706","AID2642"
"DID706","AID2942"
"DID710","AID2685"
"DID715","AID533"
"DID715","AID503"
"DID719","AID2443"
"DID719","AID1823"
"DID719","AID3999"
"DID722","AID2061"
"DID722","AID387"
"DID722","AID789"
"DID722","AID1946"
"DID731","AID219"
"DID733","AID2208"
"DID733","AID2924"
"DID733","AID662"
"DID736","AID1175"
"DID736","AID2357"
"DID741","AID598"
"DID741","AID2090"
"DID741","AID3356"
"DID746","AID1204"
"DID746","AID1882"
"DID748","AID2994"
"DID752","AID1903"
"DID752","AID2688"
"DID752","AID3897"
"DID753","AID2038"
"DID753","AID2070"
"DID753","AID2019"
"DID753","AID1905"
"DID753","AID2613"
"DID753","AID2854"
"DID753","AID1675"
"DID753","AID442"
"DID753","AID2056"
"DID757","AID3092"
"DID757","AID3735"
"DID757","AID3741"
"DID758","AID1508"
"DID758","AID162"
"DID758","AID2368"
"DID760","AID3222"
"DID760","AID3663"
"DID762","AID3566"
"DID762","AID3749"
"DID763","AID2198"
"DID763","AID2393"
"DID763","AID3567"
"DID766","AID3404"
"DID766","AID3506"
"DID769","AID507"
"DID769","AID891"
"DID770","AID1413"
"DID770","AID3509"
"DID772","AID1561"
"DID772","AID3032"
"DID772","AID3209"
"DID772","AID3406"
"DID772","AID266"
"DID773","AID2829"
"DID773","AID3583"
"DID775","AID2994"
"DID775","AID564"
"DID776","AID1284"
"DID776","AID3333"
"DID776","AID2181"
"DID776","AID1308"
"DID777","AID308"
"DID777","AID3509"
"DID777","AID2495"
"DID777","AID3417"
"DID777","AID2005"
"DID777","AID844"
"DID777","AID3109"
"DID777","AID680"
"DID777","AID2510"
"DID778","AID1776"
"DID778","AID2315"
"DID778","AID2795"
"DID778","AID50"
"DID781","AID3264"
"DID781","AID3923"
"DID788","AID130"
"DID788","AID3293"
"DID791","AID1942"
"DID791","AID2505"
"DID791","AID3274"
"DID791","AID3636"
"DID791","AID555"
"DID791","AID1015"
"DID791","AID3219"
"DID791","AID3965"
"DID791","AID1468"
"DID791","AID3798"
"DID791","AID701"
"DID791","AID1308"
"DID791","AID2993"
"DID791","AID3932"
"DID794","AID3775"
"DID794","AID1838"
"DID794","AID2803"
"DID794","AID3311"
"DID797","AID3384"
"DID797","AID990"
"DID798","AID1889"
"DID798","AID825"
"DID798","AID902"
"DID801","AID239"
"DID801","AID1897"
"DID801","AID3920"
"DID801","AID2934"
"DID801","AID23"
"DID802","AID1052"
"DID802","AID3955"
"DID802","AID1913"
"DID802","AID1655"
"DID802","AID1674"
"DID802","AID2539"
"DID802","AID94"
"DID804","AID1974"
"DID804","AID2285"
"DID804","AID662"
"DID808","AID3623"
"DID809","AID1559"
"DID809","AID2015"
"DID809","AID3025"
"DID809","AID3172"
"DID809","AID2887"
"DID809","AID2993"
"DID810","AID3892"
"DID810","AID1912"
"DID810","AID2280"
"DID810","AID2352"
"DID810","AID3267"
"DID810","AID2467"
"DID810","AID2633"
"DID810","AID3137"
"DID810","AID3842"
"DID810","AID550"
"DID813","AID839"
"DID813","AID1184"
"DID813","AID2378"
"DID813","AID2851"
"DID813","AID2905"
"DID813","AID3195"
"DID813","AID1742"
"DID813","AID1924"
"DID813","AID1485"
"DID813","AID493"
"DID816","AID2739"
"DID816","AID441"
"DID816","AID3676"
"DID816","AID3421"
"DID816","AID3533"
"DID816","AID3632"
"DID816","AID3848"
"DID821","AID1108"
"DID821","AID2518"
"DID821","AID276"
"DID821","AID3786"
"DID822","AID1616"
"DID822","AID3255"
"DID822","AID1876"
"DID822","AID2734"
"DID822","AID3884"
"DID822","AID411"
"DID822","AID300"
"DID822","AID788"
"DID823","AID3365"
"DID823","AID705"
"DID830","AID3103"
"DID832","AID115"
"DID832","AID3608"
"DID832","AID3024"
"DID832","AID445"
"DID832","AID2597"
"DID836","AID2465"
"DID836","AID3933"
"DID836","AID452"
"DID837","AID24"
"DID837","AID2657"
"DID837","AID1059"
"DID837","AID72"
"DID841","AID3142"
"DID841","AID3657"
"DID841","AID1219"
"DID841","AID3236"
"DID841","AID3560"
"DID841","AID730"
"DID841","AID3705"
"DID841","AID3512"
"DID847","AID1517"
"DID847","AID285"
"DID847","AID886"
"DID847","AID2167"
"DID847","AID3837"
"DID851","AID1740"
"DID851","AID25"
"DID851","AID1230"
"DID851","AID51"
"DID853","AID3172"
"DID853","AID3501"
"DID853","AID2185"
"DID853","AID292"
"DID853","AID662"
"DID853","AID1765"
"DID853","AID1968"
"DID853","AID461"
"DID861","AID2615"
"DID861","AID2883"
"DID865","AID1139"
"DID865","AID2177"
"DID865","AID314"
"DID865","AID402"
"DID866","AID3663"
"DID866","AID984"
"DID868","AID2175"
"DID868","AID3185"
"DID876","AID1172"
"DID876","AID2301"
"DID876","AID2467"
"DID876","AID840"
"DID880","AID2514"
"DID880","AID2561"
"DID880","AID3056"
"DID880","AID175"
"DID880","AID559"
"DID882","AID1621"
"DID882","AID2270"
"DID882","AID1645"
"DID882","AID3041"
"DID883","AID2286"
"DID883","AID244"
"DID883","AID3113"
"DID883","AID3448"
"DID883","AID2322"
"DID883","AID3537"
"DID883","AID1379"
"DID883","AID2642"
"DID883","AID2942"
"DID883","AID2675"
"DID883","AID499"
"DID885","AID1252"
"DID885","AID3023"
"DID885","AID323"
"DID885","AID3652"
"DID885","AID973"
"DID890","AID584"
"DID890","AID1119"
"DID890","AID1144"
"DID890","AID3615"
"DID890","AID829"
"DID891","AID1811"
"DID891","AID3005"
"DID897","AID1631"
"DID899","AID2387"
"DID899","AID2885"
"DID899","AID3556"
"DID899","AID3384"
"DID899","AID2182"
"DID899","AID3983"
"DID904","AID261"
"DID904","AID291"
"DID904","AID1997"
"DID904","AID318"
"DID912","AID1903"
"DID912","AID2688"
"DID912","AID3897"
"DID913","AID360"
"DID913","AID78"
"DID913","AID3766"
"DID913","AID3113"
"DID913","AID3448"
"DID914","AID2356"
"DID914","AID1398"
"DID914","AID2589"
"DID915","AID2907"
"DID915","AID2653"
"DID915","AID3934"
"DID915","AID2197"
"DID916","AID2281"
"DID916","AID278"
"DID916","AID1967"
"DID916","AID2238"
"DID916","AID3100"
"DID918","AID1488"
"DID918","AID1234"
"DID918","AID56"
"DID919","AID3591"
"DID919","AID2874"
"DID919","AID570"
"DID919","AID3877"
"DID922","AID2685"
"DID922","AID924"
"DID922","AID1258"
"DID922","AID2126"
"DID922","AID1207"
"DID922","AID2733"
"DID930","AID1951"
"DID930","AID197"
"DID930","AID1361"
"DID930","AID485"
"DID933","AID3196"
"DID933","AID3949"
"DID937","AID1707"
"DID937","AID3871"
"DID939","AID1338"
"DID939","AID2461"
"DID939","AID2557"
"DID939","AID3423"
"DID939","AID3111"
"DID943","AID1655"
"DID943","AID949"
"DID943","AID1858"
"DID943","AID2728"
"DID944","AID1435"
"DID944","AID1685"
"DID944","AID2970"
"DID944","AID2324"
"DID947","AID3759"
"DID947","AID3912"
"DID949","AID2542"
"DID950","AID3549"
"DID950","AID1837"
"DID950","AID3805"
"DID950","AID497"
"DID950","AID908"
"DID950","AID1010"
"DID950","AID1821"
"DID950","AID1845"
"DID954","AID1537"
"DID954","AID3276"
"DID954","AID3320"
"DID954","AID3614"
"DID955","AID1177"
"DID955","AID2093"
"DID955","AID200"
"DID955","AID2306"
"DID955","AID2814"
"DID957","AID2263"
"DID957","AID2327"
"DID957","AID346"
"DID957","AID3513"
"DID957","AID3544"
"DID964","AID2932"
"DID964","AID594"
"DID964","AID2320"
"DID964","AID1466"
"DID964","AID3243"
"DID965","AID3590"
"DID965","AID491"
"DID965","AID803"
"DID965","AID2762"
"DID966","AID584"
"DID966","AID1119"
"DID966","AID1144"
"DID966","AID3615"
"DID966","AID829"
"DID969","AID1205"
"DID969","AID2422"
"DID969","AID1318"
"DID969","AID748"
"DID969","AID1528"
"DID969","AID2194"
"DID969","AID3132"
"DID969","AID59"
"DID973","AID2163"
"DID973","AID2686"
"DID974","AID2740"
"DID974","AID2981"
"DID975","AID3420"
"DID975","AID1558"
"DID975","AID960"
"DID975","AID3264"
"DID975","AID3923"
"DID976","AID1338"
"DID976","AID2461"
"DID976","AID1252"
"DID976","AID1743"
"DID976","AID3503"
"DID976","AID2473"
