"AID","CID"
"AID517","CID317"
"AID1340","CID317"
"AID39","CID318"
"AID94","CID318"
"AID1748","CID318"
"AID895","CID318"
"AID290","CID319"
"AID1252","CID319"
"AID13","CID319"
"AID1260","CID319"
"AID1424","CID319"
"AID824","CID321"
"AID1553","CID321"
"AID1643","CID321"
"AID622","CID321"
"AID1610","CID322"
"AID1316","CID322"
"AID806","CID323"
"AID935","CID323"
"AID1957","CID323"
"AID139","CID324"
"AID375","CID324"
"AID1984","CID324"
"AID1346","CID324"
"AID1752","CID324"
"AID159","CID325"
"AID126","CID325"
"AID526","CID325"
"AID549","CID326"
"AID115","CID326"
"AID1203","CID327"
"AID1541","CID328"
"AID1896","CID328"
"AID203","CID329"
"AID354","CID329"
"AID123","CID330"
"AID40","CID330"
"AID508","CID331"
"AID478","CID331"
"AID801","CID332"
"AID257","CID333"
"AID682","CID333"
"AID1442","CID333"
"AID9","CID334"
"AID269","CID334"
"AID895","CID336"
"AID1566","CID337"
"AID840","CID337"
"AID297","CID338"
"AID1062","CID338"
"AID4","CID339"
"AID1302","CID339"
"AID48","CID339"
"AID1038","CID339"
"AID1988","CID339"
"AID398","CID340"
"AID605","CID340"
"AID947","CID341"
"AID1662","CID341"
"AID135","CID342"
"AID1384","CID342"
"AID917","CID342"
"AID1042","CID342"
"AID269","CID343"
"AID832","CID344"
"AID1195","CID344"
"AID912","CID344"
"AID234","CID345"
"AID736","CID345"
"AID1735","CID346"
"AID307","CID346"
"AID836","CID346"
"AID1905","CID347"
"AID106","CID348"
"AID327","CID348"
"AID660","CID348"
"AID473","CID349"
"AID1899","CID349"
"AID901","CID350"
"AID1107","CID350"
"AID1250","CID350"
"AID1907","CID350"
"AID929","CID351"
"AID432","CID352"
"AID1834","CID352"
"AID1752","CID353"
"AID493","CID353"
"AID1309","CID353"
"AID1485","CID353"
"AID327","CID354"
"AID562","CID355"
"AID604","CID355"
"AID774","CID355"
"AID1123","CID356"
"AID1289","CID356"
"AID1340","CID357"
"AID216","CID357"
"AID551","CID358"
"AID959","CID358"
"AID1244","CID359"
"AID1742","CID359"
"AID357","CID360"
"AID435","CID360"
"AID1415","CID360"
"AID1319","CID360"
"AID1664","CID361"
"AID1032","CID363"
"AID1030","CID363"
"AID521","CID364"
"AID1898","CID364"
"AID570","CID365"
"AID1731","CID365"
"AID1760","CID365"
"AID1395","CID366"
"AID817","CID367"
"AID1524","CID367"
"AID1826","CID367"
"AID1939","CID367"
"AID1985","CID367"
"AID1","CID368"
"AID700","CID368"
"AID1449","CID368"
"AID997","CID369"
"AID1061","CID369"
"AID1371","CID369"
"AID1542","CID369"
"AID1776","CID369"
"AID998","CID370"
"AID1575","CID370"
"AID1746","CID370"
"AID853","CID370"
"AID1116","CID370"
"AID1950","CID370"
"AID853","CID371"
"AID923","CID372"
"AID1713","CID372"
"AID1014","CID373"
"AID759","CID373"
"AID1529","CID373"
"AID17","CID374"
"AID55","CID374"
"AID328","CID374"
"AID1962","CID374"
"AID508","CID375"
"AID1013","CID375"
"AID1919","CID375"
"AID1974","CID376"
"AID1913","CID377"
"AID734","CID377"
"AID1527","CID377"
"AID341","CID378"
"AID187","CID378"
"AID1010","CID378"
"AID1901","CID379"
"AID227","CID379"
"AID755","CID379"
"AID1005","CID380"
"AID1301","CID380"
"AID1764","CID380"
"AID1346","CID380"
"AID1752","CID380"
"AID1299","CID381"
"AID1499","CID381"
"AID1239","CID382"
"AID1667","CID382"
"AID487","CID383"
"AID676","CID383"
"AID1257","CID383"
"AID1217","CID384"
"AID382","CID384"
"AID985","CID384"
"AID950","CID385"
"AID1014","CID385"
"AID1716","CID385"
"AID187","CID385"
"AID1010","CID385"
"AID1644","CID387"
"AID450","CID388"
"AID176","CID388"
"AID809","CID388"
"AID1876","CID389"
"AID1290","CID389"
"AID311","CID390"
"AID546","CID390"
"AID854","CID390"
"AID1375","CID390"
"AID98","CID390"
"AID1220","CID390"
"AID1014","CID391"
"AID194","CID391"
"AID853","CID391"
"AID1739","CID393"
"AID1942","CID393"
"AID1423","CID393"
"AID183","CID394"
"AID286","CID394"
"AID537","CID394"
"AID975","CID394"
"AID1721","CID394"
"AID1383","CID395"
"AID752","CID395"
"AID1078","CID396"
"AID937","CID397"
"AID966","CID397"
"AID1515","CID397"
"AID141","CID398"
"AID545","CID398"
"AID933","CID398"
"AID1787","CID398"
"AID1070","CID399"
"AID1375","CID399"
"AID887","CID399"
"AID1239","CID400"
"AID1667","CID400"
"AID223","CID400"
"AID527","CID401"
"AID794","CID401"
"AID1159","CID401"
"AID1911","CID401"
"AID183","CID402"
"AID978","CID402"
"AID1050","CID402"
"AID395","CID403"
"AID1679","CID403"
"AID564","CID403"
"AID640","CID403"
"AID1597","CID403"
"AID1079","CID404"
"AID1218","CID404"
"AID1161","CID405"
"AID1280","CID405"
"AID1422","CID405"
"AID314","CID405"
"AID842","CID405"
"AID1681","CID406"
"AID47","CID406"
"AID981","CID406"
"AID1810","CID406"
"AID1245","CID407"
"AID770","CID407"
"AID1515","CID407"
"AID1781","CID407"
"AID808","CID408"
"AID1059","CID408"
"AID709","CID409"
"AID1332","CID409"
"AID1021","CID410"
"AID1856","CID410"
"AID812","CID411"
"AID1043","CID412"
"AID1632","CID412"
"AID412","CID412"
"AID1490","CID414"
"AID441","CID414"
"AID1056","CID414"
"AID1259","CID415"
"AID907","CID416"
"AID877","CID416"
"AID964","CID416"
"AID1254","CID417"
"AID1872","CID417"
"AID945","CID417"
"AID1121","CID417"
"AID1730","CID417"
"AID1950","CID418"
"AID214","CID419"
"AID817","CID419"
"AID960","CID419"
"AID67","CID419"
"AID769","CID419"
"AID795","CID419"
"AID1326","CID419"
"AID58","CID420"
"AID477","CID420"
"AID1020","CID420"
"AID1582","CID420"
"AID357","CID421"
"AID1164","CID421"
"AID1596","CID421"
"AID655","CID421"
"AID611","CID422"
"AID1026","CID422"
"AID1289","CID422"
"AID913","CID423"
"AID404","CID423"
"AID297","CID424"
"AID1062","CID424"
"AID945","CID424"
"AID1978","CID424"
"AID1641","CID425"
"AID703","CID425"
"AID370","CID426"
"AID1856","CID427"
"AID87","CID428"
"AID703","CID428"
"AID1666","CID428"
"AID1673","CID428"
"AID575","CID429"
"AID91","CID429"
"AID895","CID430"
"AID1452","CID431"
"AID607","CID431"
"AID705","CID431"
"AID1548","CID431"
"AID1414","CID432"
"AID1998","CID433"
"AID1102","CID433"
"AID1578","CID434"
"AID1717","CID434"
"AID1762","CID435"
"AID720","CID436"
"AID884","CID436"
"AID1503","CID437"
"AID184","CID437"
"AID565","CID437"
"AID1737","CID437"
"AID1971","CID437"
"AID766","CID438"
"AID1991","CID438"
"AID1879","CID439"
"AID1347","CID439"
"AID120","CID440"
"AID1671","CID440"
"AID865","CID441"
"AID1189","CID441"
"AID357","CID442"
"AID1167","CID442"
"AID1111","CID442"
"AID904","CID443"
"AID1398","CID443"
"AID1243","CID443"
"AID1412","CID443"
"AID450","CID444"
"AID528","CID445"
"AID714","CID445"
"AID1309","CID445"
"AID1137","CID446"
"AID1898","CID446"
"AID508","CID446"
"AID565","CID447"
"AID372","CID447"
"AID655","CID447"
"AID739","CID447"
"AID1382","CID447"
"AID1960","CID447"
"AID1509","CID448"
"AID1714","CID448"
"AID1582","CID448"
"AID1103","CID449"
"AID4","CID449"
"AID82","CID449"
"AID573","CID450"
"AID1056","CID450"
"AID455","CID451"
"AID602","CID451"
"AID638","CID451"
"AID695","CID451"
"AID1921","CID452"
"AID1761","CID453"
"AID1873","CID453"
"AID382","CID453"
"AID985","CID453"
"AID328","CID454"
"AID1962","CID454"
"AID1942","CID455"
"AID135","CID456"
"AID1384","CID456"
"AID74","CID456"
"AID1536","CID456"
"AID1144","CID458"
"AID336","CID459"
"AID59","CID460"
"AID598","CID460"
"AID1270","CID460"
"AID155","CID461"
"AID370","CID461"
"AID1472","CID461"
"AID1779","CID461"
"AID1504","CID462"
"AID399","CID463"
"AID644","CID463"
"AID1273","CID463"
"AID443","CID463"
"AID713","CID463"
"AID810","CID464"
"AID865","CID464"
"AID1510","CID464"
"AID764","CID465"
"AID1049","CID465"
"AID609","CID466"
"AID1290","CID466"
"AID1947","CID467"
"AID299","CID468"
"AID1300","CID468"
"AID1697","CID468"
"AID1847","CID468"
"AID122","CID469"
"AID467","CID469"
"AID1076","CID469"
"AID1110","CID470"
"AID774","CID470"
"AID202","CID474"
"AID1481","CID475"
"AID15","CID475"
"AID1975","CID476"
"AID569","CID477"
"AID1186","CID478"
"AID247","CID478"
"AID760","CID479"
"AID821","CID479"
"AID1853","CID479"
"AID268","CID480"
"AID1301","CID480"
"AID393","CID481"
"AID712","CID481"
"AID739","CID481"
"AID240","CID482"
"AID1582","CID482"
"AID1779","CID482"
"AID636","CID483"
"AID381","CID483"
"AID1026","CID483"
"AID1616","CID483"
"AID1338","CID484"
"AID1465","CID484"
"AID1433","CID485"
"AID1347","CID485"
"AID532","CID486"
"AID1175","CID486"
"AID1789","CID486"
"AID1908","CID486"
"AID765","CID487"
"AID1251","CID487"
"AID1482","CID487"
"AID995","CID487"
"AID1588","CID487"
"AID450","CID488"
"AID1206","CID488"
"AID793","CID489"
"AID1407","CID489"
"AID194","CID489"
"AID1004","CID489"
"AID1759","CID489"
"AID1400","CID490"
"AID1090","CID490"
"AID33","CID491"
"AID811","CID491"
"AID709","CID491"
"AID1332","CID491"
"AID111","CID492"
"AID114","CID492"
"AID1544","CID492"
"AID1982","CID492"
"AID1517","CID492"
"AID745","CID493"
"AID13","CID493"
"AID753","CID493"
"AID1284","CID494"
"AID1704","CID494"
"AID1818","CID494"
"AID504","CID495"
"AID583","CID496"
"AID1387","CID496"
"AID28","CID496"
"AID1658","CID496"
"AID678","CID497"
"AID408","CID497"
"AID1056","CID497"
"AID1625","CID497"
"AID517","CID498"
"AID75","CID498"
"AID1609","CID498"
"AID1737","CID498"
"AID1454","CID500"
"AID715","CID501"
"AID986","CID501"
"AID1042","CID501"
"AID601","CID501"
"AID1007","CID502"
"AID1321","CID502"
"AID1791","CID502"
"AID14","CID502"
"AID1039","CID502"
"AID992","CID503"
"AID1468","CID503"
"AID1690","CID503"
"AID1892","CID503"
"AID1922","CID503"
"AID1898","CID504"
"AID410","CID504"
"AID652","CID504"
"AID1780","CID504"
"AID168","CID505"
"AID1433","CID506"
"AID1592","CID506"
"AID929","CID507"
"AID1036","CID507"
"AID1662","CID507"
"AID77","CID508"
"AID1017","CID508"
"AID130","CID509"
"AID219","CID509"
"AID798","CID509"
"AID838","CID509"
"AID1070","CID510"
"AID1375","CID510"
"AID909","CID510"
"AID606","CID511"
"AID960","CID511"
"AID1525","CID511"
"AID1935","CID511"
"AID1644","CID511"
"AID658","CID512"
"AID776","CID512"
"AID448","CID513"
