"DID","AID"
"DID463","AID2859"
"DID463","AID608"
"DID471","AID3654"
"DID475","AID649"
"DID477","AID313"
"DID477","AID1910"
"DID477","AID259"
"DID497","AID2173"
"DID497","AID797"
"DID497","AID3934"
"DID500","AID1155"
"DID500","AID1896"
"DID501","AID1591"
"DID501","AID789"
"DID501","AID2295"
"DID501","AID2535"
"DID502","AID3654"
"DID509","AID1776"
"DID509","AID2900"
"DID509","AID1010"
"DID509","AID1821"
"DID514","AID1085"
"DID514","AID733"
"DID514","AID1711"
"DID518","AID1028"
"DID518","AID1803"
"DID518","AID2042"
"DID518","AID3163"
"DID521","AID1461"
"DID521","AID3369"
"DID521","AID1275"
"DID521","AID1304"
"DID524","AID1968"
"DID529","AID573"
"DID533","AID1155"
"DID533","AID1896"
"DID535","AID1511"
"DID535","AID3449"
"DID535","AID820"
"DID555","AID1885"
"DID555","AID2104"
"DID556","AID1562"
"DID556","AID3115"
"DID556","AID665"
"DID558","AID2950"
"DID560","AID1108"
"DID560","AID2518"
"DID560","AID276"
"DID560","AID3786"
"DID562","AID1182"
"DID562","AID3566"
"DID562","AID1573"
"DID562","AID1745"
"DID562","AID1310"
"DID562","AID542"
"DID569","AID3689"
"DID569","AID3734"
"DID569","AID1005"
"DID569","AID116"
"DID569","AID2780"
"DID569","AID853"
"DID572","AID2959"
"DID572","AID3002"
"DID581","AID2803"
"DID581","AID3855"
"DID581","AID1081"
"DID581","AID1651"
"DID581","AID1905"
"DID581","AID2275"
"DID586","AID1618"
"DID591","AID1221"
"DID591","AID1275"
"DID603","AID2915"
"DID603","AID3334"
"DID603","AID3429"
"DID603","AID966"
"DID603","AID2309"
"DID603","AID2702"
"DID603","AID3608"
"DID603","AID770"
"DID603","AID3700"
"DID603","AID3857"
"DID603","AID3446"
"DID609","AID12"
"DID609","AID2819"
"DID616","AID3103"
"DID617","AID2622"
"DID617","AID973"
"DID617","AID2216"
"DID617","AID2447"
"DID617","AID3141"
"DID623","AID1028"
"DID623","AID655"
"DID623","AID1431"
"DID623","AID2052"
"DID623","AID2626"
"DID623","AID459"
"DID623","AID2489"
"DID635","AID1259"
"DID635","AID3053"
"DID636","AID2163"
"DID636","AID2686"
"DID644","AID2440"
"DID644","AID46"
"DID664","AID1903"
"DID664","AID2688"
"DID664","AID3897"
"DID666","AID3663"
"DID666","AID984"
"DID666","AID3092"
"DID686","AID161"
"DID686","AID175"
"DID687","AID1009"
"DID687","AID3201"
"DID687","AID3606"
"DID687","AID3656"
"DID687","AID366"
"DID687","AID1619"
"DID687","AID2336"
"DID687","AID2479"
"DID687","AID3608"
"DID694","AID1485"
"DID694","AID493"
"DID700","AID2848"
"DID700","AID1724"
"DID700","AID2508"
"DID700","AID2845"
"DID700","AID3420"
"DID701","AID381"
"DID701","AID755"
"DID701","AID1764"
"DID701","AID2428"
"DID701","AID2472"
"DID706","AID3019"
"DID706","AID162"
"DID706","AID3330"
"DID706","AID2798"
"DID706","AID1839"
"DID706","AID1581"
"DID706","AID321"
"DID706","AID1110"
"DID706","AID2642"
"DID706","AID2942"
"DID710","AID2685"
"DID719","AID2443"
"DID719","AID1823"
"DID719","AID3999"
"DID722","AID2061"
"DID722","AID387"
"DID722","AID789"
"DID722","AID1946"
"DID731","AID219"
"DID741","AID598"
"DID741","AID2090"
"DID741","AID3356"
"DID748","AID2994"
"DID752","AID1903"
"DID752","AID2688"
"DID752","AID3897"
"DID758","AID1508"
"DID758","AID162"
"DID758","AID2368"
"DID760","AID3222"
"DID760","AID3663"
"DID762","AID3566"
"DID762","AID3749"
"DID766","AID3404"
"DID766","AID3506"
"DID769","AID507"
"DID769","AID891"
"DID772","AID266"
"DID775","AID2994"
"DID775","AID564"
"DID778","AID1776"
"DID778","AID2315"
"DID778","AID2795"
"DID778","AID50"
"DID781","AID3264"
"DID781","AID3923"
"DID797","AID3384"
"DID797","AID990"
"DID802","AID1655"
"DID802","AID1674"
"DID802","AID2539"
"DID802","AID94"
"DID810","AID3892"
"DID810","AID1912"
"DID810","AID2280"
"DID810","AID2352"
"DID810","AID3267"
"DID810","AID2467"
"DID810","AID2633"
"DID810","AID3137"
"DID810","AID3842"
"DID810","AID550"
"DID813","AID839"
"DID813","AID1184"
"DID813","AID2378"
"DID813","AID2851"
"DID813","AID2905"
"DID813","AID3195"
"DID813","AID1742"
"DID813","AID1924"
"DID813","AID1485"
"DID813","AID493"
"DID821","AID1108"
"DID821","AID2518"
"DID821","AID276"
"DID821","AID3786"
"DID822","AID2734"
"DID822","AID3884"
"DID822","AID411"
"DID822","AID300"
"DID822","AID788"
"DID823","AID3365"
"DID823","AID705"
"DID830","AID3103"
"DID836","AID2465"
"DID836","AID3933"
"DID836","AID452"
"DID865","AID1139"
"DID865","AID2177"
"DID865","AID314"
"DID865","AID402"
"DID876","AID2301"
"DID876","AID2467"
"DID876","AID840"
"DID880","AID2514"
"DID880","AID2561"
"DID880","AID3056"
"DID880","AID175"
"DID883","AID2286"
"DID883","AID244"
"DID883","AID3113"
"DID883","AID3448"
"DID883","AID2322"
"DID883","AID3537"
"DID883","AID1379"
"DID883","AID2642"
"DID883","AID2942"
"DID883","AID2675"
"DID883","AID499"
"DID891","AID1811"
"DID891","AID3005"
"DID897","AID1631"
"DID899","AID2387"
"DID899","AID2885"
"DID899","AID3556"
"DID899","AID3384"
"DID899","AID2182"
"DID899","AID3983"
"DID904","AID261"
"DID904","AID291"
"DID904","AID1997"
"DID904","AID318"
"DID912","AID1903"
"DID912","AID2688"
"DID912","AID3897"
"DID913","AID360"
"DID913","AID78"
"DID913","AID3766"
"DID914","AID2356"
"DID914","AID1398"
"DID914","AID2589"
"DID915","AID2907"
"DID915","AID2653"
"DID915","AID3934"
"DID915","AID2197"
"DID916","AID2281"
"DID916","AID278"
"DID916","AID1967"
"DID916","AID2238"
"DID916","AID3100"
"DID919","AID3591"
"DID922","AID2685"
"DID922","AID924"
"DID922","AID1258"
"DID922","AID2126"
"DID922","AID1207"
"DID922","AID2733"
"DID939","AID1338"
"DID939","AID2461"
"DID939","AID2557"
"DID939","AID3423"
"DID939","AID3111"
"DID944","AID1435"
"DID944","AID1685"
"DID944","AID2970"
"DID944","AID2324"
"DID947","AID3759"
"DID947","AID3912"
"DID954","AID1537"
"DID954","AID3276"
"DID954","AID3320"
"DID954","AID3614"
"DID957","AID2263"
"DID957","AID2327"
"DID957","AID346"
"DID957","AID3513"
"DID957","AID3544"
"DID964","AID2932"
"DID964","AID594"
"DID964","AID2320"
"DID964","AID1466"
"DID964","AID3243"
"DID965","AID3590"
"DID965","AID491"
"DID965","AID803"
"DID965","AID2762"
"DID969","AID1205"
"DID969","AID2422"
"DID969","AID1318"
"DID969","AID748"
"DID969","AID1528"
"DID969","AID2194"
"DID969","AID3132"
"DID969","AID59"
"DID973","AID2163"
"DID973","AID2686"
"DID974","AID2740"
"DID974","AID2981"
"DID975","AID3420"
"DID975","AID1558"
"DID975","AID960"
"DID976","AID1338"
"DID976","AID2461"
"DID976","AID1252"
"DID976","AID1743"
"DID976","AID3503"
"DID976","AID2473"
"DID976","AID2937"
"DID976","AID870"
"DID976","AID2224"
"DID976","AID1802"
"DID976","AID2258"
"DID976","AID3757"
"DID976","AID2080"
"DID976","AID3387"
"DID976","AID243"
"DID981","AID360"
"DID981","AID78"
"DID981","AID3766"
"DID985","AID1708"
"DID985","AID3026"
"DID987","AID2001"
"DID987","AID3222"
"DID989","AID195"
"DID993","AID3817"
"DID1002","AID2113"
"DID1002","AID3744"
"DID1002","AID428"
"DID1002","AID1347"
"DID1006","AID2952"
"DID1006","AID3387"
"DID1021","AID3499"
"DID1021","AID2725"
"DID1029","AID2950"
"DID1029","AID1666"
"DID1029","AID179"
"DID1029","AID2918"
"DID1030","AID2471"
"DID1030","AID2574"
"DID1030","AID3508"
"DID1030","AID3568"
"DID1030","AID1591"
"DID1030","AID3399"
"DID1035","AID2124"
"DID1039","AID2222"
"DID1039","AID2882"
"DID1039","AID1867"
"DID1039","AID444"
"DID1039","AID1226"
"DID1039","AID3526"
"DID1039","AID3612"
"DID1041","AID2843"
"DID1041","AID358"
"DID1041","AID179"
"DID1041","AID391"
"DID1042","AID2306"
"DID1042","AID3735"
"DID1046","AID2405"
"DID1046","AID2616"
"DID1048","AID2025"
"DID1048","AID497"
"DID1048","AID1256"
"DID1048","AID1331"
"DID1048","AID2193"
"DID1051","AID2627"
"DID1051","AID1358"
"DID1051","AID2489"
"DID1051","AID3940"
"DID1053","AID2306"
"DID1053","AID3735"
"DID1053","AID2925"
"DID1053","AID294"
"DID1068","AID3391"
"DID1068","AID2303"
"DID1069","AID154"
"DID1069","AID2061"
"DID1069","AID2933"
"DID1069","AID3940"
"DID1070","AID3842"
"DID1070","AID1508"
"DID1070","AID2296"
"DID1070","AID821"
"DID1071","AID1716"
"DID1076","AID2682"
"DID1076","AID3176"
"DID1076","AID3979"
"DID1080","AID1271"
"DID1086","AID3729"
"DID1094","AID3709"
"DID1094","AID3459"
"DID1094","AID919"
"DID1102","AID1531"
"DID1102","AID2714"
"DID1102","AID3236"
"DID1105","AID1655"
"DID1105","AID1281"
"DID1105","AID1921"
"DID1105","AID3726"
"DID1105","AID949"
"DID1105","AID2249"
"DID1105","AID3578"
"DID1109","AID1808"
"DID1109","AID2706"
"DID1116","AID1657"
"DID1116","AID792"
"DID1122","AID369"
"DID1122","AID1744"
"DID1124","AID2263"
"DID1128","AID2025"
"DID1128","AID497"
"DID1128","AID1256"
"DID1128","AID1331"
"DID1128","AID2193"
"DID1132","AID2197"
"DID1132","AID1963"
"DID1134","AID1435"
"DID1134","AID1685"
"DID1134","AID2970"
"DID1134","AID2324"
"DID1134","AID1810"
"DID1134","AID3872"
"DID1136","AID3892"
"DID1141","AID1832"
"DID1141","AID2162"
"DID1141","AID51"
"DID1141","AID987"
"DID1143","AID2591"
"DID1143","AID3093"
"DID1143","AID3131"
"DID1143","AID3598"
"DID1145","AID2723"
"DID1145","AID3178"
"DID1148","AID2460"
"DID1148","AID3496"
"DID1148","AID1002"
"DID1148","AID2404"
"DID1148","AID1012"
"DID1148","AID3309"
"DID1148","AID1283"
"DID1148","AID1765"
"DID1148","AID2124"
"DID1148","AID61"
"DID1148","AID304"
"DID1148","AID316"
"DID1156","AID3894"
"DID1156","AID1675"
"DID1156","AID3586"
"DID1156","AID464"
"DID1156","AID2348"
"DID1156","AID3763"
"DID1170","AID2994"
"DID1170","AID1967"
"DID1170","AID1970"
"DID1170","AID2063"
"DID1170","AID3436"
"DID1170","AID524"
"DID1170","AID93"
"DID1170","AID2378"
"DID1171","AID219"
"DID1174","AID112"
"DID1174","AID1603"
"DID1174","AID1410"
"DID1174","AID3020"
"DID1174","AID1435"
"DID1174","AID1244"
"DID1174","AID1980"
"DID1174","AID1981"
"DID1174","AID3612"
"DID1174","AID3956"
"DID1175","AID1085"
"DID1175","AID667"
"DID1178","AID2176"
"DID1178","AID2284"
"DID1178","AID2317"
"DID1187","AID1614"
"DID1187","AID3848"
"DID1187","AID241"
"DID1191","AID1415"
"DID1191","AID246"
"DID1191","AID3907"
"DID1191","AID1705"
"DID1191","AID1494"
"DID1191","AID866"
"DID1191","AID1520"
"DID1191","AID3508"
"DID1191","AID3670"
"DID1191","AID2912"
"DID1191","AID2272"
"DID1191","AID782"
"DID1192","AID104"
"DID1192","AID128"
"DID1192","AID1215"
"DID1192","AID670"
"DID1198","AID12"
"DID1198","AID2819"
"DID1199","AID2383"
"DID1199","AID3147"
"DID1199","AID3092"
"DID1199","AID746"
"DID1201","AID2952"
"DID1201","AID3387"
"DID1201","AID584"
"DID1205","AID2281"
"DID1205","AID278"
"DID1205","AID1967"
"DID1206","AID3211"
"DID1206","AID373"
"DID1206","AID2406"
"DID1206","AID3636"
"DID1206","AID3697"
"DID1206","AID44"
"DID1209","AID171"
"DID1209","AID3366"
"DID1209","AID3109"
"DID1209","AID680"
"DID1209","AID1125"
"DID1209","AID2044"
"DID1209","AID2797"
"DID1209","AID3446"
"DID1210","AID495"
"DID1210","AID1819"
"DID1216","AID1808"
"DID1216","AID2706"
"DID1228","AID507"
"DID1228","AID891"
"DID1252","AID1262"
"DID1252","AID2559"
"DID1252","AID3490"
"DID1253","AID1145"
"DID1253","AID322"
"DID1253","AID1660"
"DID1255","AID342"
"DID1255","AID381"
"DID1255","AID3086"
"DID1255","AID3362"
"DID1261","AID2948"
"DID1261","AID904"
"DID1261","AID1228"
"DID1263","AID1139"
"DID1263","AID2177"
"DID1263","AID314"
"DID1263","AID402"
"DID1265","AID3566"
"DID1265","AID3749"
"DID1268","AID3520"
"DID1268","AID864"
"DID1282","AID1614"
"DID1282","AID3848"
"DID1282","AID241"
"DID1297","AID1467"
"DID1297","AID1494"
"DID1301","AID1231"
"DID1301","AID1594"
"DID1301","AID2586"
"DID1301","AID3519"
"DID1304","AID142"
"DID1304","AID2010"
"DID1304","AID735"
"DID1308","AID1028"
"DID1308","AID655"
"DID1308","AID1431"
"DID1308","AID2052"
"DID1308","AID2626"
"DID1308","AID459"
"DID1308","AID2489"
"DID1315","AID1384"
"DID1323","AID1661"
"DID1323","AID1938"
"DID1323","AID3227"
"DID1323","AID59"
"DID1323","AID3830"
"DID1325","AID808"
"DID1328","AID2306"
"DID1328","AID3735"
"DID1328","AID2925"
"DID1328","AID294"
"DID1328","AID253"
"DID1328","AID821"
"DID1342","AID1775"
"DID1342","AID2997"
"DID1342","AID3801"
"DID1342","AID2334"
"DID1348","AID1832"
"DID1348","AID2162"
"DID1348","AID51"
"DID1348","AID987"
"DID1353","AID2753"
"DID1363","AID2348"
"DID1363","AID3763"
"DID1363","AID326"
"DID1364","AID3467"
"DID1364","AID1377"
"DID1364","AID3202"
"DID1366","AID2514"
"DID1366","AID2795"
"DID1374","AID1693"
"DID1374","AID2580"
"DID1377","AID1467"
"DID1377","AID1494"
"DID1378","AID59"
"DID1381","AID3357"
"DID1381","AID3951"
"DID1382","AID2525"
"DID1385","AID2399"
"DID1385","AID200"
"DID1385","AID2437"
"DID1385","AID1696"
"DID1385","AID1832"
"DID1385","AID2064"
"DID1385","AID530"
"DID1385","AID590"
"DID1385","AID711"
"DID1387","AID884"
"DID1387","AID2248"
"DID1388","AID3119"
"DID1392","AID2197"
"DID1394","AID3202"
"DID1394","AID675"
"DID1403","AID503"
"DID1409","AID1717"
"DID1409","AID2406"
"DID1409","AID2743"
"DID1409","AID3854"
"DID1427","AID710"
"DID1427","AID1233"
"DID1427","AID3497"
"DID1429","AID3498"
"DID1429","AID743"
"DID1434","AID1832"
"DID1434","AID2756"
"DID1434","AID1125"
"DID1434","AID2044"
"DID1434","AID2797"
"DID1434","AID1892"
"DID1438","AID1618"
"DID1457","AID3404"
"DID1457","AID3506"
"DID1459","AID1328"
"DID1464","AID2471"
"DID1464","AID2574"
"DID1464","AID3508"
"DID1464","AID3568"
"DID1464","AID1591"
"DID1464","AID3399"
"DID1464","AID2559"
"DID1468","AID1808"
"DID1468","AID2706"
"DID1485","AID1259"
"DID1485","AID3053"
"DID1493","AID3326"
"DID1493","AID770"
"DID1493","AID1798"
"DID1493","AID2421"
"DID1493","AID3035"
"DID1493","AID2811"
"DID1493","AID2979"
"DID1499","AID1631"
"DID1507","AID3892"
"DID1507","AID1912"
"DID1507","AID2280"
"DID1507","AID2352"
"DID1507","AID3267"
"DID1507","AID2467"
"DID1507","AID2633"
"DID1507","AID3137"
"DID1507","AID3842"
"DID1507","AID550"
"DID1510","AID2194"
"DID1510","AID2012"
"DID1510","AID253"
"DID1510","AID3174"
"DID1510","AID3644"
"DID1510","AID1798"
"DID1511","AID3320"
"DID1511","AID3458"
"DID1511","AID3347"
"DID1515","AID1681"
"DID1515","AID468"
"DID1515","AID1425"
"DID1515","AID2740"
"DID1527","AID261"
"DID1527","AID291"
"DID1527","AID1997"
"DID1527","AID318"
"DID1531","AID1512"
"DID1531","AID988"
"DID1532","AID2554"
"DID1532","AID2871"
"DID1532","AID309"
"DID1532","AID2305"
"DID1532","AID3070"
"DID1544","AID1681"
"DID1544","AID3186"
"DID1544","AID3438"
"DID1544","AID3778"
"DID1544","AID3885"
"DID1557","AID554"
"DID1557","AID3970"
"DID1557","AID47"
"DID1558","AID2894"
"DID1558","AID3082"
"DID1558","AID491"
"DID1565","AID1304"
"DID1565","AID2078"
"DID1565","AID3622"
"DID1566","AID913"
"DID1566","AID739"
"DID1566","AID1145"
"DID1575","AID1375"
"DID1575","AID3629"
"DID1575","AID2474"
"DID1581","AID1605"
"DID1604","AID121"
"DID1605","AID101"
"DID1605","AID16"
"DID1605","AID3699"
"DID1609","AID1028"
"DID1609","AID1803"
"DID1609","AID2042"
"DID1609","AID3163"
"DID1610","AID3634"
"DID1610","AID3330"
"DID1610","AID3629"
"DID1613","AID3751"
"DID1613","AID191"
"DID1617","AID2224"
"DID1622","AID1717"
"DID1622","AID2406"
"DID1622","AID2743"
"DID1622","AID3854"
"DID1630","AID219"
"DID1633","AID2521"
"DID1633","AID2566"
"DID1641","AID1508"
"DID1641","AID162"
"DID1641","AID2368"
"DID1648","AID242"
"DID1652","AID1338"
"DID1652","AID2461"
"DID1654","AID2309"
"DID1654","AID2702"
"DID1654","AID3608"
"DID1655","AID3320"
"DID1655","AID3458"
"DID1655","AID3347"
"DID1656","AID40"
"DID1656","AID2557"
"DID1656","AID3423"
"DID1661","AID2281"
"DID1661","AID278"
"DID1661","AID1967"
"DID1665","AID1009"
"DID1665","AID3201"
"DID1665","AID3606"
"DID1665","AID3656"
"DID1665","AID366"
"DID1667","AID1512"
"DID1667","AID988"
"DID1678","AID1342"
"DID1678","AID1738"
"DID1678","AID2206"
"DID1678","AID2012"
"DID1678","AID253"
"DID1678","AID3174"
"DID1678","AID3644"
"DID1678","AID2230"
"DID1678","AID3873"
"DID1678","AID669"
"DID1679","AID115"
"DID1679","AID778"
"DID1679","AID1087"
"DID1679","AID1127"
"DID1679","AID1685"
"DID1679","AID3897"
"DID1679","AID2286"
"DID1682","AID3498"
"DID1682","AID743"
"DID1684","AID1708"
"DID1684","AID3026"
"DID1690","AID1068"
"DID1690","AID3670"
"DID1690","AID1828"
"DID1690","AID2111"
"DID1693","AID3669"
"DID1693","AID1340"
"DID1693","AID3930"
"DID1697","AID2285"
"DID1697","AID3027"
"DID1697","AID73"
"DID1697","AID447"
"DID1697","AID1209"
"DID1697","AID1767"
"DID1697","AID3243"
"DID1697","AID3775"
"DID1706","AID2240"
"DID1706","AID80"
"DID1706","AID2642"
"DID1706","AID3716"
"DID1714","AID155"
"DID1714","AID2334"
"DID1714","AID31"
"DID1714","AID1548"
"DID1716","AID213"
"DID1717","AID105"
"DID1717","AID1758"
"DID1717","AID1832"
"DID1717","AID2756"
"DID1717","AID1125"
"DID1717","AID2044"
"DID1717","AID2797"
"DID1717","AID1892"
"DID1728","AID1491"
"DID1728","AID2491"
"DID1728","AID3365"
"DID1728","AID3658"
"DID1728","AID2832"
"DID1728","AID243"
"DID1728","AID2661"
"DID1728","AID1052"
"DID1728","AID349"
"DID1728","AID784"
"DID1737","AID1927"
"DID1737","AID194"
"DID1737","AID1980"
"DID1737","AID2641"
"DID1737","AID3030"
"DID1737","AID507"
"DID1749","AID3751"
"DID1749","AID2338"
"DID1749","AID3094"
"DID1749","AID3826"
"DID1749","AID2591"
"DID1749","AID3093"
"DID1749","AID3131"
"DID1749","AID3598"
"DID1749","AID3709"
"DID1749","AID691"
"DID1750","AID1221"
"DID1750","AID1275"
"DID1751","AID1139"
"DID1751","AID2177"
"DID1751","AID314"
"DID1751","AID402"
"DID1759","AID3531"
"DID1759","AID3396"
"DID1759","AID467"
"DID1759","AID742"
"DID1759","AID1240"
"DID1759","AID677"
"DID1760","AID3412"
"DID1771","AID3987"
"DID1774","AID1395"
"DID1774","AID466"
"DID1774","AID3155"
"DID1774","AID3195"
"DID1774","AID1789"
"DID1774","AID1361"
"DID1774","AID485"
"DID1778","AID1896"
"DID1778","AID717"
"DID1778","AID2532"
"DID1778","AID3744"
"DID1783","AID3161"
"DID1783","AID1067"
"DID1788","AID2356"
"DID1788","AID1398"
"DID1788","AID2589"
"DID1790","AID1252"
"DID1790","AID1743"
"DID1790","AID3503"
"DID1798","AID2711"
"DID1798","AID2955"
"DID1798","AID24"
"DID1798","AID2657"
"DID1803","AID1338"
"DID1803","AID2461"
"DID1803","AID1252"
"DID1803","AID1743"
"DID1803","AID3503"
"DID1803","AID2473"
"DID1803","AID2937"
"DID1803","AID870"
"DID1803","AID2224"
"DID1803","AID1144"
"DID1803","AID388"
"DID1803","AID762"
"DID1803","AID1084"
"DID1803","AID3321"
"DID1811","AID2301"
"DID1811","AID2467"
"DID1811","AID840"
"DID1819","AID2591"
"DID1819","AID3093"
"DID1819","AID3131"
"DID1819","AID3598"
"DID1823","AID1338"
"DID1823","AID2461"
"DID1833","AID1342"
"DID1833","AID1738"
"DID1833","AID2206"
"DID1833","AID2012"
"DID1833","AID253"
"DID1833","AID3174"
"DID1833","AID3644"
"DID1833","AID2230"
"DID1833","AID3873"
"DID1833","AID669"
"DID1839","AID1028"
"DID1839","AID1803"
"DID1839","AID2042"
"DID1839","AID3163"
"DID1844","AID2124"
"DID1848","AID447"
"DID1848","AID790"
"DID1848","AID3512"
"DID1848","AID2925"
"DID1848","AID294"
"DID1852","AID296"
"DID1852","AID2651"
"DID1852","AID3081"
