R_ID,CC_ID
R_ID81,CC_ID946
R_ID83,CC_ID2522
R_ID83,CC_ID4938
R_ID83,CC_ID7461
R_ID84,CC_ID3524
R_ID86,CC_ID2801
R_ID86,CC_ID3126
R_ID86,CC_ID3158
R_ID86,CC_ID558
R_ID86,CC_ID6719
R_ID86,CC_ID9417
R_ID86,CC_ID9738
R_ID88,CC_ID1445
R_ID88,CC_ID2366
R_ID88,CC_ID5778
R_ID88,CC_ID6239
R_ID88,CC_ID7343
R_ID88,CC_ID809
R_ID88,CC_ID9708
R_ID90,CC_ID7231
R_ID90,CC_ID8843
R_ID91,CC_ID2282
R_ID92,CC_ID3439
R_ID92,CC_ID9233
R_ID94,CC_ID5103
R_ID96,CC_ID3017
R_ID96,CC_ID8508
R_ID97,CC_ID2470
R_ID97,CC_ID6203
R_ID97,CC_ID7075
R_ID97,CC_ID8170
R_ID97,CC_ID8370
R_ID98,CC_ID4281
R_ID99,CC_ID2208
R_ID99,CC_ID26
R_ID99,CC_ID5297
R_ID99,CC_ID8383
R_ID100,CC_ID1262
R_ID102,CC_ID291
R_ID102,CC_ID6126
R_ID102,CC_ID86
R_ID102,CC_ID9089
R_ID104,CC_ID1755
R_ID105,CC_ID910
R_ID106,CC_ID586
R_ID106,CC_ID6869
R_ID107,CC_ID1410
R_ID107,CC_ID2242
R_ID107,CC_ID2420
R_ID107,CC_ID3356
R_ID107,CC_ID5741
R_ID107,CC_ID6698
R_ID107,CC_ID6940
R_ID109,CC_ID9375
R_ID111,CC_ID1664
R_ID112,CC_ID6784
R_ID115,CC_ID1364
R_ID116,CC_ID2087
R_ID116,CC_ID2129
R_ID116,CC_ID2402
R_ID116,CC_ID625
R_ID118,CC_ID2022
R_ID118,CC_ID2819
R_ID118,CC_ID3831
R_ID118,CC_ID5043
R_ID118,CC_ID8425
R_ID120,CC_ID3833
R_ID120,CC_ID7042
R_ID121,CC_ID2973
R_ID121,CC_ID924
R_ID122,CC_ID5605
R_ID123,CC_ID1059
R_ID123,CC_ID8540
R_ID124,CC_ID4986
R_ID124,CC_ID5492
R_ID124,CC_ID5644
R_ID124,CC_ID603
R_ID124,CC_ID6305
R_ID124,CC_ID96
R_ID124,CC_ID9627
R_ID125,CC_ID1574
R_ID125,CC_ID4905
R_ID127,CC_ID932
R_ID128,CC_ID1319
R_ID128,CC_ID4394
R_ID128,CC_ID5036
R_ID128,CC_ID6500
R_ID128,CC_ID7344
R_ID128,CC_ID7492
R_ID128,CC_ID9627
R_ID129,CC_ID1485
R_ID129,CC_ID2724
R_ID129,CC_ID4636
R_ID129,CC_ID4939
R_ID129,CC_ID8551
R_ID129,CC_ID8821
R_ID130,CC_ID7247
R_ID130,CC_ID9590
R_ID132,CC_ID1
R_ID132,CC_ID3172
R_ID132,CC_ID7049
R_ID133,CC_ID4613
R_ID133,CC_ID5933
R_ID133,CC_ID732
R_ID133,CC_ID8075
R_ID133,CC_ID8995
R_ID134,CC_ID1889
R_ID134,CC_ID3499
R_ID134,CC_ID5069
R_ID134,CC_ID5098
R_ID134,CC_ID5274
R_ID134,CC_ID5873
R_ID134,CC_ID6195
R_ID135,CC_ID7361
R_ID136,CC_ID1351
R_ID136,CC_ID2412
R_ID136,CC_ID4947
R_ID136,CC_ID5519
R_ID136,CC_ID8496
R_ID136,CC_ID9087
R_ID136,CC_ID9788
R_ID137,CC_ID1532
R_ID137,CC_ID1715
R_ID137,CC_ID3946
R_ID137,CC_ID5077
R_ID137,CC_ID735
R_ID137,CC_ID9196
R_ID137,CC_ID9298
R_ID138,CC_ID3682
R_ID138,CC_ID4248
R_ID138,CC_ID4286
R_ID138,CC_ID6402
R_ID138,CC_ID6747
R_ID138,CC_ID6830
R_ID138,CC_ID9953
R_ID140,CC_ID9458
R_ID140,CC_ID9779
R_ID141,CC_ID1837
R_ID141,CC_ID253
R_ID141,CC_ID2708
R_ID141,CC_ID3428
R_ID141,CC_ID5778
R_ID141,CC_ID6967
R_ID142,CC_ID117
R_ID142,CC_ID2114
R_ID143,CC_ID5497
R_ID143,CC_ID6256
R_ID143,CC_ID8766
R_ID144,CC_ID843
R_ID145,CC_ID2856
R_ID145,CC_ID781
R_ID145,CC_ID8010
R_ID145,CC_ID8436
R_ID145,CC_ID8715
R_ID145,CC_ID8932
R_ID145,CC_ID9872
R_ID149,CC_ID314
R_ID149,CC_ID3514
R_ID149,CC_ID4351
R_ID149,CC_ID609
R_ID149,CC_ID6213
R_ID149,CC_ID8066
R_ID150,CC_ID4854
R_ID151,CC_ID3763
R_ID152,CC_ID9919
R_ID154,CC_ID5822
R_ID155,CC_ID1273
R_ID155,CC_ID2230
R_ID155,CC_ID476
R_ID155,CC_ID5446
R_ID155,CC_ID8399
R_ID156,CC_ID3038
R_ID156,CC_ID3900
R_ID156,CC_ID8568
R_ID156,CC_ID9159
R_ID156,CC_ID9588
R_ID158,CC_ID6778
R_ID159,CC_ID1438
R_ID159,CC_ID3171
R_ID159,CC_ID5051
R_ID159,CC_ID5593
R_ID159,CC_ID6315
R_ID159,CC_ID8269
R_ID160,CC_ID1768
R_ID160,CC_ID462
R_ID160,CC_ID4796
R_ID160,CC_ID5251
R_ID160,CC_ID5845
R_ID161,CC_ID5367
R_ID163,CC_ID3219
R_ID163,CC_ID3256
R_ID163,CC_ID3777
R_ID163,CC_ID627
R_ID163,CC_ID7364
R_ID163,CC_ID8404
R_ID165,CC_ID1506
R_ID165,CC_ID7098
R_ID165,CC_ID9613
R_ID166,CC_ID2576
R_ID166,CC_ID3282
R_ID167,CC_ID1514
R_ID167,CC_ID4261
R_ID167,CC_ID5476
R_ID167,CC_ID6573
R_ID167,CC_ID9084
R_ID167,CC_ID9436
R_ID168,CC_ID1415
R_ID168,CC_ID3756
R_ID168,CC_ID4926
R_ID168,CC_ID51
R_ID168,CC_ID9086
R_ID168,CC_ID9605
R_ID170,CC_ID1430
R_ID170,CC_ID2427
R_ID170,CC_ID4591
R_ID170,CC_ID4968
R_ID170,CC_ID5620
R_ID170,CC_ID8072
R_ID170,CC_ID9197
R_ID171,CC_ID5443
R_ID172,CC_ID6608
R_ID172,CC_ID7515
R_ID173,CC_ID9947
R_ID174,CC_ID3278
R_ID174,CC_ID366
R_ID175,CC_ID1968
R_ID175,CC_ID3250
R_ID175,CC_ID341
R_ID175,CC_ID4672
R_ID175,CC_ID4954
R_ID175,CC_ID8590
R_ID175,CC_ID9869
R_ID176,CC_ID2714
R_ID177,CC_ID1676
R_ID177,CC_ID1860
R_ID177,CC_ID2609
R_ID177,CC_ID4514
R_ID177,CC_ID4913
R_ID177,CC_ID602
R_ID180,CC_ID4439
R_ID180,CC_ID5997
R_ID180,CC_ID7546
R_ID180,CC_ID9395
R_ID181,CC_ID1263
R_ID181,CC_ID9044
R_ID181,CC_ID9253
R_ID182,CC_ID8534
R_ID183,CC_ID1071
R_ID183,CC_ID1923
R_ID183,CC_ID4316
R_ID183,CC_ID5993
R_ID183,CC_ID642
R_ID183,CC_ID7439
R_ID184,CC_ID2280
R_ID184,CC_ID2621
R_ID184,CC_ID4450
R_ID184,CC_ID4846
R_ID184,CC_ID8888
R_ID184,CC_ID9803
R_ID185,CC_ID1879
R_ID185,CC_ID2090
R_ID185,CC_ID2825
R_ID185,CC_ID3154
R_ID185,CC_ID3254
R_ID185,CC_ID4613
R_ID185,CC_ID6118
R_ID186,CC_ID2631
R_ID186,CC_ID6159
R_ID186,CC_ID7355
R_ID186,CC_ID830
R_ID186,CC_ID88
R_ID186,CC_ID8973
R_ID187,CC_ID9045
R_ID189,CC_ID8093
R_ID191,CC_ID9147
R_ID192,CC_ID1495
R_ID192,CC_ID5234
R_ID192,CC_ID6046
R_ID192,CC_ID6455
R_ID193,CC_ID186
R_ID195,CC_ID1773
R_ID195,CC_ID3527
R_ID195,CC_ID3573
R_ID195,CC_ID6259
R_ID195,CC_ID6268
R_ID195,CC_ID7577
R_ID195,CC_ID9945
R_ID196,CC_ID3298
R_ID196,CC_ID5048
R_ID196,CC_ID8494
R_ID198,CC_ID1414
R_ID199,CC_ID1116
R_ID199,CC_ID1784
R_ID199,CC_ID249
R_ID199,CC_ID6358
R_ID199,CC_ID6381
R_ID200,CC_ID3310
R_ID200,CC_ID3833
R_ID200,CC_ID4573
R_ID200,CC_ID9317
R_ID202,CC_ID1358
R_ID202,CC_ID2672
R_ID202,CC_ID3459
R_ID202,CC_ID505
R_ID202,CC_ID5162
R_ID202,CC_ID9620
R_ID203,CC_ID4278
R_ID203,CC_ID5038
R_ID203,CC_ID9334
R_ID206,CC_ID2153
R_ID206,CC_ID2809
R_ID206,CC_ID4068
R_ID206,CC_ID6674
R_ID206,CC_ID7692
R_ID206,CC_ID8567
R_ID207,CC_ID5151
R_ID208,CC_ID7049
R_ID209,CC_ID2138
R_ID209,CC_ID214
R_ID209,CC_ID4362
R_ID209,CC_ID441
R_ID209,CC_ID4467
R_ID209,CC_ID6605
R_ID209,CC_ID9907
R_ID210,CC_ID1673
R_ID210,CC_ID1869
R_ID210,CC_ID8567
R_ID211,CC_ID4316
R_ID211,CC_ID4675
R_ID212,CC_ID3569
R_ID212,CC_ID8079
R_ID213,CC_ID5126
R_ID213,CC_ID6772
R_ID214,CC_ID2037
R_ID214,CC_ID6293
R_ID214,CC_ID6888
R_ID214,CC_ID7666
R_ID214,CC_ID7871
R_ID214,CC_ID8231
R_ID214,CC_ID8443
R_ID215,CC_ID5640
R_ID216,CC_ID4876
R_ID216,CC_ID5646
R_ID216,CC_ID8234
R_ID216,CC_ID8833
R_ID216,CC_ID9861
R_ID217,CC_ID17
R_ID217,CC_ID2713
R_ID217,CC_ID7690
R_ID217,CC_ID8896
R_ID217,CC_ID9058
R_ID217,CC_ID9945
R_ID218,CC_ID3496
R_ID218,CC_ID6981
R_ID218,CC_ID8802
R_ID218,CC_ID9476
R_ID220,CC_ID1355
R_ID220,CC_ID1590
R_ID220,CC_ID4202
R_ID220,CC_ID4313
R_ID220,CC_ID6777
R_ID220,CC_ID7105
R_ID221,CC_ID1439
R_ID222,CC_ID6973
R_ID222,CC_ID8119
R_ID222,CC_ID870
R_ID223,CC_ID3685
R_ID224,CC_ID2804
R_ID224,CC_ID3564
R_ID224,CC_ID4833
R_ID225,CC_ID4010
R_ID225,CC_ID4860
R_ID225,CC_ID5383
R_ID227,CC_ID1374
R_ID227,CC_ID1424
R_ID227,CC_ID7464
R_ID228,CC_ID1250
R_ID228,CC_ID1781
R_ID228,CC_ID2383
R_ID228,CC_ID575
R_ID228,CC_ID6250
R_ID228,CC_ID6375
R_ID229,CC_ID181
R_ID230,CC_ID3120
R_ID230,CC_ID3162
R_ID230,CC_ID9379
R_ID231,CC_ID2359
R_ID231,CC_ID6265
R_ID233,CC_ID1242
R_ID233,CC_ID1988
R_ID233,CC_ID5768
R_ID233,CC_ID6277
R_ID233,CC_ID8753
R_ID233,CC_ID9060
R_ID233,CC_ID9443
R_ID234,CC_ID2085
R_ID234,CC_ID9710
R_ID236,CC_ID2877
R_ID236,CC_ID50
R_ID236,CC_ID8233
R_ID236,CC_ID8290
R_ID236,CC_ID8322
R_ID236,CC_ID9362
R_ID236,CC_ID9823
R_ID237,CC_ID24
R_ID238,CC_ID1761
R_ID238,CC_ID3637
R_ID238,CC_ID6245
R_ID238,CC_ID6286
R_ID238,CC_ID7254
R_ID238,CC_ID8288
R_ID238,CC_ID8397
R_ID239,CC_ID1091
R_ID239,CC_ID1992
R_ID239,CC_ID2674
R_ID239,CC_ID4569
R_ID239,CC_ID5982
R_ID239,CC_ID9580
R_ID241,CC_ID132
R_ID241,CC_ID5039
R_ID241,CC_ID5512
R_ID241,CC_ID7978
R_ID241,CC_ID8003
R_ID241,CC_ID8396
R_ID241,CC_ID8501
R_ID242,CC_ID2439
R_ID242,CC_ID6622
R_ID242,CC_ID7308
R_ID242,CC_ID906
R_ID242,CC_ID9941
R_ID243,CC_ID8940
R_ID244,CC_ID8981
R_ID245,CC_ID1534
R_ID245,CC_ID3239
R_ID245,CC_ID3463
R_ID245,CC_ID4191
R_ID245,CC_ID5351
R_ID245,CC_ID6596
R_ID245,CC_ID7367
R_ID246,CC_ID6391
R_ID248,CC_ID389
R_ID248,CC_ID4843
R_ID248,CC_ID8096
R_ID250,CC_ID4194
R_ID250,CC_ID6111
R_ID250,CC_ID6498
R_ID251,CC_ID5365
R_ID252,CC_ID1992
R_ID253,CC_ID1765
R_ID253,CC_ID3936
R_ID253,CC_ID3967
R_ID253,CC_ID8503
R_ID254,CC_ID6456
R_ID255,CC_ID3232
R_ID255,CC_ID6015
R_ID255,CC_ID7084
R_ID255,CC_ID8661
R_ID255,CC_ID8943
R_ID256,CC_ID411
R_ID257,CC_ID1829
R_ID259,CC_ID6941
R_ID259,CC_ID9795
R_ID260,CC_ID9546
R_ID260,CC_ID9941
R_ID261,CC_ID9814
R_ID262,CC_ID8799
R_ID263,CC_ID3255
R_ID265,CC_ID3898
R_ID266,CC_ID1873
R_ID266,CC_ID564
R_ID267,CC_ID9107
R_ID269,CC_ID539
R_ID269,CC_ID699
R_ID269,CC_ID7334
R_ID270,CC_ID9546
R_ID272,CC_ID6404
R_ID273,CC_ID1067
R_ID273,CC_ID1836
R_ID273,CC_ID1953
R_ID273,CC_ID4829
R_ID273,CC_ID5450
R_ID273,CC_ID9062
R_ID274,CC_ID1720
R_ID274,CC_ID2420
R_ID274,CC_ID4101
R_ID274,CC_ID5460
R_ID274,CC_ID6601
R_ID274,CC_ID8049
R_ID277,CC_ID957
R_ID278,CC_ID5296
R_ID278,CC_ID7427
R_ID278,CC_ID7447
R_ID279,CC_ID5474
R_ID280,CC_ID1704
R_ID280,CC_ID3008
R_ID280,CC_ID3401
R_ID280,CC_ID4819
R_ID280,CC_ID68
R_ID280,CC_ID7253
R_ID281,CC_ID250
R_ID281,CC_ID4312
R_ID281,CC_ID5071
R_ID281,CC_ID7224
R_ID281,CC_ID7497
R_ID281,CC_ID9135
R_ID281,CC_ID9646
R_ID282,CC_ID5930
R_ID283,CC_ID1217
R_ID283,CC_ID2278
R_ID283,CC_ID5316
R_ID283,CC_ID7855
R_ID283,CC_ID81
R_ID283,CC_ID9710
R_ID284,CC_ID230
R_ID284,CC_ID3120
R_ID284,CC_ID5153
R_ID286,CC_ID1559
R_ID286,CC_ID2943
R_ID286,CC_ID4409
R_ID286,CC_ID586
R_ID286,CC_ID8192
R_ID286,CC_ID8949
R_ID286,CC_ID9054
R_ID287,CC_ID2489
R_ID287,CC_ID343
R_ID287,CC_ID6665
R_ID290,CC_ID473
R_ID290,CC_ID4925
R_ID291,CC_ID218
R_ID294,CC_ID2724
R_ID294,CC_ID4853
R_ID294,CC_ID5160
R_ID296,CC_ID4058
R_ID296,CC_ID408
R_ID296,CC_ID5347
R_ID296,CC_ID7617
R_ID296,CC_ID8425
R_ID296,CC_ID8891
R_ID296,CC_ID9259
R_ID297,CC_ID842
R_ID299,CC_ID173
R_ID299,CC_ID8098
R_ID299,CC_ID8929
R_ID301,CC_ID1848
R_ID301,CC_ID2280
R_ID301,CC_ID4660
R_ID301,CC_ID7414
R_ID301,CC_ID8660
R_ID301,CC_ID950
R_ID302,CC_ID2351
R_ID302,CC_ID2822
R_ID302,CC_ID3937
R_ID302,CC_ID6500
R_ID303,CC_ID2525
R_ID303,CC_ID360
R_ID303,CC_ID4594
R_ID303,CC_ID6370
R_ID303,CC_ID6508
R_ID303,CC_ID6776
R_ID303,CC_ID945
R_ID305,CC_ID2011
R_ID305,CC_ID2157
R_ID305,CC_ID5110
R_ID305,CC_ID5258
R_ID305,CC_ID710
R_ID305,CC_ID7514
R_ID305,CC_ID8880
R_ID306,CC_ID4127
R_ID307,CC_ID5889
R_ID311,CC_ID1947
R_ID311,CC_ID7660
R_ID311,CC_ID9804
R_ID312,CC_ID1806
R_ID312,CC_ID251
R_ID312,CC_ID2591
R_ID312,CC_ID36
R_ID312,CC_ID5640
R_ID312,CC_ID7261
R_ID312,CC_ID9474
R_ID313,CC_ID2613
R_ID313,CC_ID4019
R_ID313,CC_ID610
R_ID313,CC_ID682
R_ID313,CC_ID9734
R_ID313,CC_ID9808
R_ID314,CC_ID2968
R_ID314,CC_ID3987
R_ID314,CC_ID7067
R_ID315,CC_ID6898
R_ID316,CC_ID3269
R_ID316,CC_ID4340
R_ID316,CC_ID9071
R_ID317,CC_ID2232
R_ID317,CC_ID2770
R_ID317,CC_ID3920
R_ID317,CC_ID4841
R_ID317,CC_ID5124
R_ID317,CC_ID7036
R_ID318,CC_ID332
R_ID318,CC_ID3991
R_ID318,CC_ID7197
R_ID318,CC_ID7608
R_ID318,CC_ID8837
R_ID318,CC_ID9184
R_ID318,CC_ID9874
R_ID319,CC_ID4724
R_ID319,CC_ID4827
R_ID319,CC_ID6011
R_ID319,CC_ID6818
R_ID319,CC_ID9550
R_ID319,CC_ID9996
R_ID321,CC_ID7225
R_ID322,CC_ID4171
R_ID322,CC_ID5164
R_ID322,CC_ID5179
R_ID323,CC_ID2362
R_ID323,CC_ID322
R_ID326,CC_ID3251
R_ID329,CC_ID2343
R_ID330,CC_ID2019
R_ID330,CC_ID3283
R_ID330,CC_ID3286
R_ID333,CC_ID1585
R_ID333,CC_ID2928
R_ID333,CC_ID3970
R_ID333,CC_ID7730
R_ID333,CC_ID9663
R_ID333,CC_ID9809
R_ID333,CC_ID99
R_ID334,CC_ID5638
R_ID335,CC_ID1641
R_ID335,CC_ID2658
R_ID335,CC_ID4313
R_ID335,CC_ID4329
R_ID335,CC_ID5311
R_ID335,CC_ID5409
R_ID335,CC_ID8903
R_ID336,CC_ID2813
R_ID336,CC_ID4473
R_ID336,CC_ID524
R_ID336,CC_ID5568
R_ID336,CC_ID6497
R_ID336,CC_ID7904
R_ID336,CC_ID8393
R_ID337,CC_ID5974
R_ID337,CC_ID6588
R_ID337,CC_ID769
R_ID337,CC_ID8144
R_ID337,CC_ID9473
R_ID338,CC_ID9630
R_ID339,CC_ID5397
R_ID340,CC_ID2229
R_ID342,CC_ID3337
R_ID342,CC_ID3400
R_ID342,CC_ID4094
R_ID342,CC_ID4857
R_ID342,CC_ID8473
R_ID342,CC_ID9291
R_ID343,CC_ID4629
R_ID344,CC_ID1756
R_ID344,CC_ID3459
R_ID345,CC_ID4211
R_ID346,CC_ID4899
R_ID346,CC_ID7415
R_ID346,CC_ID9363
R_ID347,CC_ID1297
R_ID347,CC_ID9744
R_ID348,CC_ID2455
R_ID348,CC_ID5584
R_ID348,CC_ID5613
R_ID348,CC_ID617
R_ID348,CC_ID6540
R_ID348,CC_ID8701
R_ID348,CC_ID9456
R_ID350,CC_ID1491
R_ID350,CC_ID1853
R_ID350,CC_ID2532
R_ID350,CC_ID3875
R_ID350,CC_ID538
R_ID350,CC_ID989
R_ID351,CC_ID2205
R_ID351,CC_ID4232
R_ID351,CC_ID7071
R_ID352,CC_ID5145
R_ID352,CC_ID6994
R_ID352,CC_ID7338
R_ID352,CC_ID898
R_ID352,CC_ID9310
R_ID352,CC_ID9428
R_ID353,CC_ID5180
R_ID353,CC_ID9958
R_ID354,CC_ID1191
R_ID354,CC_ID3152
R_ID354,CC_ID3239
R_ID354,CC_ID9807
R_ID355,CC_ID1373
R_ID355,CC_ID1941
R_ID355,CC_ID4575
R_ID355,CC_ID5738
R_ID355,CC_ID618
R_ID355,CC_ID6464
R_ID355,CC_ID7306
R_ID356,CC_ID289
R_ID356,CC_ID8702
R_ID356,CC_ID9365
R_ID358,CC_ID824
R_ID358,CC_ID8417
R_ID359,CC_ID3226
R_ID359,CC_ID5579
R_ID359,CC_ID826
R_ID360,CC_ID1458
R_ID360,CC_ID1747
R_ID360,CC_ID2041
R_ID360,CC_ID545
R_ID360,CC_ID6192
R_ID361,CC_ID5038
R_ID361,CC_ID5119
R_ID361,CC_ID5888
R_ID361,CC_ID6446
R_ID361,CC_ID6891
R_ID361,CC_ID7321
R_ID361,CC_ID9914
R_ID362,CC_ID1675
R_ID362,CC_ID5526
R_ID362,CC_ID9979
R_ID363,CC_ID143
R_ID363,CC_ID2185
R_ID363,CC_ID6670
R_ID363,CC_ID901
R_ID363,CC_ID9294
R_ID364,CC_ID9153
R_ID365,CC_ID5414
R_ID365,CC_ID6448
R_ID366,CC_ID1610
R_ID366,CC_ID1913
R_ID366,CC_ID3305
R_ID366,CC_ID636
R_ID366,CC_ID6777
R_ID366,CC_ID6806
R_ID366,CC_ID8490
R_ID367,CC_ID2687
R_ID367,CC_ID2734
R_ID367,CC_ID4615
R_ID367,CC_ID4942
R_ID367,CC_ID688
R_ID367,CC_ID7054
R_ID367,CC_ID7470
R_ID368,CC_ID1855
R_ID368,CC_ID2700
R_ID368,CC_ID6101
R_ID368,CC_ID6800
R_ID368,CC_ID7622
R_ID369,CC_ID2191
R_ID369,CC_ID3736
R_ID369,CC_ID4464
R_ID369,CC_ID7593
R_ID369,CC_ID793
R_ID369,CC_ID8580
R_ID370,CC_ID242
R_ID370,CC_ID4065
R_ID370,CC_ID7165
R_ID370,CC_ID7642
R_ID370,CC_ID9352
R_ID371,CC_ID1147
R_ID371,CC_ID4273
R_ID371,CC_ID6719
R_ID371,CC_ID6740
R_ID371,CC_ID7113
R_ID371,CC_ID8833
R_ID372,CC_ID3111
R_ID373,CC_ID7839
R_ID373,CC_ID9356
R_ID373,CC_ID9744
R_ID375,CC_ID4118
R_ID375,CC_ID8061
R_ID375,CC_ID8734
R_ID375,CC_ID9390
R_ID376,CC_ID107
R_ID376,CC_ID5531
R_ID377,CC_ID2657
R_ID377,CC_ID6375
R_ID377,CC_ID7134
R_ID377,CC_ID7731
R_ID377,CC_ID9183
R_ID377,CC_ID94
R_ID378,CC_ID2209
R_ID378,CC_ID3361
R_ID378,CC_ID481
R_ID378,CC_ID7043
R_ID378,CC_ID811
R_ID378,CC_ID8393
R_ID380,CC_ID1655
R_ID380,CC_ID2309
R_ID380,CC_ID4148
R_ID385,CC_ID904
R_ID387,CC_ID7280
R_ID391,CC_ID5360
R_ID392,CC_ID2192
R_ID392,CC_ID5201
R_ID392,CC_ID6123
R_ID392,CC_ID9053
R_ID392,CC_ID9997
R_ID393,CC_ID4015
R_ID393,CC_ID5626
R_ID393,CC_ID7435
R_ID394,CC_ID72
R_ID397,CC_ID4170
R_ID397,CC_ID4485
R_ID397,CC_ID5483
R_ID397,CC_ID9545
R_ID398,CC_ID3376
R_ID399,CC_ID2542
R_ID399,CC_ID268
R_ID399,CC_ID3314
R_ID399,CC_ID5218
R_ID399,CC_ID5761
R_ID399,CC_ID6494
R_ID399,CC_ID7947
R_ID400,CC_ID6383
R_ID400,CC_ID7717
R_ID401,CC_ID7576
R_ID402,CC_ID6045
R_ID403,CC_ID2007
R_ID403,CC_ID3316
R_ID403,CC_ID3721
R_ID403,CC_ID7655
R_ID403,CC_ID8478
R_ID404,CC_ID1426
R_ID404,CC_ID3714
R_ID404,CC_ID4317
R_ID404,CC_ID7511
R_ID404,CC_ID7545
R_ID404,CC_ID8882
R_ID404,CC_ID8910
R_ID407,CC_ID6093
