CC_ID,TC_ID
CC_ID326,TC_ID13428
CC_ID326,TC_ID13522
CC_ID326,TC_ID1408
CC_ID326,TC_ID19416
CC_ID326,TC_ID24218
CC_ID326,TC_ID25932
CC_ID326,TC_ID3393
CC_ID328,TC_ID14471
CC_ID328,TC_ID17589
CC_ID328,TC_ID18570
CC_ID328,TC_ID20382
CC_ID328,TC_ID3806
CC_ID328,TC_ID4037
CC_ID328,TC_ID6530
CC_ID328,TC_ID9569
CC_ID341,TC_ID15001
CC_ID341,TC_ID15365
CC_ID341,TC_ID25100
CC_ID341,TC_ID3102
CC_ID341,TC_ID5858
CC_ID355,TC_ID13117
CC_ID355,TC_ID18095
CC_ID355,TC_ID23327
CC_ID355,TC_ID2482
CC_ID355,TC_ID9035
CC_ID359,TC_ID13258
CC_ID359,TC_ID305
CC_ID364,TC_ID10240
CC_ID364,TC_ID13383
CC_ID364,TC_ID15079
CC_ID364,TC_ID17747
CC_ID364,TC_ID23631
CC_ID364,TC_ID25705
CC_ID364,TC_ID7033
CC_ID372,TC_ID10760
CC_ID372,TC_ID669
CC_ID372,TC_ID8999
CC_ID375,TC_ID570
CC_ID395,TC_ID14173
CC_ID395,TC_ID2481
CC_ID395,TC_ID8931
CC_ID400,TC_ID22970
CC_ID400,TC_ID23805
CC_ID400,TC_ID25975
CC_ID400,TC_ID3551
CC_ID400,TC_ID4312
CC_ID400,TC_ID4760
CC_ID400,TC_ID5310
CC_ID400,TC_ID5843
CC_ID400,TC_ID6736
CC_ID411,TC_ID17537
CC_ID411,TC_ID19629
CC_ID417,TC_ID11630
CC_ID417,TC_ID14637
CC_ID417,TC_ID16617
CC_ID417,TC_ID18172
CC_ID417,TC_ID21753
CC_ID419,TC_ID20905
CC_ID419,TC_ID23874
CC_ID419,TC_ID5778
CC_ID428,TC_ID10201
CC_ID428,TC_ID13171
CC_ID428,TC_ID14899
CC_ID428,TC_ID15236
CC_ID428,TC_ID19939
CC_ID428,TC_ID23364
CC_ID428,TC_ID2751
CC_ID428,TC_ID5508
CC_ID428,TC_ID8492
CC_ID430,TC_ID11876
CC_ID430,TC_ID12608
CC_ID430,TC_ID14948
CC_ID430,TC_ID16453
CC_ID430,TC_ID1812
CC_ID430,TC_ID19413
CC_ID430,TC_ID21079
CC_ID430,TC_ID24086
CC_ID430,TC_ID806
CC_ID441,TC_ID11615
CC_ID441,TC_ID13591
CC_ID441,TC_ID6048
CC_ID453,TC_ID12330
CC_ID453,TC_ID12828
CC_ID453,TC_ID17531
CC_ID453,TC_ID18027
CC_ID453,TC_ID19072
CC_ID453,TC_ID19698
CC_ID453,TC_ID4853
CC_ID453,TC_ID7921
CC_ID460,TC_ID12214
CC_ID460,TC_ID12752
CC_ID460,TC_ID138
CC_ID460,TC_ID13967
CC_ID460,TC_ID16336
CC_ID460,TC_ID1722
CC_ID460,TC_ID17614
CC_ID460,TC_ID23198
CC_ID460,TC_ID23997
CC_ID460,TC_ID24646
CC_ID463,TC_ID10401
CC_ID463,TC_ID21851
CC_ID465,TC_ID17674
CC_ID465,TC_ID19115
CC_ID481,TC_ID10506
CC_ID481,TC_ID10850
CC_ID481,TC_ID1651
CC_ID481,TC_ID16574
CC_ID481,TC_ID19206
CC_ID481,TC_ID23521
CC_ID481,TC_ID23648
CC_ID481,TC_ID24965
CC_ID481,TC_ID25238
CC_ID496,TC_ID1429
CC_ID496,TC_ID15626
CC_ID496,TC_ID16082
CC_ID496,TC_ID17266
CC_ID496,TC_ID17413
CC_ID496,TC_ID2306
CC_ID496,TC_ID24972
CC_ID496,TC_ID25356
CC_ID496,TC_ID2599
CC_ID496,TC_ID2704
CC_ID514,TC_ID18836
CC_ID514,TC_ID21232
CC_ID514,TC_ID3789
CC_ID514,TC_ID454
CC_ID514,TC_ID8436
CC_ID516,TC_ID10128
CC_ID516,TC_ID11629
CC_ID516,TC_ID20177
CC_ID516,TC_ID23284
CC_ID516,TC_ID8296
CC_ID534,TC_ID10483
CC_ID534,TC_ID1398
CC_ID546,TC_ID13693
CC_ID546,TC_ID17617
CC_ID546,TC_ID19946
CC_ID546,TC_ID20316
CC_ID546,TC_ID25762
CC_ID560,TC_ID10387
CC_ID560,TC_ID3970
CC_ID564,TC_ID1103
CC_ID564,TC_ID18852
CC_ID564,TC_ID21454
CC_ID564,TC_ID25785
CC_ID565,TC_ID9787
CC_ID571,TC_ID12465
CC_ID571,TC_ID20333
CC_ID571,TC_ID21637
CC_ID571,TC_ID24369
CC_ID574,TC_ID20806
CC_ID574,TC_ID2172
CC_ID574,TC_ID6542
CC_ID579,TC_ID23716
CC_ID579,TC_ID309
CC_ID579,TC_ID9293
CC_ID579,TC_ID9408
CC_ID582,TC_ID11638
CC_ID582,TC_ID13630
CC_ID582,TC_ID13804
CC_ID582,TC_ID15053
CC_ID582,TC_ID18078
CC_ID582,TC_ID19688
CC_ID582,TC_ID19839
CC_ID582,TC_ID22351
CC_ID582,TC_ID6239
CC_ID582,TC_ID9241
CC_ID584,TC_ID10810
CC_ID584,TC_ID21367
CC_ID584,TC_ID21837
CC_ID584,TC_ID23558
CC_ID584,TC_ID3296
CC_ID584,TC_ID6325
CC_ID584,TC_ID7224
CC_ID584,TC_ID9961
CC_ID586,TC_ID12783
CC_ID586,TC_ID13096
CC_ID586,TC_ID2047
CC_ID586,TC_ID280
CC_ID586,TC_ID2812
CC_ID587,TC_ID7153
CC_ID587,TC_ID7177
CC_ID603,TC_ID13484
CC_ID603,TC_ID24523
CC_ID618,TC_ID12785
CC_ID618,TC_ID17267
CC_ID618,TC_ID4954
CC_ID628,TC_ID17288
CC_ID628,TC_ID21699
CC_ID628,TC_ID2513
CC_ID644,TC_ID14175
CC_ID644,TC_ID17532
CC_ID644,TC_ID5868
CC_ID644,TC_ID6340
CC_ID653,TC_ID3392
CC_ID653,TC_ID6636
CC_ID664,TC_ID1185
CC_ID664,TC_ID19867
CC_ID664,TC_ID21048
CC_ID665,TC_ID1140
CC_ID665,TC_ID20111
CC_ID665,TC_ID22483
CC_ID665,TC_ID3671
CC_ID665,TC_ID57
CC_ID670,TC_ID12675
CC_ID670,TC_ID18144
CC_ID670,TC_ID7066
CC_ID670,TC_ID752
CC_ID671,TC_ID17136
CC_ID671,TC_ID18842
CC_ID671,TC_ID19809
CC_ID671,TC_ID22273
CC_ID671,TC_ID23821
CC_ID693,TC_ID16245
CC_ID693,TC_ID19174
CC_ID693,TC_ID4123
CC_ID701,TC_ID7053
CC_ID715,TC_ID24573
CC_ID715,TC_ID5680
CC_ID715,TC_ID9274
CC_ID719,TC_ID21035
CC_ID723,TC_ID20718
CC_ID723,TC_ID22218
CC_ID725,TC_ID10846
CC_ID725,TC_ID12734
CC_ID725,TC_ID18606
CC_ID725,TC_ID21659
CC_ID725,TC_ID23403
CC_ID725,TC_ID25669
CC_ID725,TC_ID538
CC_ID725,TC_ID8053
CC_ID725,TC_ID8790
CC_ID726,TC_ID10608
CC_ID726,TC_ID15666
CC_ID726,TC_ID18394
CC_ID726,TC_ID4780
CC_ID726,TC_ID7100
CC_ID727,TC_ID12644
CC_ID727,TC_ID2032
CC_ID727,TC_ID22749
CC_ID727,TC_ID22907
CC_ID727,TC_ID25043
CC_ID728,TC_ID4000
CC_ID728,TC_ID5245
CC_ID728,TC_ID6501
CC_ID732,TC_ID11087
CC_ID732,TC_ID11635
CC_ID732,TC_ID13761
CC_ID732,TC_ID17369
CC_ID732,TC_ID20612
CC_ID732,TC_ID20932
CC_ID732,TC_ID24301
CC_ID732,TC_ID3580
CC_ID745,TC_ID10079
CC_ID745,TC_ID11438
CC_ID745,TC_ID8678
CC_ID767,TC_ID13246
CC_ID767,TC_ID14128
CC_ID778,TC_ID11508
CC_ID778,TC_ID14061
CC_ID778,TC_ID22899
CC_ID778,TC_ID23260
CC_ID778,TC_ID25298
CC_ID783,TC_ID23182
CC_ID783,TC_ID427
CC_ID783,TC_ID8560
CC_ID801,TC_ID23876
CC_ID801,TC_ID25965
CC_ID801,TC_ID9940
CC_ID807,TC_ID10189
CC_ID807,TC_ID12451
CC_ID807,TC_ID1293
CC_ID807,TC_ID14433
CC_ID807,TC_ID14581
CC_ID807,TC_ID17327
CC_ID807,TC_ID18357
CC_ID807,TC_ID19565
CC_ID807,TC_ID6612
CC_ID814,TC_ID1340
CC_ID814,TC_ID19949
CC_ID814,TC_ID4016
CC_ID814,TC_ID8420
CC_ID827,TC_ID1263
CC_ID827,TC_ID13874
CC_ID827,TC_ID18274
CC_ID827,TC_ID20697
CC_ID829,TC_ID21213
CC_ID833,TC_ID11491
CC_ID833,TC_ID14643
CC_ID833,TC_ID17036
CC_ID833,TC_ID17739
CC_ID833,TC_ID20745
CC_ID833,TC_ID24266
CC_ID833,TC_ID4823
CC_ID833,TC_ID6821
CC_ID833,TC_ID8007
CC_ID844,TC_ID10339
CC_ID844,TC_ID11393
CC_ID844,TC_ID21673
CC_ID844,TC_ID25164
CC_ID847,TC_ID18407
CC_ID847,TC_ID2626
CC_ID860,TC_ID12529
CC_ID862,TC_ID13773
CC_ID862,TC_ID8687
CC_ID873,TC_ID1597
CC_ID873,TC_ID22529
CC_ID873,TC_ID23909
CC_ID873,TC_ID3236
CC_ID874,TC_ID11336
CC_ID874,TC_ID14254
CC_ID874,TC_ID18272
CC_ID874,TC_ID19743
CC_ID874,TC_ID20740
CC_ID874,TC_ID21393
CC_ID874,TC_ID23279
CC_ID874,TC_ID4058
CC_ID874,TC_ID4251
CC_ID875,TC_ID11881
CC_ID875,TC_ID14114
CC_ID875,TC_ID24620
CC_ID876,TC_ID14115
CC_ID876,TC_ID16590
CC_ID876,TC_ID4514
CC_ID879,TC_ID13026
CC_ID879,TC_ID14573
CC_ID879,TC_ID9522
CC_ID887,TC_ID11806
CC_ID887,TC_ID20292
CC_ID895,TC_ID1189
CC_ID895,TC_ID12829
CC_ID895,TC_ID18660
CC_ID895,TC_ID19282
CC_ID895,TC_ID2351
CC_ID895,TC_ID24223
CC_ID895,TC_ID2655
CC_ID895,TC_ID4063
CC_ID895,TC_ID8467
CC_ID895,TC_ID9666
CC_ID899,TC_ID10429
CC_ID899,TC_ID510
CC_ID900,TC_ID14918
CC_ID900,TC_ID3730
CC_ID900,TC_ID3934
CC_ID903,TC_ID12887
CC_ID903,TC_ID13533
CC_ID903,TC_ID15774
CC_ID903,TC_ID19859
CC_ID903,TC_ID2598
CC_ID903,TC_ID4629
CC_ID903,TC_ID8792
CC_ID907,TC_ID5182
CC_ID908,TC_ID20457
CC_ID908,TC_ID7162
CC_ID908,TC_ID8637
CC_ID910,TC_ID17456
CC_ID910,TC_ID25966
CC_ID917,TC_ID25096
CC_ID926,TC_ID19633
CC_ID929,TC_ID16723
CC_ID929,TC_ID6190
CC_ID929,TC_ID7193
CC_ID930,TC_ID10027
CC_ID930,TC_ID16617
CC_ID930,TC_ID17881
CC_ID930,TC_ID5077
CC_ID930,TC_ID770
CC_ID931,TC_ID18370
CC_ID932,TC_ID2277
CC_ID932,TC_ID3190
CC_ID932,TC_ID3665
CC_ID932,TC_ID9434
CC_ID939,TC_ID1620
CC_ID939,TC_ID22038
CC_ID943,TC_ID21510
CC_ID943,TC_ID24954
CC_ID943,TC_ID6410
CC_ID945,TC_ID10517
CC_ID945,TC_ID21193
CC_ID945,TC_ID21902
CC_ID946,TC_ID6177
CC_ID956,TC_ID12877
CC_ID956,TC_ID18545
CC_ID956,TC_ID5741
CC_ID959,TC_ID16058
CC_ID964,TC_ID17588
CC_ID964,TC_ID20517
CC_ID964,TC_ID7110
CC_ID964,TC_ID9605
CC_ID964,TC_ID9744
CC_ID967,TC_ID15465
CC_ID967,TC_ID17685
CC_ID967,TC_ID20310
CC_ID967,TC_ID25064
CC_ID967,TC_ID3206
CC_ID967,TC_ID3262
CC_ID967,TC_ID7176
CC_ID967,TC_ID8147
CC_ID971,TC_ID16792
CC_ID975,TC_ID2947
CC_ID979,TC_ID11522
CC_ID979,TC_ID12220
CC_ID979,TC_ID21084
CC_ID979,TC_ID22763
CC_ID979,TC_ID2757
CC_ID979,TC_ID3344
CC_ID979,TC_ID4024
CC_ID979,TC_ID6713
CC_ID979,TC_ID7020
CC_ID1002,TC_ID3166
CC_ID1010,TC_ID10079
CC_ID1023,TC_ID20877
CC_ID1023,TC_ID355
CC_ID1023,TC_ID8755
CC_ID1036,TC_ID12174
CC_ID1036,TC_ID14222
CC_ID1036,TC_ID8177
CC_ID1048,TC_ID8192
CC_ID1061,TC_ID10482
CC_ID1061,TC_ID10899
CC_ID1061,TC_ID13049
CC_ID1061,TC_ID15647
CC_ID1061,TC_ID16895
CC_ID1061,TC_ID22563
CC_ID1061,TC_ID25838
CC_ID1061,TC_ID4110
CC_ID1061,TC_ID729
CC_ID1061,TC_ID8735
CC_ID1062,TC_ID10549
CC_ID1062,TC_ID1067
CC_ID1062,TC_ID19600
CC_ID1062,TC_ID2054
CC_ID1062,TC_ID6110
CC_ID1077,TC_ID14756
CC_ID1077,TC_ID22427
CC_ID1077,TC_ID25595
CC_ID1078,TC_ID10656
CC_ID1078,TC_ID6255
CC_ID1078,TC_ID9537
CC_ID1099,TC_ID13191
CC_ID1099,TC_ID7152
CC_ID1104,TC_ID15590
CC_ID1104,TC_ID18720
CC_ID1104,TC_ID24865
CC_ID1106,TC_ID11526
CC_ID1106,TC_ID3479
CC_ID1111,TC_ID17982
CC_ID1111,TC_ID23475
CC_ID1111,TC_ID24438
CC_ID1111,TC_ID3071
CC_ID1112,TC_ID19437
CC_ID1112,TC_ID24638
CC_ID1112,TC_ID3595
CC_ID1112,TC_ID6169
CC_ID1112,TC_ID8065
CC_ID1114,TC_ID12028
CC_ID1114,TC_ID2802
CC_ID1114,TC_ID7233
CC_ID1125,TC_ID15424
CC_ID1125,TC_ID954
CC_ID1149,TC_ID15887
CC_ID1149,TC_ID24256
CC_ID1149,TC_ID3771
CC_ID1149,TC_ID5009
CC_ID1149,TC_ID8640
CC_ID1158,TC_ID14424
CC_ID1158,TC_ID16628
CC_ID1158,TC_ID23480
CC_ID1158,TC_ID8099
CC_ID1164,TC_ID10914
CC_ID1164,TC_ID12383
CC_ID1183,TC_ID24736
CC_ID1183,TC_ID8194
CC_ID1183,TC_ID8715
CC_ID1183,TC_ID9042
CC_ID1183,TC_ID9983
CC_ID1196,TC_ID15040
CC_ID1196,TC_ID7223
CC_ID1197,TC_ID15202
CC_ID1197,TC_ID15246
CC_ID1197,TC_ID15633
CC_ID1197,TC_ID16656
CC_ID1197,TC_ID18567
CC_ID1197,TC_ID21492
CC_ID1197,TC_ID22752
CC_ID1197,TC_ID24818
CC_ID1197,TC_ID25627
CC_ID1198,TC_ID24764
CC_ID1198,TC_ID4195
CC_ID1208,TC_ID12732
CC_ID1208,TC_ID14680
CC_ID1208,TC_ID17060
CC_ID1208,TC_ID17260
CC_ID1208,TC_ID18861
CC_ID1208,TC_ID20090
CC_ID1208,TC_ID22372
CC_ID1208,TC_ID22840
CC_ID1208,TC_ID2365
CC_ID1221,TC_ID14910
CC_ID1221,TC_ID15292
CC_ID1221,TC_ID2149
CC_ID1224,TC_ID15829
CC_ID1224,TC_ID2010
CC_ID1224,TC_ID5587
CC_ID1243,TC_ID15157
CC_ID1247,TC_ID10340
CC_ID1247,TC_ID10374
CC_ID1247,TC_ID6361
CC_ID1253,TC_ID13775
CC_ID1253,TC_ID1962
CC_ID1253,TC_ID22351
CC_ID1253,TC_ID23264
CC_ID1253,TC_ID4121
CC_ID1256,TC_ID13088
CC_ID1256,TC_ID22170
CC_ID1256,TC_ID23303
CC_ID1275,TC_ID25535
CC_ID1275,TC_ID4846
CC_ID1293,TC_ID10776
CC_ID1293,TC_ID23234
CC_ID1293,TC_ID7119
CC_ID1300,TC_ID14824
CC_ID1306,TC_ID13344
CC_ID1313,TC_ID14315
CC_ID1317,TC_ID12045
CC_ID1317,TC_ID12596
CC_ID1317,TC_ID19601
CC_ID1317,TC_ID21200
CC_ID1317,TC_ID22108
CC_ID1317,TC_ID23595
CC_ID1317,TC_ID7402
CC_ID1327,TC_ID14086
CC_ID1327,TC_ID24051
CC_ID1327,TC_ID25284
CC_ID1343,TC_ID16669
CC_ID1344,TC_ID12009
CC_ID1344,TC_ID17272
CC_ID1344,TC_ID22136
CC_ID1344,TC_ID23321
CC_ID1344,TC_ID23805
CC_ID1344,TC_ID23859
CC_ID1344,TC_ID3099
CC_ID1344,TC_ID5851
CC_ID1344,TC_ID6572
CC_ID1344,TC_ID8898
CC_ID1354,TC_ID1313
CC_ID1354,TC_ID15431
CC_ID1354,TC_ID22494
CC_ID1354,TC_ID2549
CC_ID1360,TC_ID18499
CC_ID1360,TC_ID19105
CC_ID1360,TC_ID21695
CC_ID1360,TC_ID2487
CC_ID1360,TC_ID4035
CC_ID1382,TC_ID14215
CC_ID1382,TC_ID22055
CC_ID1382,TC_ID3065
CC_ID1402,TC_ID20640
CC_ID1402,TC_ID21369
CC_ID1402,TC_ID21401
CC_ID1402,TC_ID21458
CC_ID1402,TC_ID7199
CC_ID1402,TC_ID8850
CC_ID1402,TC_ID900
CC_ID1407,TC_ID1105
CC_ID1407,TC_ID11187
CC_ID1407,TC_ID16222
CC_ID1407,TC_ID19
CC_ID1407,TC_ID20609
CC_ID1407,TC_ID2153
CC_ID1407,TC_ID6064
CC_ID1407,TC_ID7242
CC_ID1409,TC_ID5475
CC_ID1425,TC_ID13780
CC_ID1425,TC_ID2144
CC_ID1425,TC_ID23467
CC_ID1425,TC_ID6949
CC_ID1426,TC_ID20835
CC_ID1428,TC_ID17541
CC_ID1430,TC_ID16628
CC_ID1430,TC_ID22059
CC_ID1430,TC_ID5779
CC_ID1433,TC_ID3313
CC_ID1442,TC_ID13449
CC_ID1442,TC_ID22706
CC_ID1461,TC_ID11219
CC_ID1461,TC_ID12825
CC_ID1461,TC_ID12858
CC_ID1461,TC_ID1478
CC_ID1461,TC_ID15512
CC_ID1461,TC_ID17243
CC_ID1461,TC_ID20263
CC_ID1461,TC_ID20739
CC_ID1461,TC_ID6105
CC_ID1461,TC_ID9993
CC_ID1463,TC_ID14259
CC_ID1463,TC_ID16648
CC_ID1463,TC_ID22543
CC_ID1463,TC_ID2276
CC_ID1463,TC_ID4700
CC_ID1468,TC_ID10979
CC_ID1468,TC_ID14770
CC_ID1468,TC_ID20577
CC_ID1468,TC_ID4834
CC_ID1472,TC_ID9297
CC_ID1472,TC_ID9365
CC_ID1474,TC_ID15518
CC_ID1474,TC_ID23148
CC_ID1474,TC_ID4561
CC_ID1495,TC_ID10899
CC_ID1495,TC_ID11857
CC_ID1495,TC_ID21348
CC_ID1495,TC_ID25492
CC_ID1495,TC_ID64
CC_ID1510,TC_ID11964
CC_ID1510,TC_ID14595
CC_ID1510,TC_ID25807
CC_ID1510,TC_ID3134
CC_ID1513,TC_ID12006
CC_ID1513,TC_ID15698
CC_ID1513,TC_ID20932
CC_ID1519,TC_ID18329
CC_ID1519,TC_ID22340
CC_ID1519,TC_ID9812
CC_ID1521,TC_ID10774
CC_ID1521,TC_ID12519
CC_ID1521,TC_ID24508
CC_ID1521,TC_ID9322
CC_ID1544,TC_ID11067
CC_ID1544,TC_ID14408
CC_ID1544,TC_ID1505
CC_ID1544,TC_ID158
CC_ID1544,TC_ID16994
CC_ID1544,TC_ID19005
CC_ID1544,TC_ID19411
CC_ID1544,TC_ID3755
CC_ID1544,TC_ID4405
CC_ID1544,TC_ID8538
CC_ID1566,TC_ID23766
CC_ID1566,TC_ID5312
CC_ID1572,TC_ID24223
CC_ID1573,TC_ID21810
CC_ID1573,TC_ID6983
CC_ID1606,TC_ID2161
CC_ID1606,TC_ID23834
CC_ID1606,TC_ID538
CC_ID1610,TC_ID12837
CC_ID1610,TC_ID20373
CC_ID1610,TC_ID23231
CC_ID1610,TC_ID8205
CC_ID1616,TC_ID13726
CC_ID1616,TC_ID16532
CC_ID1616,TC_ID20674
CC_ID1627,TC_ID13838
CC_ID1627,TC_ID20745
CC_ID1627,TC_ID4513
CC_ID1627,TC_ID5905
CC_ID1630,TC_ID18294
CC_ID1630,TC_ID24485
CC_ID1630,TC_ID381
CC_ID1643,TC_ID3379
CC_ID1653,TC_ID13908
CC_ID1653,TC_ID17835
CC_ID1653,TC_ID17842
CC_ID1653,TC_ID17859
CC_ID1653,TC_ID18292
CC_ID1653,TC_ID23287
CC_ID1653,TC_ID6881
CC_ID1653,TC_ID7243
CC_ID1660,TC_ID16978
CC_ID1660,TC_ID19350
CC_ID1660,TC_ID20874
CC_ID1683,TC_ID20772
CC_ID1683,TC_ID25566
CC_ID1683,TC_ID5876
CC_ID1699,TC_ID10585
CC_ID1699,TC_ID15447
CC_ID1699,TC_ID1685
CC_ID1699,TC_ID2004
CC_ID1699,TC_ID24550
CC_ID1710,TC_ID19123
CC_ID1710,TC_ID20492
CC_ID1710,TC_ID2129
CC_ID1710,TC_ID24440
CC_ID1710,TC_ID25530
CC_ID1710,TC_ID3012
CC_ID1710,TC_ID4354
CC_ID1710,TC_ID7956
CC_ID1710,TC_ID8449
CC_ID1710,TC_ID9418
CC_ID1719,TC_ID8048
CC_ID1725,TC_ID12622
CC_ID1746,TC_ID11055
CC_ID1746,TC_ID14592
CC_ID1746,TC_ID19473
CC_ID1746,TC_ID23513
CC_ID1746,TC_ID23724
CC_ID1746,TC_ID24806
CC_ID1746,TC_ID25815
CC_ID1746,TC_ID4351
CC_ID1746,TC_ID6210
CC_ID1754,TC_ID1262
CC_ID1754,TC_ID20241
CC_ID1754,TC_ID23606
CC_ID1764,TC_ID10803
CC_ID1769,TC_ID1021
CC_ID1769,TC_ID14394
CC_ID1769,TC_ID4404
CC_ID1780,TC_ID18017
CC_ID1780,TC_ID21330
CC_ID1780,TC_ID23060
CC_ID1780,TC_ID23725
CC_ID1780,TC_ID23836
CC_ID1780,TC_ID3098
CC_ID1780,TC_ID9627
CC_ID1791,TC_ID15845
CC_ID1791,TC_ID17986
CC_ID1791,TC_ID24587
CC_ID1791,TC_ID8135
CC_ID1802,TC_ID16404
CC_ID1802,TC_ID7321
CC_ID1816,TC_ID1003
CC_ID1816,TC_ID11410
CC_ID1816,TC_ID17869
CC_ID1816,TC_ID3301
CC_ID1816,TC_ID714
CC_ID1818,TC_ID10393
CC_ID1819,TC_ID13098
CC_ID1824,TC_ID15522
CC_ID1824,TC_ID5427
CC_ID1824,TC_ID7235
CC_ID1828,TC_ID16872
CC_ID1828,TC_ID17725
CC_ID1828,TC_ID7216
CC_ID1849,TC_ID11050
CC_ID1849,TC_ID124
CC_ID1849,TC_ID24597
CC_ID1849,TC_ID935
CC_ID1849,TC_ID9742
CC_ID1865,TC_ID11199
CC_ID1865,TC_ID19796
CC_ID1865,TC_ID20696
CC_ID1865,TC_ID2458
CC_ID1865,TC_ID3572
CC_ID1900,TC_ID11069
CC_ID1900,TC_ID13424
CC_ID1900,TC_ID46
CC_ID1904,TC_ID14640
CC_ID1904,TC_ID22968
