"R_ID","UC_ID"
"R_ID5060","UC_ID14"
"R_ID5396","UC_ID14"
"R_ID11546","UC_ID15"
"R_ID11645","UC_ID15"
"R_ID13731","UC_ID15"
"R_ID14128","UC_ID15"
"R_ID14466","UC_ID15"
"R_ID1467","UC_ID15"
"R_ID15047","UC_ID15"
"R_ID1745","UC_ID15"
"R_ID17842","UC_ID15"
"R_ID18383","UC_ID15"
"R_ID19107","UC_ID15"
"R_ID2040","UC_ID15"
"R_ID2107","UC_ID15"
"R_ID3129","UC_ID15"
"R_ID3174","UC_ID15"
"R_ID3802","UC_ID15"
"R_ID6341","UC_ID15"
"R_ID7582","UC_ID15"
"R_ID759","UC_ID15"
"R_ID8718","UC_ID15"
"R_ID9442","UC_ID15"
"R_ID9698","UC_ID15"
"R_ID10585","UC_ID16"
"R_ID10678","UC_ID16"
"R_ID12276","UC_ID16"
"R_ID13963","UC_ID16"
"R_ID1948","UC_ID16"
"R_ID2891","UC_ID16"
"R_ID3329","UC_ID16"
"R_ID3408","UC_ID16"
"R_ID6583","UC_ID16"
"R_ID10258","UC_ID17"
"R_ID11582","UC_ID17"
"R_ID12043","UC_ID17"
"R_ID13317","UC_ID17"
"R_ID16925","UC_ID17"
"R_ID17266","UC_ID17"
"R_ID1906","UC_ID17"
"R_ID3986","UC_ID17"
"R_ID5731","UC_ID17"
"R_ID6962","UC_ID17"
"R_ID10117","UC_ID18"
"R_ID10624","UC_ID18"
"R_ID11189","UC_ID18"
"R_ID12114","UC_ID18"
"R_ID12927","UC_ID18"
"R_ID13094","UC_ID18"
"R_ID14551","UC_ID18"
"R_ID14845","UC_ID18"
"R_ID15785","UC_ID18"
"R_ID17185","UC_ID18"
"R_ID17843","UC_ID18"
"R_ID18380","UC_ID18"
"R_ID19802","UC_ID18"
"R_ID3413","UC_ID18"
"R_ID3668","UC_ID18"
"R_ID3982","UC_ID18"
"R_ID4701","UC_ID18"
"R_ID7473","UC_ID18"
"R_ID7732","UC_ID18"
"R_ID8199","UC_ID18"
"R_ID9702","UC_ID18"
"R_ID10979","UC_ID19"
"R_ID1228","UC_ID19"
"R_ID12484","UC_ID19"
"R_ID13322","UC_ID19"
"R_ID13624","UC_ID19"
"R_ID14051","UC_ID19"
"R_ID14557","UC_ID19"
"R_ID15086","UC_ID19"
"R_ID15156","UC_ID19"
"R_ID1548","UC_ID19"
"R_ID1607","UC_ID19"
"R_ID16116","UC_ID19"
"R_ID16236","UC_ID19"
"R_ID17865","UC_ID19"
"R_ID18962","UC_ID19"
"R_ID18987","UC_ID19"
"R_ID19302","UC_ID19"
"R_ID3550","UC_ID19"
"R_ID3934","UC_ID19"
"R_ID4538","UC_ID19"
"R_ID5491","UC_ID19"
"R_ID775","UC_ID19"
"R_ID7954","UC_ID19"
"R_ID8127","UC_ID19"
"R_ID8622","UC_ID19"
"R_ID9191","UC_ID19"
"R_ID11428","UC_ID20"
"R_ID13043","UC_ID20"
"R_ID14046","UC_ID20"
"R_ID1441","UC_ID20"
"R_ID17185","UC_ID20"
"R_ID17210","UC_ID20"
"R_ID17244","UC_ID20"
"R_ID17530","UC_ID20"
"R_ID17951","UC_ID20"
"R_ID17964","UC_ID20"
"R_ID19218","UC_ID20"
"R_ID19953","UC_ID20"
"R_ID214","UC_ID20"
"R_ID4178","UC_ID20"
"R_ID5154","UC_ID20"
"R_ID6117","UC_ID20"
"R_ID677","UC_ID20"
"R_ID7865","UC_ID20"
"R_ID7915","UC_ID20"
"R_ID7922","UC_ID20"
"R_ID7944","UC_ID20"
"R_ID877","UC_ID20"
"R_ID9264","UC_ID20"
"R_ID10287","UC_ID21"
"R_ID11147","UC_ID21"
"R_ID12652","UC_ID21"
"R_ID13329","UC_ID21"
"R_ID13339","UC_ID21"
"R_ID14059","UC_ID21"
"R_ID14920","UC_ID21"
"R_ID16362","UC_ID21"
"R_ID17061","UC_ID21"
"R_ID17979","UC_ID21"
"R_ID18036","UC_ID21"
"R_ID19050","UC_ID21"
"R_ID2420","UC_ID21"
"R_ID2562","UC_ID21"
"R_ID355","UC_ID21"
"R_ID3637","UC_ID21"
"R_ID384","UC_ID21"
"R_ID5402","UC_ID21"
"R_ID6105","UC_ID21"
"R_ID6167","UC_ID21"
"R_ID7050","UC_ID21"
"R_ID8229","UC_ID21"
"R_ID9195","UC_ID21"
"R_ID9214","UC_ID21"
"R_ID9319","UC_ID21"
"R_ID10025","UC_ID22"
"R_ID10375","UC_ID22"
"R_ID10895","UC_ID22"
"R_ID1383","UC_ID22"
"R_ID14881","UC_ID22"
"R_ID15011","UC_ID22"
"R_ID15351","UC_ID22"
"R_ID15887","UC_ID22"
"R_ID15914","UC_ID22"
"R_ID17524","UC_ID22"
"R_ID1798","UC_ID22"
"R_ID19076","UC_ID22"
"R_ID19166","UC_ID22"
"R_ID19629","UC_ID22"
"R_ID2580","UC_ID22"
"R_ID3664","UC_ID22"
"R_ID6394","UC_ID22"
"R_ID6574","UC_ID22"
"R_ID7165","UC_ID22"
"R_ID8082","UC_ID22"
"R_ID9033","UC_ID22"
"R_ID9916","UC_ID22"
"R_ID1111","UC_ID23"
"R_ID11522","UC_ID23"
"R_ID15113","UC_ID23"
"R_ID15188","UC_ID23"
"R_ID15940","UC_ID23"
"R_ID16320","UC_ID23"
"R_ID16678","UC_ID23"
"R_ID16745","UC_ID23"
"R_ID16758","UC_ID23"
"R_ID18232","UC_ID23"
"R_ID19337","UC_ID23"
"R_ID19884","UC_ID23"
"R_ID3978","UC_ID23"
"R_ID9357","UC_ID23"
"R_ID11953","UC_ID24"
"R_ID14642","UC_ID24"
"R_ID16637","UC_ID24"
"R_ID6102","UC_ID24"
"R_ID7030","UC_ID24"
"R_ID7604","UC_ID24"
"R_ID9691","UC_ID24"
"R_ID9884","UC_ID24"
"R_ID12720","UC_ID25"
"R_ID13067","UC_ID25"
"R_ID13598","UC_ID25"
"R_ID14378","UC_ID25"
"R_ID14693","UC_ID25"
"R_ID1521","UC_ID25"
"R_ID16477","UC_ID25"
"R_ID18203","UC_ID25"
"R_ID19191","UC_ID25"
"R_ID19488","UC_ID25"
"R_ID19575","UC_ID25"
"R_ID2181","UC_ID25"
"R_ID2363","UC_ID25"
"R_ID4004","UC_ID25"
"R_ID4273","UC_ID25"
"R_ID4748","UC_ID25"
"R_ID5139","UC_ID25"
"R_ID5474","UC_ID25"
"R_ID6739","UC_ID25"
"R_ID6789","UC_ID25"
"R_ID7791","UC_ID25"
"R_ID8291","UC_ID25"
"R_ID8956","UC_ID25"
"R_ID9130","UC_ID25"
"R_ID9785","UC_ID25"
"R_ID10284","UC_ID26"
"R_ID10286","UC_ID26"
"R_ID10503","UC_ID26"
"R_ID10849","UC_ID26"
"R_ID11552","UC_ID26"
"R_ID15151","UC_ID26"
"R_ID15701","UC_ID26"
"R_ID15720","UC_ID26"
"R_ID16039","UC_ID26"
"R_ID16231","UC_ID26"
"R_ID16567","UC_ID26"
"R_ID16702","UC_ID26"
"R_ID18556","UC_ID26"
"R_ID233","UC_ID26"
"R_ID3630","UC_ID26"
"R_ID3706","UC_ID26"
"R_ID4320","UC_ID26"
"R_ID4415","UC_ID26"
"R_ID5086","UC_ID26"
"R_ID5477","UC_ID26"
"R_ID5580","UC_ID26"
"R_ID6244","UC_ID26"
"R_ID6294","UC_ID26"
"R_ID6445","UC_ID26"
"R_ID6792","UC_ID26"
"R_ID6875","UC_ID26"
"R_ID7371","UC_ID26"
"R_ID7442","UC_ID26"
"R_ID925","UC_ID26"
"R_ID10334","UC_ID27"
"R_ID11240","UC_ID27"
"R_ID11325","UC_ID27"
"R_ID1158","UC_ID27"
"R_ID12398","UC_ID27"
"R_ID12534","UC_ID27"
"R_ID12926","UC_ID27"
"R_ID13257","UC_ID27"
"R_ID13703","UC_ID27"
"R_ID14953","UC_ID27"
"R_ID16229","UC_ID27"
"R_ID17184","UC_ID27"
"R_ID1723","UC_ID27"
"R_ID17682","UC_ID27"
"R_ID18530","UC_ID27"
"R_ID19981","UC_ID27"
"R_ID2198","UC_ID27"
"R_ID2891","UC_ID27"
"R_ID4354","UC_ID27"
"R_ID5270","UC_ID27"
"R_ID5542","UC_ID27"
"R_ID6087","UC_ID27"
"R_ID6151","UC_ID27"
"R_ID6196","UC_ID27"
"R_ID6649","UC_ID27"
"R_ID6682","UC_ID27"
"R_ID7470","UC_ID27"
"R_ID8754","UC_ID27"
"R_ID11596","UC_ID28"
"R_ID14550","UC_ID28"
"R_ID17108","UC_ID28"
"R_ID18661","UC_ID28"
"R_ID19296","UC_ID28"
"R_ID2723","UC_ID28"
"R_ID3031","UC_ID28"
"R_ID3211","UC_ID28"
"R_ID4264","UC_ID28"
"R_ID4415","UC_ID28"
"R_ID8298","UC_ID28"
"R_ID11472","UC_ID29"
"R_ID12153","UC_ID29"
"R_ID16544","UC_ID29"
"R_ID18521","UC_ID29"
"R_ID19301","UC_ID29"
"R_ID2355","UC_ID29"
"R_ID5471","UC_ID29"
"R_ID6888","UC_ID29"
"R_ID10629","UC_ID30"
"R_ID10887","UC_ID30"
"R_ID11126","UC_ID30"
"R_ID11186","UC_ID30"
"R_ID11565","UC_ID30"
"R_ID12238","UC_ID30"
"R_ID12662","UC_ID30"
"R_ID15203","UC_ID30"
"R_ID15442","UC_ID30"
"R_ID15517","UC_ID30"
"R_ID16119","UC_ID30"
"R_ID17636","UC_ID30"
"R_ID18115","UC_ID30"
"R_ID19030","UC_ID30"
"R_ID1910","UC_ID30"
"R_ID19269","UC_ID30"
"R_ID19734","UC_ID30"
"R_ID2405","UC_ID30"
"R_ID3621","UC_ID30"
"R_ID4298","UC_ID30"
"R_ID4639","UC_ID30"
"R_ID6506","UC_ID30"
"R_ID6660","UC_ID30"
"R_ID7406","UC_ID30"
"R_ID9031","UC_ID30"
"R_ID10120","UC_ID31"
"R_ID10417","UC_ID31"
"R_ID1181","UC_ID31"
"R_ID13023","UC_ID31"
"R_ID17258","UC_ID31"
"R_ID17944","UC_ID31"
"R_ID19959","UC_ID31"
"R_ID2564","UC_ID31"
"R_ID4201","UC_ID31"
"R_ID4426","UC_ID31"
"R_ID7822","UC_ID31"
"R_ID8605","UC_ID31"
"R_ID9008","UC_ID31"
"R_ID972","UC_ID31"
"R_ID10507","UC_ID32"
"R_ID11880","UC_ID32"
"R_ID12633","UC_ID32"
"R_ID16777","UC_ID32"
"R_ID16813","UC_ID32"
"R_ID19759","UC_ID32"
"R_ID4409","UC_ID32"
"R_ID5178","UC_ID32"
"R_ID5351","UC_ID32"
"R_ID540","UC_ID32"
"R_ID5486","UC_ID32"
"R_ID5510","UC_ID32"
"R_ID5731","UC_ID32"
"R_ID727","UC_ID32"
"R_ID8267","UC_ID32"
"R_ID8701","UC_ID32"
"R_ID8918","UC_ID32"
"R_ID8955","UC_ID32"
"R_ID9178","UC_ID32"
"R_ID9423","UC_ID32"
"R_ID9609","UC_ID32"
"R_ID11974","UC_ID33"
"R_ID14601","UC_ID33"
"R_ID2077","UC_ID33"
"R_ID4831","UC_ID33"
"R_ID9548","UC_ID33"
"R_ID10382","UC_ID34"
"R_ID10415","UC_ID34"
"R_ID1136","UC_ID34"
"R_ID12373","UC_ID34"
"R_ID12936","UC_ID34"
"R_ID13492","UC_ID34"
"R_ID13793","UC_ID34"
"R_ID13867","UC_ID34"
"R_ID1625","UC_ID34"
"R_ID1752","UC_ID34"
"R_ID19559","UC_ID34"
"R_ID5079","UC_ID34"
"R_ID6411","UC_ID34"
"R_ID677","UC_ID34"
"R_ID7759","UC_ID34"
"R_ID8473","UC_ID34"
"R_ID8948","UC_ID34"
"R_ID9564","UC_ID34"
"R_ID1181","UC_ID35"
"R_ID1294","UC_ID35"
"R_ID17366","UC_ID35"
"R_ID2175","UC_ID35"
"R_ID2292","UC_ID35"
"R_ID4648","UC_ID35"
"R_ID880","UC_ID35"
"R_ID10217","UC_ID36"
"R_ID10430","UC_ID36"
"R_ID12444","UC_ID36"
"R_ID12533","UC_ID36"
"R_ID12600","UC_ID36"
"R_ID13232","UC_ID36"
"R_ID14229","UC_ID36"
"R_ID16554","UC_ID36"
"R_ID17063","UC_ID36"
"R_ID17509","UC_ID36"
"R_ID19458","UC_ID36"
"R_ID330","UC_ID36"
"R_ID6399","UC_ID36"
"R_ID650","UC_ID36"
"R_ID7364","UC_ID36"
"R_ID7689","UC_ID36"
"R_ID8424","UC_ID36"
"R_ID8543","UC_ID36"
"R_ID8640","UC_ID36"
"R_ID9057","UC_ID36"
"R_ID916","UC_ID36"
"R_ID10793","UC_ID37"
"R_ID11132","UC_ID37"
"R_ID11571","UC_ID37"
"R_ID12990","UC_ID37"
"R_ID16146","UC_ID37"
"R_ID17044","UC_ID37"
"R_ID17272","UC_ID37"
"R_ID17499","UC_ID37"
"R_ID18415","UC_ID37"
"R_ID18804","UC_ID37"
"R_ID19132","UC_ID37"
"R_ID1954","UC_ID37"
"R_ID2030","UC_ID37"
"R_ID3431","UC_ID37"
"R_ID4714","UC_ID37"
"R_ID5290","UC_ID37"
"R_ID5971","UC_ID37"
"R_ID6154","UC_ID37"
"R_ID6439","UC_ID37"
"R_ID6854","UC_ID37"
"R_ID7116","UC_ID37"
"R_ID7802","UC_ID37"
"R_ID8036","UC_ID37"
"R_ID8098","UC_ID37"
"R_ID9096","UC_ID37"
"R_ID9157","UC_ID37"
"R_ID9736","UC_ID37"
"R_ID11085","UC_ID38"
"R_ID11097","UC_ID38"
"R_ID13291","UC_ID38"
"R_ID14124","UC_ID38"
"R_ID16182","UC_ID38"
"R_ID1749","UC_ID38"
"R_ID486","UC_ID38"
"R_ID5039","UC_ID38"
"R_ID5538","UC_ID38"
"R_ID11361","UC_ID39"
"R_ID12855","UC_ID39"
"R_ID13351","UC_ID39"
"R_ID15079","UC_ID39"
"R_ID15543","UC_ID39"
"R_ID16362","UC_ID39"
"R_ID16487","UC_ID39"
"R_ID18301","UC_ID39"
"R_ID3314","UC_ID39"
"R_ID4209","UC_ID39"
"R_ID6529","UC_ID39"
"R_ID6838","UC_ID39"
"R_ID7166","UC_ID39"
"R_ID9827","UC_ID39"
"R_ID9972","UC_ID39"
"R_ID10036","UC_ID40"
"R_ID11502","UC_ID40"
"R_ID12429","UC_ID40"
"R_ID13092","UC_ID40"
"R_ID13244","UC_ID40"
"R_ID1468","UC_ID40"
"R_ID15553","UC_ID40"
"R_ID16061","UC_ID40"
"R_ID16939","UC_ID40"
"R_ID1760","UC_ID40"
"R_ID19109","UC_ID40"
"R_ID1931","UC_ID40"
"R_ID2865","UC_ID40"
"R_ID3190","UC_ID40"
"R_ID3816","UC_ID40"
"R_ID571","UC_ID40"
"R_ID5726","UC_ID40"
"R_ID5867","UC_ID40"
"R_ID6015","UC_ID40"
"R_ID7782","UC_ID40"
"R_ID7889","UC_ID40"
"R_ID7948","UC_ID40"
"R_ID8355","UC_ID40"
"R_ID8362","UC_ID40"
"R_ID9233","UC_ID40"
"R_ID11258","UC_ID41"
"R_ID12841","UC_ID41"
"R_ID13504","UC_ID41"
"R_ID14795","UC_ID41"
"R_ID16116","UC_ID41"
"R_ID16330","UC_ID41"
"R_ID16355","UC_ID41"
"R_ID17139","UC_ID41"
"R_ID1839","UC_ID41"
"R_ID18664","UC_ID41"
"R_ID19695","UC_ID41"
"R_ID19758","UC_ID41"
"R_ID4649","UC_ID41"
"R_ID4752","UC_ID41"
"R_ID5216","UC_ID41"
"R_ID5749","UC_ID41"
"R_ID5925","UC_ID41"
"R_ID6459","UC_ID41"
"R_ID6841","UC_ID41"
"R_ID7026","UC_ID41"
"R_ID7705","UC_ID41"
"R_ID7722","UC_ID41"
"R_ID8708","UC_ID41"
"R_ID10735","UC_ID42"
"R_ID11037","UC_ID42"
"R_ID11272","UC_ID42"
"R_ID11351","UC_ID42"
"R_ID14246","UC_ID42"
"R_ID14658","UC_ID42"
"R_ID14820","UC_ID42"
"R_ID15792","UC_ID42"
"R_ID15993","UC_ID42"
"R_ID1713","UC_ID42"
"R_ID19389","UC_ID42"
"R_ID2580","UC_ID42"
"R_ID2844","UC_ID42"
"R_ID3561","UC_ID42"
"R_ID6385","UC_ID42"
"R_ID8899","UC_ID42"
"R_ID9232","UC_ID42"
"R_ID9340","UC_ID42"
"R_ID9625","UC_ID42"
"R_ID10352","UC_ID43"
"R_ID10790","UC_ID43"
"R_ID11351","UC_ID43"
"R_ID13934","UC_ID43"
"R_ID15688","UC_ID43"
"R_ID15867","UC_ID43"
"R_ID16093","UC_ID43"
"R_ID16420","UC_ID43"
"R_ID18752","UC_ID43"
"R_ID19180","UC_ID43"
"R_ID3727","UC_ID43"
"R_ID4564","UC_ID43"
"R_ID7872","UC_ID43"
"R_ID9891","UC_ID43"
"R_ID11354","UC_ID44"
"R_ID13572","UC_ID44"
"R_ID15065","UC_ID44"
"R_ID15807","UC_ID44"
"R_ID15971","UC_ID44"
"R_ID16299","UC_ID44"
"R_ID1751","UC_ID44"
"R_ID196","UC_ID44"
"R_ID2950","UC_ID44"
"R_ID34","UC_ID44"
"R_ID3565","UC_ID44"
"R_ID4600","UC_ID44"
"R_ID4992","UC_ID44"
"R_ID6427","UC_ID44"
"R_ID702","UC_ID44"
"R_ID8703","UC_ID44"
"R_ID9015","UC_ID44"
"R_ID16887","UC_ID45"
"R_ID17858","UC_ID45"
"R_ID18744","UC_ID45"
"R_ID19290","UC_ID45"
"R_ID2314","UC_ID45"
"R_ID2808","UC_ID45"
"R_ID10216","UC_ID46"
"R_ID11641","UC_ID46"
"R_ID1510","UC_ID46"
"R_ID16426","UC_ID46"
"R_ID16687","UC_ID46"
"R_ID17212","UC_ID46"
"R_ID17792","UC_ID46"
"R_ID18236","UC_ID46"
"R_ID1854","UC_ID46"
"R_ID3236","UC_ID46"
"R_ID4535","UC_ID46"
"R_ID5014","UC_ID46"
"R_ID6401","UC_ID46"
"R_ID6639","UC_ID46"
"R_ID86","UC_ID46"
"R_ID8881","UC_ID46"
"R_ID9386","UC_ID46"
"R_ID11812","UC_ID47"
"R_ID12452","UC_ID47"
"R_ID17398","UC_ID47"
"R_ID17947","UC_ID47"
"R_ID2270","UC_ID47"
"R_ID3578","UC_ID47"
"R_ID4511","UC_ID47"
"R_ID4596","UC_ID47"
"R_ID4657","UC_ID47"
"R_ID5184","UC_ID47"
"R_ID9267","UC_ID47"
"R_ID1143","UC_ID48"
"R_ID11776","UC_ID48"
"R_ID11835","UC_ID48"
"R_ID11894","UC_ID48"
"R_ID12165","UC_ID48"
"R_ID12883","UC_ID48"
"R_ID13523","UC_ID48"
"R_ID13533","UC_ID48"
"R_ID13622","UC_ID48"
"R_ID13736","UC_ID48"
"R_ID1598","UC_ID48"
"R_ID17","UC_ID48"
"R_ID18052","UC_ID48"
"R_ID19358","UC_ID48"
"R_ID19747","UC_ID48"
"R_ID2994","UC_ID48"
"R_ID3324","UC_ID48"
"R_ID3587","UC_ID48"
"R_ID3873","UC_ID48"
"R_ID4099","UC_ID48"
"R_ID451","UC_ID48"
"R_ID5128","UC_ID48"
"R_ID542","UC_ID48"
"R_ID5451","UC_ID48"
"R_ID5495","UC_ID48"
"R_ID6444","UC_ID48"
"R_ID6527","UC_ID48"
"R_ID6647","UC_ID48"
"R_ID6652","UC_ID48"
"R_ID10737","UC_ID49"
"R_ID13351","UC_ID49"
"R_ID18234","UC_ID49"
"R_ID2622","UC_ID49"
"R_ID11844","UC_ID50"
"R_ID12145","UC_ID50"
"R_ID15751","UC_ID50"
"R_ID15985","UC_ID50"
"R_ID16275","UC_ID50"
"R_ID2101","UC_ID50"
"R_ID260","UC_ID50"
"R_ID489","UC_ID50"
"R_ID6120","UC_ID50"
"R_ID6155","UC_ID50"
"R_ID6946","UC_ID50"
"R_ID7285","UC_ID50"
"R_ID7734","UC_ID50"
"R_ID8263","UC_ID50"
"R_ID8342","UC_ID50"
"R_ID9420","UC_ID50"
"R_ID10127","UC_ID51"
"R_ID1014","UC_ID51"
"R_ID10461","UC_ID51"
"R_ID10544","UC_ID51"
"R_ID1341","UC_ID51"
"R_ID14975","UC_ID51"
"R_ID15956","UC_ID51"
"R_ID17342","UC_ID51"
"R_ID6743","UC_ID51"
"R_ID7107","UC_ID51"
"R_ID7735","UC_ID51"
"R_ID8019","UC_ID51"
