UC_ID,R_ID
UC_ID17,R_ID16922
UC_ID17,R_ID16939
UC_ID17,R_ID18492
UC_ID17,R_ID2021
UC_ID17,R_ID2350
UC_ID17,R_ID3657
UC_ID17,R_ID4604
UC_ID17,R_ID7272
UC_ID17,R_ID790
UC_ID17,R_ID9696
UC_ID17,R_ID9948
UC_ID18,R_ID1068
UC_ID18,R_ID11093
UC_ID18,R_ID11756
UC_ID18,R_ID11947
UC_ID18,R_ID13753
UC_ID18,R_ID15678
UC_ID18,R_ID17141
UC_ID18,R_ID17369
UC_ID18,R_ID17806
UC_ID18,R_ID19772
UC_ID18,R_ID2132
UC_ID18,R_ID2490
UC_ID18,R_ID3509
UC_ID18,R_ID7631
UC_ID18,R_ID9849
UC_ID18,R_ID9891
UC_ID19,R_ID11460
UC_ID19,R_ID13375
UC_ID19,R_ID4319
UC_ID19,R_ID6238
UC_ID19,R_ID7196
UC_ID19,R_ID7232
UC_ID19,R_ID9404
UC_ID20,R_ID111
UC_ID20,R_ID11587
UC_ID20,R_ID18593
UC_ID20,R_ID18927
UC_ID20,R_ID4785
UC_ID21,R_ID10853
UC_ID21,R_ID11598
UC_ID21,R_ID14546
UC_ID21,R_ID14635
UC_ID21,R_ID16873
UC_ID21,R_ID1769
UC_ID21,R_ID19445
UC_ID21,R_ID2861
UC_ID21,R_ID3413
UC_ID21,R_ID3879
UC_ID21,R_ID517
UC_ID21,R_ID5401
UC_ID21,R_ID7652
UC_ID21,R_ID8818
UC_ID21,R_ID8839
UC_ID21,R_ID968
UC_ID22,R_ID12124
UC_ID22,R_ID12548
UC_ID22,R_ID13739
UC_ID22,R_ID15648
UC_ID22,R_ID18595
UC_ID22,R_ID18715
UC_ID22,R_ID19564
UC_ID22,R_ID3671
UC_ID22,R_ID4026
UC_ID22,R_ID429
UC_ID22,R_ID4656
UC_ID22,R_ID4968
UC_ID22,R_ID5073
UC_ID22,R_ID5265
UC_ID22,R_ID6737
UC_ID22,R_ID7016
UC_ID22,R_ID8081
UC_ID22,R_ID8673
UC_ID22,R_ID868
UC_ID22,R_ID8756
UC_ID22,R_ID9077
UC_ID22,R_ID9491
UC_ID22,R_ID9695
UC_ID23,R_ID11716
UC_ID23,R_ID12137
UC_ID23,R_ID12325
UC_ID23,R_ID16102
UC_ID23,R_ID17863
UC_ID23,R_ID3593
UC_ID23,R_ID4167
UC_ID23,R_ID4348
UC_ID23,R_ID4763
UC_ID23,R_ID5078
UC_ID23,R_ID6264
UC_ID23,R_ID6626
UC_ID23,R_ID7115
UC_ID23,R_ID9445
UC_ID23,R_ID9791
UC_ID23,R_ID9877
UC_ID24,R_ID12947
UC_ID24,R_ID13302
UC_ID24,R_ID13309
UC_ID24,R_ID13829
UC_ID24,R_ID15853
UC_ID24,R_ID16671
UC_ID24,R_ID17071
UC_ID24,R_ID19121
UC_ID24,R_ID3121
UC_ID24,R_ID4933
UC_ID24,R_ID5719
UC_ID25,R_ID139
UC_ID25,R_ID2206
UC_ID25,R_ID3104
UC_ID25,R_ID6381
UC_ID25,R_ID7547
UC_ID26,R_ID10283
UC_ID26,R_ID13257
UC_ID26,R_ID8809
UC_ID26,R_ID9330
UC_ID27,R_ID13586
UC_ID27,R_ID8304
UC_ID28,R_ID11221
UC_ID28,R_ID12218
UC_ID28,R_ID12361
UC_ID28,R_ID12734
UC_ID28,R_ID13942
UC_ID28,R_ID14178
UC_ID28,R_ID17879
UC_ID28,R_ID1816
UC_ID28,R_ID19229
UC_ID28,R_ID2411
UC_ID28,R_ID3850
UC_ID28,R_ID3906
UC_ID28,R_ID4244
UC_ID28,R_ID6176
UC_ID28,R_ID8216
UC_ID28,R_ID8926
UC_ID29,R_ID10410
UC_ID29,R_ID11744
UC_ID29,R_ID12052
UC_ID29,R_ID14374
UC_ID29,R_ID14701
UC_ID29,R_ID18763
UC_ID29,R_ID19300
UC_ID29,R_ID2044
UC_ID29,R_ID2399
UC_ID29,R_ID4140
UC_ID29,R_ID4401
UC_ID29,R_ID4691
UC_ID29,R_ID5995
UC_ID29,R_ID6051
UC_ID29,R_ID7106
UC_ID29,R_ID7288
UC_ID30,R_ID1175
UC_ID30,R_ID12863
UC_ID30,R_ID14408
UC_ID30,R_ID15522
UC_ID30,R_ID16905
UC_ID30,R_ID19234
UC_ID30,R_ID3589
UC_ID30,R_ID3591
UC_ID30,R_ID3659
UC_ID30,R_ID392
UC_ID30,R_ID6028
UC_ID30,R_ID6198
UC_ID30,R_ID6815
UC_ID30,R_ID727
UC_ID30,R_ID9207
UC_ID30,R_ID9839
UC_ID31,R_ID11096
UC_ID31,R_ID11326
UC_ID31,R_ID11388
UC_ID31,R_ID12459
UC_ID31,R_ID13150
UC_ID31,R_ID13549
UC_ID31,R_ID13890
UC_ID31,R_ID15200
UC_ID31,R_ID16074
UC_ID31,R_ID16286
UC_ID31,R_ID16547
UC_ID31,R_ID16714
UC_ID31,R_ID18014
UC_ID31,R_ID18746
UC_ID31,R_ID19468
UC_ID31,R_ID19677
UC_ID31,R_ID1999
UC_ID31,R_ID2032
UC_ID31,R_ID2371
UC_ID31,R_ID323
UC_ID31,R_ID4001
UC_ID31,R_ID5380
UC_ID31,R_ID7604
UC_ID31,R_ID867
UC_ID31,R_ID9201
UC_ID31,R_ID9936
UC_ID32,R_ID10134
UC_ID32,R_ID10629
UC_ID32,R_ID11791
UC_ID32,R_ID11868
UC_ID32,R_ID12015
UC_ID32,R_ID12362
UC_ID32,R_ID12608
UC_ID32,R_ID13168
UC_ID32,R_ID14346
UC_ID32,R_ID14370
UC_ID32,R_ID14499
UC_ID32,R_ID15094
UC_ID32,R_ID15803
UC_ID32,R_ID16504
UC_ID32,R_ID16632
UC_ID32,R_ID17283
UC_ID32,R_ID17721
UC_ID32,R_ID18970
UC_ID32,R_ID3201
UC_ID32,R_ID3690
UC_ID32,R_ID4598
UC_ID32,R_ID4693
UC_ID32,R_ID6219
UC_ID32,R_ID6795
UC_ID32,R_ID6999
UC_ID32,R_ID7887
UC_ID32,R_ID9311
UC_ID32,R_ID9647
UC_ID33,R_ID11131
UC_ID33,R_ID11407
UC_ID33,R_ID12186
UC_ID33,R_ID12230
UC_ID33,R_ID13465
UC_ID33,R_ID14601
UC_ID33,R_ID14656
UC_ID33,R_ID15680
UC_ID33,R_ID16994
UC_ID33,R_ID17205
UC_ID33,R_ID17356
UC_ID33,R_ID17465
UC_ID33,R_ID17939
UC_ID33,R_ID18374
UC_ID33,R_ID19007
UC_ID33,R_ID3806
UC_ID33,R_ID4459
UC_ID33,R_ID5877
UC_ID33,R_ID6101
UC_ID33,R_ID6526
UC_ID33,R_ID7006
UC_ID33,R_ID7443
UC_ID33,R_ID9634
UC_ID33,R_ID982
UC_ID34,R_ID12116
UC_ID34,R_ID12995
UC_ID34,R_ID15790
UC_ID34,R_ID19329
UC_ID34,R_ID4727
UC_ID34,R_ID4753
UC_ID34,R_ID7333
UC_ID34,R_ID7636
UC_ID35,R_ID11384
UC_ID35,R_ID14088
UC_ID35,R_ID15032
UC_ID35,R_ID15104
UC_ID35,R_ID155
UC_ID35,R_ID1661
UC_ID35,R_ID16798
UC_ID35,R_ID17598
UC_ID35,R_ID2049
UC_ID35,R_ID2162
UC_ID35,R_ID2487
UC_ID35,R_ID2607
UC_ID35,R_ID2710
UC_ID35,R_ID6666
UC_ID35,R_ID743
UC_ID35,R_ID9181
UC_ID36,R_ID10045
UC_ID36,R_ID10319
UC_ID36,R_ID10571
UC_ID36,R_ID13262
UC_ID36,R_ID14693
UC_ID36,R_ID17858
UC_ID36,R_ID3004
UC_ID36,R_ID7243
UC_ID37,R_ID10948
UC_ID37,R_ID1267
UC_ID37,R_ID13905
UC_ID37,R_ID17703
UC_ID37,R_ID4044
UC_ID37,R_ID507
UC_ID37,R_ID5623
UC_ID37,R_ID7661
UC_ID37,R_ID7843
UC_ID37,R_ID9034
UC_ID38,R_ID10009
UC_ID38,R_ID11030
UC_ID38,R_ID11066
UC_ID38,R_ID1119
UC_ID38,R_ID11293
UC_ID38,R_ID13510
UC_ID38,R_ID13585
UC_ID38,R_ID13913
UC_ID38,R_ID15120
UC_ID38,R_ID15501
UC_ID38,R_ID15622
UC_ID38,R_ID16218
UC_ID38,R_ID16767
UC_ID38,R_ID16778
UC_ID38,R_ID16934
UC_ID38,R_ID17391
UC_ID38,R_ID17596
UC_ID38,R_ID2590
UC_ID38,R_ID2900
UC_ID38,R_ID314
UC_ID38,R_ID4034
UC_ID38,R_ID440
UC_ID38,R_ID5336
UC_ID38,R_ID5566
UC_ID38,R_ID6243
UC_ID38,R_ID7199
UC_ID38,R_ID7270
UC_ID38,R_ID7606
UC_ID38,R_ID8191
UC_ID38,R_ID8800
UC_ID38,R_ID999
UC_ID39,R_ID10248
UC_ID39,R_ID11305
UC_ID39,R_ID14334
UC_ID39,R_ID14669
UC_ID39,R_ID1608
UC_ID39,R_ID1616
UC_ID39,R_ID16761
UC_ID39,R_ID17495
UC_ID39,R_ID17630
UC_ID39,R_ID2330
UC_ID39,R_ID3561
UC_ID39,R_ID4000
UC_ID39,R_ID4384
UC_ID39,R_ID4592
UC_ID39,R_ID4847
UC_ID39,R_ID6254
UC_ID39,R_ID6699
UC_ID39,R_ID6901
UC_ID39,R_ID7741
UC_ID39,R_ID7961
UC_ID39,R_ID8039
UC_ID39,R_ID8512
UC_ID39,R_ID9878
UC_ID40,R_ID10019
UC_ID40,R_ID102
UC_ID40,R_ID10630
UC_ID40,R_ID11794
UC_ID40,R_ID13074
UC_ID40,R_ID16866
UC_ID40,R_ID2062
UC_ID40,R_ID3611
UC_ID40,R_ID4506
UC_ID40,R_ID6565
UC_ID40,R_ID788
UC_ID41,R_ID11168
UC_ID41,R_ID12421
UC_ID41,R_ID13008
UC_ID41,R_ID13213
UC_ID41,R_ID13541
UC_ID41,R_ID1364
UC_ID41,R_ID14586
UC_ID41,R_ID15000
UC_ID41,R_ID15029
UC_ID41,R_ID15783
UC_ID41,R_ID18819
UC_ID41,R_ID19265
UC_ID41,R_ID3083
UC_ID41,R_ID385
UC_ID41,R_ID3911
UC_ID41,R_ID3929
UC_ID41,R_ID5655
UC_ID41,R_ID6244
UC_ID41,R_ID6651
UC_ID42,R_ID13995
UC_ID43,R_ID12530
UC_ID43,R_ID12833
UC_ID43,R_ID13079
UC_ID43,R_ID13190
UC_ID43,R_ID13472
UC_ID43,R_ID13484
UC_ID43,R_ID13911
UC_ID43,R_ID1558
UC_ID43,R_ID17137
UC_ID43,R_ID17233
UC_ID43,R_ID17335
UC_ID43,R_ID18351
UC_ID43,R_ID18595
UC_ID43,R_ID3008
UC_ID43,R_ID393
UC_ID43,R_ID4468
UC_ID43,R_ID5769
UC_ID43,R_ID6289
UC_ID43,R_ID6330
UC_ID43,R_ID691
UC_ID43,R_ID8710
UC_ID43,R_ID8780
UC_ID43,R_ID9739
UC_ID44,R_ID10542
UC_ID44,R_ID12030
UC_ID44,R_ID13524
UC_ID44,R_ID13801
UC_ID44,R_ID15518
UC_ID44,R_ID15934
UC_ID44,R_ID16431
UC_ID44,R_ID16528
UC_ID44,R_ID17878
UC_ID44,R_ID18078
UC_ID44,R_ID1875
UC_ID44,R_ID33
UC_ID44,R_ID3437
UC_ID44,R_ID5150
UC_ID44,R_ID5789
UC_ID44,R_ID9225
UC_ID45,R_ID12315
UC_ID45,R_ID13608
UC_ID45,R_ID15735
UC_ID45,R_ID456
UC_ID45,R_ID5120
UC_ID45,R_ID9362
UC_ID46,R_ID10144
UC_ID46,R_ID13796
UC_ID46,R_ID15103
UC_ID46,R_ID15145
UC_ID46,R_ID15637
UC_ID46,R_ID16616
UC_ID46,R_ID17262
UC_ID46,R_ID19473
UC_ID46,R_ID3006
UC_ID46,R_ID3909
UC_ID46,R_ID8214
UC_ID46,R_ID8311
UC_ID46,R_ID9254
UC_ID47,R_ID12850
UC_ID47,R_ID15236
UC_ID47,R_ID17815
UC_ID47,R_ID18183
UC_ID47,R_ID3441
UC_ID47,R_ID5345
UC_ID47,R_ID7921
UC_ID48,R_ID10033
UC_ID48,R_ID10844
UC_ID48,R_ID11
UC_ID48,R_ID11285
UC_ID48,R_ID11918
UC_ID48,R_ID13161
UC_ID48,R_ID14078
UC_ID48,R_ID14382
UC_ID48,R_ID15113
UC_ID48,R_ID15431
UC_ID48,R_ID16421
UC_ID48,R_ID16461
UC_ID48,R_ID16824
UC_ID48,R_ID17178
UC_ID48,R_ID17337
UC_ID48,R_ID18062
UC_ID48,R_ID19372
UC_ID48,R_ID19707
UC_ID48,R_ID2153
UC_ID48,R_ID3474
UC_ID48,R_ID383
UC_ID48,R_ID4953
UC_ID48,R_ID5307
UC_ID48,R_ID6465
UC_ID48,R_ID6902
UC_ID48,R_ID8244
UC_ID48,R_ID8515
UC_ID48,R_ID8672
UC_ID48,R_ID8792
UC_ID48,R_ID9433
UC_ID48,R_ID9540
UC_ID49,R_ID831
UC_ID50,R_ID10781
UC_ID50,R_ID12486
UC_ID50,R_ID12895
UC_ID50,R_ID1329
UC_ID50,R_ID13741
UC_ID50,R_ID14034
UC_ID50,R_ID14934
UC_ID50,R_ID15122
UC_ID50,R_ID15528
UC_ID50,R_ID15642
UC_ID50,R_ID16699
UC_ID50,R_ID16960
UC_ID50,R_ID1803
UC_ID50,R_ID19448
UC_ID50,R_ID2833
UC_ID50,R_ID3983
UC_ID50,R_ID5642
UC_ID50,R_ID568
UC_ID50,R_ID5860
UC_ID50,R_ID7495
UC_ID50,R_ID9231
UC_ID53,R_ID116
UC_ID53,R_ID14382
UC_ID53,R_ID14601
UC_ID53,R_ID14603
UC_ID53,R_ID17494
UC_ID53,R_ID18665
UC_ID53,R_ID19162
UC_ID53,R_ID19257
UC_ID53,R_ID294
UC_ID53,R_ID3745
UC_ID53,R_ID5095
UC_ID53,R_ID5223
UC_ID53,R_ID5275
UC_ID53,R_ID6390
UC_ID53,R_ID7048
UC_ID53,R_ID7730
UC_ID53,R_ID7771
UC_ID54,R_ID13988
UC_ID54,R_ID13996
UC_ID54,R_ID15486
UC_ID54,R_ID15495
UC_ID54,R_ID16047
UC_ID54,R_ID18478
UC_ID54,R_ID18654
UC_ID54,R_ID2866
UC_ID54,R_ID5023
UC_ID54,R_ID5458
UC_ID54,R_ID6496
UC_ID54,R_ID7024
UC_ID54,R_ID8070
UC_ID54,R_ID8455
UC_ID54,R_ID8542
UC_ID54,R_ID9827
UC_ID54,R_ID9958
UC_ID55,R_ID10317
UC_ID55,R_ID10821
UC_ID55,R_ID11675
UC_ID55,R_ID13957
UC_ID55,R_ID14063
UC_ID55,R_ID14193
UC_ID55,R_ID1458
UC_ID55,R_ID14644
UC_ID55,R_ID14714
UC_ID55,R_ID14721
UC_ID55,R_ID15315
UC_ID55,R_ID15370
UC_ID55,R_ID15398
UC_ID55,R_ID15959
UC_ID55,R_ID1823
UC_ID55,R_ID18534
UC_ID55,R_ID1915
UC_ID55,R_ID20
UC_ID55,R_ID2306
UC_ID55,R_ID2511
UC_ID55,R_ID3402
UC_ID55,R_ID408
UC_ID55,R_ID629
UC_ID55,R_ID636
UC_ID55,R_ID8008
UC_ID55,R_ID9005
UC_ID55,R_ID9849
UC_ID56,R_ID10481
UC_ID56,R_ID11039
UC_ID56,R_ID147
UC_ID56,R_ID14876
UC_ID56,R_ID16507
UC_ID56,R_ID18431
UC_ID56,R_ID19011
UC_ID56,R_ID2474
UC_ID56,R_ID399
UC_ID56,R_ID6018
UC_ID56,R_ID6383
UC_ID56,R_ID9019
UC_ID57,R_ID10365
UC_ID57,R_ID10818
UC_ID57,R_ID14002
UC_ID57,R_ID16826
UC_ID57,R_ID19884
UC_ID57,R_ID4232
UC_ID58,R_ID11087
UC_ID58,R_ID11436
UC_ID58,R_ID13180
UC_ID58,R_ID13843
UC_ID58,R_ID15326
UC_ID58,R_ID17489
UC_ID58,R_ID18726
UC_ID58,R_ID18732
UC_ID58,R_ID19578
UC_ID58,R_ID19824
UC_ID58,R_ID2269
UC_ID58,R_ID2300
UC_ID58,R_ID2531
UC_ID58,R_ID3047
UC_ID58,R_ID3837
UC_ID58,R_ID8814
UC_ID59,R_ID10092
UC_ID59,R_ID10255
UC_ID59,R_ID10850
UC_ID59,R_ID11414
UC_ID59,R_ID12019
UC_ID59,R_ID13776
UC_ID59,R_ID14964
UC_ID59,R_ID15122
UC_ID59,R_ID1524
UC_ID59,R_ID16251
UC_ID59,R_ID17261
UC_ID59,R_ID19019
UC_ID59,R_ID1950
UC_ID59,R_ID2036
UC_ID59,R_ID2635
UC_ID59,R_ID3533
UC_ID59,R_ID4098
UC_ID59,R_ID5944
UC_ID59,R_ID6130
UC_ID59,R_ID7338
UC_ID59,R_ID7669
UC_ID59,R_ID7926
UC_ID59,R_ID9382
UC_ID60,R_ID11125
UC_ID60,R_ID12267
UC_ID60,R_ID14524
UC_ID60,R_ID14533
UC_ID60,R_ID1526
UC_ID60,R_ID15385
UC_ID60,R_ID16891
UC_ID60,R_ID184
UC_ID60,R_ID18475
UC_ID60,R_ID18747
UC_ID60,R_ID18802
UC_ID60,R_ID19576
UC_ID60,R_ID19676
UC_ID60,R_ID19963
UC_ID60,R_ID2131
UC_ID60,R_ID2712
UC_ID60,R_ID4089
UC_ID60,R_ID4762
UC_ID60,R_ID6296
UC_ID60,R_ID7042
UC_ID60,R_ID7261
UC_ID60,R_ID948
UC_ID61,R_ID11358
UC_ID61,R_ID11391
UC_ID61,R_ID11719
UC_ID61,R_ID1211
UC_ID61,R_ID14609
UC_ID61,R_ID15181
UC_ID61,R_ID15523
UC_ID61,R_ID15564
UC_ID61,R_ID16327
UC_ID61,R_ID1710
UC_ID61,R_ID17684
UC_ID61,R_ID18400
UC_ID61,R_ID18866
UC_ID61,R_ID19298
UC_ID61,R_ID19652
UC_ID61,R_ID2037
UC_ID61,R_ID2998
UC_ID61,R_ID3034
UC_ID61,R_ID3821
UC_ID61,R_ID8289
UC_ID61,R_ID8500
UC_ID61,R_ID9995
UC_ID62,R_ID10139
UC_ID62,R_ID10721
UC_ID62,R_ID11232
UC_ID62,R_ID12887
UC_ID62,R_ID1392
UC_ID62,R_ID16127
UC_ID62,R_ID17107
UC_ID62,R_ID17297
UC_ID62,R_ID17447
UC_ID62,R_ID17550
UC_ID62,R_ID17618
UC_ID62,R_ID19288
UC_ID62,R_ID2190
UC_ID62,R_ID3796
UC_ID62,R_ID706
UC_ID62,R_ID7156
UC_ID62,R_ID797
UC_ID62,R_ID9484
UC_ID63,R_ID10511
UC_ID63,R_ID14740
UC_ID63,R_ID1508
UC_ID63,R_ID16079
UC_ID63,R_ID16962
UC_ID63,R_ID5562
UC_ID63,R_ID727
UC_ID64,R_ID10303
UC_ID64,R_ID11811
UC_ID64,R_ID12002
UC_ID64,R_ID12669
UC_ID64,R_ID13158
UC_ID64,R_ID1467
UC_ID64,R_ID14892
UC_ID64,R_ID14927
UC_ID64,R_ID15806
UC_ID64,R_ID16676
UC_ID64,R_ID3535
UC_ID64,R_ID3816
UC_ID64,R_ID5821
UC_ID64,R_ID5934
UC_ID64,R_ID6037
UC_ID64,R_ID686
UC_ID64,R_ID7471
UC_ID64,R_ID7722
UC_ID64,R_ID8255
UC_ID64,R_ID8449
UC_ID64,R_ID8778
UC_ID64,R_ID918
UC_ID65,R_ID10017
UC_ID65,R_ID10341
UC_ID65,R_ID1041
UC_ID65,R_ID10836
UC_ID65,R_ID12184
UC_ID65,R_ID12761
UC_ID65,R_ID13016
UC_ID65,R_ID13678
UC_ID65,R_ID16765
