CC_ID,FL_ID
CC_ID113,FL_ID637
CC_ID115,FL_ID4166
CC_ID116,FL_ID1692
CC_ID117,FL_ID5198
CC_ID117,FL_ID7180
CC_ID120,FL_ID6749
CC_ID120,FL_ID7839
CC_ID121,FL_ID3170
CC_ID121,FL_ID5315
CC_ID122,FL_ID7213
CC_ID125,FL_ID878
CC_ID126,FL_ID1342
CC_ID127,FL_ID1824
CC_ID127,FL_ID4583
CC_ID130,FL_ID7844
CC_ID131,FL_ID1237
CC_ID132,FL_ID5949
CC_ID132,FL_ID6860
CC_ID133,FL_ID5201
CC_ID134,FL_ID1192
CC_ID135,FL_ID3756
CC_ID135,FL_ID9431
CC_ID137,FL_ID4358
CC_ID137,FL_ID5107
CC_ID138,FL_ID8387
CC_ID139,FL_ID9560
CC_ID140,FL_ID4155
CC_ID140,FL_ID5798
CC_ID141,FL_ID3070
CC_ID143,FL_ID3660
CC_ID144,FL_ID1550
CC_ID145,FL_ID9990
CC_ID145,FL_ID9992
CC_ID146,FL_ID7601
CC_ID147,FL_ID2645
CC_ID149,FL_ID7221
CC_ID150,FL_ID7219
CC_ID151,FL_ID1052
CC_ID151,FL_ID1988
CC_ID153,FL_ID2300
CC_ID153,FL_ID9741
CC_ID154,FL_ID7725
CC_ID154,FL_ID9378
CC_ID155,FL_ID9898
CC_ID156,FL_ID6325
CC_ID158,FL_ID1710
CC_ID158,FL_ID4060
CC_ID159,FL_ID3377
CC_ID159,FL_ID9198
CC_ID160,FL_ID3994
CC_ID160,FL_ID5395
CC_ID161,FL_ID3064
CC_ID161,FL_ID6365
CC_ID163,FL_ID3476
CC_ID163,FL_ID5479
CC_ID164,FL_ID9696
CC_ID166,FL_ID7007
CC_ID168,FL_ID4340
CC_ID168,FL_ID5856
CC_ID169,FL_ID1792
CC_ID169,FL_ID7755
CC_ID170,FL_ID378
CC_ID171,FL_ID7146
CC_ID172,FL_ID4364
CC_ID173,FL_ID8338
CC_ID173,FL_ID8943
CC_ID175,FL_ID1715
CC_ID175,FL_ID4492
CC_ID176,FL_ID270
CC_ID176,FL_ID2945
CC_ID177,FL_ID4534
CC_ID177,FL_ID878
CC_ID178,FL_ID3672
CC_ID178,FL_ID8387
CC_ID179,FL_ID2859
CC_ID179,FL_ID344
CC_ID181,FL_ID4202
CC_ID181,FL_ID4880
CC_ID182,FL_ID6910
CC_ID182,FL_ID6998
CC_ID183,FL_ID1751
CC_ID183,FL_ID3811
CC_ID186,FL_ID6336
CC_ID186,FL_ID9220
CC_ID187,FL_ID2588
CC_ID188,FL_ID126
CC_ID188,FL_ID2276
CC_ID189,FL_ID5576
CC_ID190,FL_ID8273
CC_ID191,FL_ID1302
CC_ID191,FL_ID2073
CC_ID192,FL_ID7566
CC_ID193,FL_ID3991
CC_ID193,FL_ID7516
CC_ID194,FL_ID3507
CC_ID195,FL_ID1564
CC_ID198,FL_ID3271
CC_ID198,FL_ID6999
CC_ID200,FL_ID2310
CC_ID200,FL_ID5583
CC_ID201,FL_ID5160
CC_ID202,FL_ID4353
CC_ID202,FL_ID899
CC_ID203,FL_ID6384
CC_ID204,FL_ID6682
CC_ID204,FL_ID8862
CC_ID205,FL_ID4355
CC_ID206,FL_ID5407
CC_ID206,FL_ID6130
CC_ID207,FL_ID582
CC_ID208,FL_ID1087
CC_ID208,FL_ID354
CC_ID209,FL_ID3180
CC_ID209,FL_ID3831
CC_ID210,FL_ID4577
CC_ID210,FL_ID8317
CC_ID213,FL_ID2352
CC_ID213,FL_ID8661
CC_ID214,FL_ID4680
CC_ID215,FL_ID6382
CC_ID215,FL_ID968
CC_ID216,FL_ID4152
CC_ID216,FL_ID5561
CC_ID217,FL_ID1053
CC_ID217,FL_ID294
CC_ID218,FL_ID5470
CC_ID219,FL_ID1225
CC_ID221,FL_ID6117
CC_ID222,FL_ID4592
CC_ID223,FL_ID9490
CC_ID226,FL_ID1189
CC_ID227,FL_ID9388
CC_ID229,FL_ID6605
CC_ID229,FL_ID8093
CC_ID230,FL_ID3472
CC_ID231,FL_ID1618
CC_ID231,FL_ID5855
CC_ID232,FL_ID5386
CC_ID232,FL_ID8866
CC_ID233,FL_ID3167
CC_ID233,FL_ID5984
CC_ID234,FL_ID229
CC_ID234,FL_ID6039
CC_ID236,FL_ID1451
CC_ID238,FL_ID3416
CC_ID239,FL_ID7518
CC_ID240,FL_ID4582
CC_ID240,FL_ID6414
CC_ID241,FL_ID1003
CC_ID241,FL_ID4160
CC_ID243,FL_ID9009
CC_ID243,FL_ID9898
CC_ID244,FL_ID6247
CC_ID245,FL_ID805
CC_ID246,FL_ID4057
CC_ID246,FL_ID8745
CC_ID247,FL_ID5225
CC_ID247,FL_ID7107
CC_ID250,FL_ID1087
CC_ID250,FL_ID8132
CC_ID251,FL_ID7660
CC_ID252,FL_ID4939
CC_ID252,FL_ID9735
CC_ID253,FL_ID1863
CC_ID253,FL_ID266
CC_ID255,FL_ID4182
CC_ID255,FL_ID5491
CC_ID257,FL_ID3395
CC_ID259,FL_ID3119
CC_ID259,FL_ID7937
CC_ID260,FL_ID2323
CC_ID260,FL_ID6390
CC_ID261,FL_ID6149
CC_ID262,FL_ID303
CC_ID265,FL_ID3292
CC_ID267,FL_ID8150
CC_ID268,FL_ID3856
CC_ID268,FL_ID3933
CC_ID271,FL_ID9450
CC_ID273,FL_ID9621
CC_ID274,FL_ID8313
CC_ID276,FL_ID2914
CC_ID276,FL_ID9467
CC_ID278,FL_ID5333
CC_ID279,FL_ID3166
CC_ID280,FL_ID7928
CC_ID281,FL_ID4469
CC_ID282,FL_ID4432
CC_ID283,FL_ID1453
CC_ID283,FL_ID2407
CC_ID285,FL_ID6195
CC_ID286,FL_ID3517
CC_ID286,FL_ID7852
CC_ID287,FL_ID206
CC_ID287,FL_ID5081
CC_ID290,FL_ID831
CC_ID292,FL_ID511
CC_ID293,FL_ID2733
CC_ID293,FL_ID3207
CC_ID294,FL_ID1853
CC_ID297,FL_ID4012
CC_ID297,FL_ID8629
CC_ID298,FL_ID7466
CC_ID302,FL_ID4987
CC_ID302,FL_ID8404
CC_ID303,FL_ID9751
CC_ID303,FL_ID9773
CC_ID304,FL_ID2728
CC_ID304,FL_ID4001
CC_ID306,FL_ID2778
CC_ID306,FL_ID5377
CC_ID307,FL_ID1967
CC_ID307,FL_ID7683
CC_ID310,FL_ID4699
CC_ID312,FL_ID100
CC_ID315,FL_ID8640
CC_ID316,FL_ID229
CC_ID316,FL_ID2343
CC_ID317,FL_ID4651
CC_ID318,FL_ID3751
CC_ID318,FL_ID3928
CC_ID319,FL_ID2977
CC_ID319,FL_ID3065
CC_ID321,FL_ID1335
CC_ID321,FL_ID3093
CC_ID322,FL_ID2731
CC_ID330,FL_ID461
CC_ID330,FL_ID6412
CC_ID331,FL_ID7508
CC_ID336,FL_ID8868
CC_ID336,FL_ID9232
CC_ID337,FL_ID2801
CC_ID337,FL_ID596
CC_ID338,FL_ID4285
CC_ID339,FL_ID5549
CC_ID341,FL_ID5826
CC_ID341,FL_ID7611
CC_ID342,FL_ID1305
CC_ID342,FL_ID8023
CC_ID343,FL_ID7216
CC_ID344,FL_ID2175
CC_ID344,FL_ID586
CC_ID345,FL_ID128
CC_ID345,FL_ID774
CC_ID346,FL_ID7065
CC_ID347,FL_ID2872
CC_ID348,FL_ID2523
CC_ID349,FL_ID1310
CC_ID349,FL_ID9680
CC_ID350,FL_ID494
CC_ID350,FL_ID5136
CC_ID351,FL_ID9361
CC_ID354,FL_ID206
CC_ID354,FL_ID9239
CC_ID355,FL_ID6149
CC_ID355,FL_ID9597
CC_ID358,FL_ID8020
CC_ID358,FL_ID9208
CC_ID362,FL_ID7320
CC_ID364,FL_ID5028
CC_ID364,FL_ID7597
CC_ID365,FL_ID9062
CC_ID366,FL_ID1531
CC_ID366,FL_ID1957
CC_ID367,FL_ID1621
CC_ID367,FL_ID5733
CC_ID368,FL_ID3948
CC_ID368,FL_ID4223
CC_ID369,FL_ID2815
CC_ID370,FL_ID9650
CC_ID371,FL_ID3950
CC_ID371,FL_ID8255
CC_ID372,FL_ID1547
CC_ID373,FL_ID3198
CC_ID373,FL_ID4779
CC_ID374,FL_ID520
CC_ID374,FL_ID8963
CC_ID375,FL_ID4398
CC_ID376,FL_ID2374
CC_ID377,FL_ID1670
CC_ID377,FL_ID7708
CC_ID378,FL_ID7517
CC_ID380,FL_ID7186
CC_ID381,FL_ID394
CC_ID381,FL_ID9201
CC_ID382,FL_ID6835
CC_ID383,FL_ID807
CC_ID384,FL_ID1126
CC_ID384,FL_ID5311
CC_ID386,FL_ID2569
CC_ID386,FL_ID4882
CC_ID387,FL_ID2234
CC_ID388,FL_ID8028
CC_ID389,FL_ID4091
CC_ID390,FL_ID5156
CC_ID390,FL_ID5948
CC_ID392,FL_ID9926
CC_ID393,FL_ID939
CC_ID394,FL_ID1184
CC_ID395,FL_ID8761
CC_ID397,FL_ID7109
CC_ID399,FL_ID6188
CC_ID401,FL_ID733
CC_ID401,FL_ID7817
CC_ID402,FL_ID2415
CC_ID403,FL_ID4954
CC_ID404,FL_ID5820
CC_ID404,FL_ID5938
CC_ID405,FL_ID484
CC_ID406,FL_ID7076
CC_ID408,FL_ID1258
CC_ID408,FL_ID5049
CC_ID410,FL_ID5038
CC_ID410,FL_ID9661
CC_ID411,FL_ID734
CC_ID412,FL_ID2107
CC_ID412,FL_ID321
CC_ID413,FL_ID9621
CC_ID413,FL_ID9842
CC_ID415,FL_ID6162
CC_ID415,FL_ID6365
CC_ID417,FL_ID1588
CC_ID418,FL_ID5975
CC_ID418,FL_ID9535
CC_ID419,FL_ID143
CC_ID419,FL_ID5666
CC_ID420,FL_ID1881
CC_ID422,FL_ID7104
CC_ID423,FL_ID5831
CC_ID424,FL_ID3055
CC_ID424,FL_ID6790
CC_ID425,FL_ID1663
CC_ID425,FL_ID834
CC_ID427,FL_ID5279
CC_ID427,FL_ID6380
CC_ID428,FL_ID576
CC_ID429,FL_ID5163
CC_ID429,FL_ID5979
CC_ID430,FL_ID4468
CC_ID432,FL_ID4090
CC_ID433,FL_ID425
CC_ID434,FL_ID322
CC_ID434,FL_ID6228
CC_ID435,FL_ID3178
CC_ID441,FL_ID5876
CC_ID442,FL_ID5686
CC_ID442,FL_ID8727
CC_ID443,FL_ID2958
CC_ID443,FL_ID688
CC_ID444,FL_ID7084
CC_ID444,FL_ID994
CC_ID446,FL_ID6488
CC_ID446,FL_ID9409
CC_ID448,FL_ID3705
CC_ID448,FL_ID4407
CC_ID449,FL_ID3129
CC_ID449,FL_ID5633
CC_ID450,FL_ID6400
CC_ID452,FL_ID3022
CC_ID452,FL_ID5011
CC_ID453,FL_ID7967
CC_ID453,FL_ID9547
CC_ID454,FL_ID4404
CC_ID454,FL_ID8061
CC_ID456,FL_ID664
CC_ID459,FL_ID2399
CC_ID460,FL_ID3014
CC_ID461,FL_ID5549
CC_ID461,FL_ID820
CC_ID462,FL_ID6886
CC_ID463,FL_ID2974
CC_ID463,FL_ID5183
CC_ID464,FL_ID5189
CC_ID464,FL_ID7034
CC_ID466,FL_ID4950
CC_ID466,FL_ID6630
CC_ID467,FL_ID3174
CC_ID467,FL_ID3436
CC_ID468,FL_ID4217
CC_ID468,FL_ID7761
CC_ID470,FL_ID8366
CC_ID471,FL_ID8490
CC_ID471,FL_ID8698
CC_ID473,FL_ID422
CC_ID473,FL_ID4659
CC_ID474,FL_ID101
CC_ID474,FL_ID9640
CC_ID475,FL_ID5427
CC_ID475,FL_ID7090
CC_ID478,FL_ID196
CC_ID478,FL_ID761
CC_ID479,FL_ID1446
CC_ID479,FL_ID2762
CC_ID480,FL_ID1599
CC_ID480,FL_ID4285
CC_ID483,FL_ID4715
CC_ID484,FL_ID1392
CC_ID485,FL_ID2115
CC_ID485,FL_ID8619
CC_ID486,FL_ID2030
CC_ID488,FL_ID4321
CC_ID488,FL_ID8196
CC_ID489,FL_ID7622
CC_ID490,FL_ID1819
CC_ID490,FL_ID3526
CC_ID491,FL_ID4494
CC_ID495,FL_ID1217
CC_ID495,FL_ID9595
CC_ID496,FL_ID3835
CC_ID497,FL_ID4307
CC_ID497,FL_ID8774
CC_ID498,FL_ID5809
CC_ID500,FL_ID2405
CC_ID500,FL_ID4762
CC_ID501,FL_ID8320
CC_ID504,FL_ID7056
CC_ID506,FL_ID1124
CC_ID506,FL_ID935
CC_ID507,FL_ID6772
CC_ID508,FL_ID2079
CC_ID508,FL_ID2692
CC_ID509,FL_ID29
CC_ID509,FL_ID9817
CC_ID510,FL_ID3057
CC_ID511,FL_ID1489
CC_ID511,FL_ID2438
CC_ID514,FL_ID6250
CC_ID515,FL_ID149
CC_ID515,FL_ID7902
CC_ID516,FL_ID8441
CC_ID519,FL_ID4153
CC_ID520,FL_ID3722
CC_ID521,FL_ID1673
CC_ID521,FL_ID3693
CC_ID522,FL_ID416
CC_ID523,FL_ID3636
CC_ID524,FL_ID3355
CC_ID524,FL_ID7357
CC_ID526,FL_ID1159
CC_ID526,FL_ID9740
CC_ID528,FL_ID3077
CC_ID528,FL_ID7494
CC_ID529,FL_ID4453
CC_ID529,FL_ID9793
CC_ID530,FL_ID8842
CC_ID531,FL_ID6172
CC_ID535,FL_ID7338
CC_ID536,FL_ID7003
CC_ID537,FL_ID2848
CC_ID538,FL_ID8081
CC_ID539,FL_ID5653
CC_ID540,FL_ID6903
CC_ID542,FL_ID8583
CC_ID543,FL_ID5735
CC_ID543,FL_ID9591
CC_ID544,FL_ID2394
CC_ID545,FL_ID3684
CC_ID546,FL_ID1116
CC_ID546,FL_ID2308
CC_ID548,FL_ID6592
CC_ID550,FL_ID1510
CC_ID552,FL_ID184
CC_ID552,FL_ID8579
CC_ID554,FL_ID1950
CC_ID554,FL_ID6118
CC_ID555,FL_ID1639
CC_ID555,FL_ID3179
CC_ID557,FL_ID3794
CC_ID557,FL_ID4943
CC_ID558,FL_ID5604
CC_ID559,FL_ID2592
CC_ID560,FL_ID9339
CC_ID560,FL_ID9629
CC_ID561,FL_ID5888
CC_ID562,FL_ID3049
CC_ID562,FL_ID5388
CC_ID563,FL_ID8843
CC_ID563,FL_ID9244
CC_ID567,FL_ID3997
CC_ID569,FL_ID6343
CC_ID570,FL_ID1038
CC_ID572,FL_ID8347
CC_ID573,FL_ID2527
CC_ID573,FL_ID7825
CC_ID574,FL_ID8190
CC_ID575,FL_ID6956
CC_ID576,FL_ID9440
CC_ID577,FL_ID5297
CC_ID577,FL_ID6367
CC_ID578,FL_ID8095
CC_ID578,FL_ID9207
CC_ID579,FL_ID2969
CC_ID580,FL_ID2749
CC_ID580,FL_ID3599
CC_ID582,FL_ID1332
CC_ID582,FL_ID4593
CC_ID583,FL_ID3201
CC_ID583,FL_ID8070
CC_ID584,FL_ID5096
CC_ID584,FL_ID9183
CC_ID585,FL_ID3420
CC_ID585,FL_ID5647
CC_ID586,FL_ID6320
CC_ID586,FL_ID9968
CC_ID588,FL_ID5013
CC_ID590,FL_ID2415
CC_ID591,FL_ID2070
CC_ID591,FL_ID6170
CC_ID593,FL_ID2132
CC_ID593,FL_ID6303
CC_ID594,FL_ID629
CC_ID594,FL_ID7000
CC_ID596,FL_ID1904
CC_ID597,FL_ID4840
CC_ID598,FL_ID1019
CC_ID598,FL_ID6099
CC_ID599,FL_ID4055
CC_ID599,FL_ID541
CC_ID600,FL_ID659
CC_ID603,FL_ID8628
CC_ID604,FL_ID6178
CC_ID604,FL_ID9889
CC_ID605,FL_ID9502
CC_ID608,FL_ID4414
CC_ID608,FL_ID6141
CC_ID609,FL_ID5066
CC_ID611,FL_ID8043
CC_ID612,FL_ID2994
CC_ID612,FL_ID4861
CC_ID613,FL_ID9112
CC_ID615,FL_ID3069
CC_ID615,FL_ID8306
CC_ID616,FL_ID3761
CC_ID617,FL_ID2970
CC_ID619,FL_ID3007
CC_ID619,FL_ID8928
CC_ID620,FL_ID5487
CC_ID621,FL_ID673
CC_ID622,FL_ID9809
CC_ID623,FL_ID5430
CC_ID623,FL_ID9357
CC_ID624,FL_ID8011
CC_ID625,FL_ID7656
CC_ID626,FL_ID100
CC_ID626,FL_ID6161
CC_ID628,FL_ID5636
CC_ID628,FL_ID8890
CC_ID629,FL_ID2700
CC_ID629,FL_ID9464
CC_ID630,FL_ID600
CC_ID630,FL_ID681
CC_ID632,FL_ID9254
CC_ID633,FL_ID176
CC_ID633,FL_ID6689
CC_ID634,FL_ID8169
CC_ID635,FL_ID8324
CC_ID639,FL_ID5580
CC_ID643,FL_ID1565
CC_ID643,FL_ID8420
CC_ID644,FL_ID297
CC_ID644,FL_ID9302
CC_ID645,FL_ID3891
CC_ID646,FL_ID5693
CC_ID646,FL_ID8883
CC_ID649,FL_ID329
CC_ID649,FL_ID6
CC_ID650,FL_ID2772
CC_ID650,FL_ID9628
CC_ID652,FL_ID9647
CC_ID653,FL_ID6194
CC_ID654,FL_ID5310
CC_ID654,FL_ID9428
CC_ID655,FL_ID1088
CC_ID655,FL_ID2821
CC_ID656,FL_ID257
CC_ID656,FL_ID8940
CC_ID657,FL_ID1567
CC_ID657,FL_ID8571
CC_ID658,FL_ID3935
CC_ID659,FL_ID9438
CC_ID660,FL_ID6505
CC_ID661,FL_ID4807
CC_ID661,FL_ID64
CC_ID663,FL_ID2238
CC_ID663,FL_ID7520
CC_ID664,FL_ID6897
CC_ID664,FL_ID7002
CC_ID665,FL_ID3795
CC_ID665,FL_ID802
CC_ID666,FL_ID187
CC_ID666,FL_ID496
CC_ID667,FL_ID4736
CC_ID667,FL_ID5306
CC_ID668,FL_ID4019
CC_ID668,FL_ID7871
CC_ID669,FL_ID673
CC_ID669,FL_ID6764
CC_ID670,FL_ID3430
CC_ID670,FL_ID9421
CC_ID671,FL_ID1037
CC_ID671,FL_ID7282
CC_ID673,FL_ID6880
CC_ID674,FL_ID220
CC_ID675,FL_ID3728
CC_ID676,FL_ID5070
CC_ID676,FL_ID9758
CC_ID677,FL_ID4719
CC_ID681,FL_ID2994
CC_ID681,FL_ID8195
CC_ID682,FL_ID7454
CC_ID683,FL_ID169
CC_ID683,FL_ID406
CC_ID684,FL_ID2919
CC_ID684,FL_ID5210
CC_ID686,FL_ID3342
CC_ID688,FL_ID1706
CC_ID689,FL_ID6665
CC_ID691,FL_ID1454
CC_ID693,FL_ID5026
CC_ID694,FL_ID3466
CC_ID694,FL_ID7207
CC_ID695,FL_ID5670
CC_ID695,FL_ID9440
CC_ID696,FL_ID3930
CC_ID697,FL_ID9114
CC_ID697,FL_ID9239
CC_ID698,FL_ID6308
CC_ID698,FL_ID8769
CC_ID699,FL_ID4810
CC_ID699,FL_ID5410
CC_ID700,FL_ID8128
CC_ID702,FL_ID1246
CC_ID702,FL_ID6071
CC_ID703,FL_ID122
CC_ID703,FL_ID4834
CC_ID704,FL_ID1302
CC_ID704,FL_ID1371
CC_ID705,FL_ID4686
CC_ID705,FL_ID8698
CC_ID706,FL_ID6140
CC_ID707,FL_ID4497
CC_ID708,FL_ID8080
CC_ID708,FL_ID8463
CC_ID709,FL_ID4270
CC_ID710,FL_ID1758
CC_ID713,FL_ID3371
CC_ID714,FL_ID7062
CC_ID714,FL_ID8259
CC_ID716,FL_ID4303
CC_ID717,FL_ID3168
CC_ID718,FL_ID6047
CC_ID719,FL_ID8052
CC_ID722,FL_ID6511
CC_ID722,FL_ID7225
CC_ID724,FL_ID4606
CC_ID725,FL_ID3558
CC_ID726,FL_ID4932
CC_ID726,FL_ID7386
CC_ID729,FL_ID5557
CC_ID729,FL_ID5847
CC_ID730,FL_ID6316
CC_ID730,FL_ID8839
CC_ID731,FL_ID5492
CC_ID731,FL_ID6421
CC_ID732,FL_ID1021
CC_ID734,FL_ID1559
CC_ID734,FL_ID5038
CC_ID735,FL_ID1651
CC_ID735,FL_ID6603
CC_ID736,FL_ID3171
CC_ID736,FL_ID4181
CC_ID737,FL_ID5509
CC_ID737,FL_ID5724
CC_ID738,FL_ID2270
CC_ID738,FL_ID8626
CC_ID741,FL_ID8127
CC_ID742,FL_ID2896
CC_ID743,FL_ID4138
CC_ID744,FL_ID8051
CC_ID745,FL_ID2433
CC_ID746,FL_ID2120
CC_ID749,FL_ID7201
CC_ID750,FL_ID5423
CC_ID750,FL_ID5809
CC_ID753,FL_ID7978
CC_ID753,FL_ID8481
CC_ID754,FL_ID8964
CC_ID755,FL_ID5653
CC_ID755,FL_ID9611
CC_ID756,FL_ID8355
CC_ID756,FL_ID9599
CC_ID757,FL_ID6066
CC_ID758,FL_ID4524
CC_ID759,FL_ID1020
CC_ID760,FL_ID2269
CC_ID764,FL_ID2185
CC_ID765,FL_ID6040
CC_ID766,FL_ID4188
CC_ID768,FL_ID6569
CC_ID769,FL_ID243
CC_ID769,FL_ID4156
CC_ID771,FL_ID2550
CC_ID772,FL_ID8094
CC_ID773,FL_ID4773
CC_ID776,FL_ID1864
CC_ID777,FL_ID4191
CC_ID777,FL_ID7687
CC_ID778,FL_ID2034
CC_ID778,FL_ID2767
CC_ID782,FL_ID9588
CC_ID782,FL_ID9675
CC_ID783,FL_ID3884
CC_ID783,FL_ID8412
CC_ID785,FL_ID4707
CC_ID787,FL_ID2130
CC_ID788,FL_ID7738
CC_ID788,FL_ID8026
CC_ID789,FL_ID7372
CC_ID790,FL_ID5834
CC_ID791,FL_ID8294
CC_ID793,FL_ID4383
CC_ID793,FL_ID5072
CC_ID794,FL_ID1069
CC_ID795,FL_ID9373
CC_ID797,FL_ID2173
CC_ID797,FL_ID4148
CC_ID798,FL_ID7139
CC_ID798,FL_ID9482
CC_ID799,FL_ID3683
CC_ID802,FL_ID2331
CC_ID803,FL_ID3499
CC_ID803,FL_ID7413
CC_ID806,FL_ID1451
CC_ID806,FL_ID3498
CC_ID809,FL_ID1683
CC_ID809,FL_ID9913
CC_ID810,FL_ID5609
CC_ID811,FL_ID2228
CC_ID811,FL_ID4494
CC_ID814,FL_ID1061
CC_ID814,FL_ID9279
CC_ID818,FL_ID780
CC_ID820,FL_ID7509
CC_ID820,FL_ID9290
CC_ID821,FL_ID1236
CC_ID821,FL_ID2080
CC_ID822,FL_ID2641
CC_ID823,FL_ID702
CC_ID824,FL_ID6912
CC_ID827,FL_ID8780
CC_ID828,FL_ID7372
CC_ID828,FL_ID9809
CC_ID830,FL_ID1215
CC_ID830,FL_ID5627
CC_ID831,FL_ID8035
CC_ID831,FL_ID8969
CC_ID832,FL_ID491
CC_ID834,FL_ID5242
CC_ID834,FL_ID6985
CC_ID835,FL_ID5438
CC_ID835,FL_ID9010
CC_ID836,FL_ID4819
CC_ID836,FL_ID6722
CC_ID837,FL_ID8624
CC_ID837,FL_ID9212
CC_ID838,FL_ID3427
CC_ID838,FL_ID4507
CC_ID840,FL_ID5594
CC_ID840,FL_ID8946
CC_ID841,FL_ID6392
CC_ID844,FL_ID5266
CC_ID844,FL_ID8898
CC_ID846,FL_ID9884
CC_ID848,FL_ID6973
CC_ID851,FL_ID3166
CC_ID851,FL_ID3887
CC_ID852,FL_ID9517
CC_ID853,FL_ID2129
CC_ID853,FL_ID7698
CC_ID854,FL_ID5249
CC_ID854,FL_ID6164
CC_ID856,FL_ID4977
CC_ID856,FL_ID7939
CC_ID857,FL_ID1742
CC_ID857,FL_ID8770
CC_ID858,FL_ID1199
CC_ID859,FL_ID3078
CC_ID859,FL_ID6096
CC_ID860,FL_ID1516
CC_ID860,FL_ID2917
CC_ID861,FL_ID5659
CC_ID861,FL_ID6773
CC_ID862,FL_ID4507
CC_ID865,FL_ID1760
CC_ID866,FL_ID2976
CC_ID866,FL_ID3983
CC_ID867,FL_ID3314
CC_ID874,FL_ID69
CC_ID874,FL_ID9089
CC_ID880,FL_ID2493
CC_ID880,FL_ID395
CC_ID881,FL_ID9372
CC_ID882,FL_ID4750
CC_ID883,FL_ID4802
CC_ID883,FL_ID5130
CC_ID884,FL_ID4530
CC_ID884,FL_ID719
CC_ID886,FL_ID5471
CC_ID888,FL_ID2832
CC_ID891,FL_ID2696
CC_ID894,FL_ID3174
CC_ID895,FL_ID3062
CC_ID895,FL_ID93
CC_ID896,FL_ID6626
CC_ID896,FL_ID8142
CC_ID897,FL_ID5082
CC_ID899,FL_ID6881
CC_ID900,FL_ID6641
CC_ID900,FL_ID8995
CC_ID901,FL_ID2272
CC_ID902,FL_ID1294
CC_ID902,FL_ID9464
CC_ID904,FL_ID123
CC_ID904,FL_ID4194
CC_ID907,FL_ID5629
CC_ID907,FL_ID7906
CC_ID908,FL_ID2196
CC_ID909,FL_ID3822
