R_ID,CC_ID
R_ID75,CC_ID19717
R_ID75,CC_ID20264
R_ID77,CC_ID9920
R_ID78,CC_ID21662
R_ID79,CC_ID16747
R_ID79,CC_ID19900
R_ID79,CC_ID20102
R_ID79,CC_ID20521
R_ID79,CC_ID24087
R_ID79,CC_ID914
R_ID80,CC_ID23967
R_ID80,CC_ID24818
R_ID80,CC_ID4656
R_ID82,CC_ID10961
R_ID82,CC_ID1339
R_ID82,CC_ID4078
R_ID82,CC_ID830
R_ID84,CC_ID10458
R_ID84,CC_ID15865
R_ID84,CC_ID23120
R_ID84,CC_ID2452
R_ID84,CC_ID5543
R_ID85,CC_ID12511
R_ID86,CC_ID21132
R_ID88,CC_ID11074
R_ID88,CC_ID11844
R_ID88,CC_ID1537
R_ID88,CC_ID20537
R_ID88,CC_ID21370
R_ID88,CC_ID3627
R_ID89,CC_ID5868
R_ID90,CC_ID16200
R_ID90,CC_ID16834
R_ID90,CC_ID17179
R_ID90,CC_ID17692
R_ID90,CC_ID23728
R_ID90,CC_ID4679
R_ID90,CC_ID8557
R_ID92,CC_ID18781
R_ID92,CC_ID18786
R_ID92,CC_ID3802
R_ID93,CC_ID15843
R_ID93,CC_ID22958
R_ID93,CC_ID2447
R_ID93,CC_ID7527
R_ID95,CC_ID8086
R_ID97,CC_ID10933
R_ID97,CC_ID14375
R_ID97,CC_ID17371
R_ID97,CC_ID24557
R_ID97,CC_ID62
R_ID98,CC_ID19999
R_ID98,CC_ID3779
R_ID98,CC_ID7005
R_ID99,CC_ID13347
R_ID99,CC_ID20101
R_ID100,CC_ID2091
R_ID100,CC_ID9687
R_ID101,CC_ID20835
R_ID101,CC_ID22039
R_ID101,CC_ID23375
R_ID101,CC_ID24870
R_ID101,CC_ID5772
R_ID101,CC_ID8548
R_ID102,CC_ID13376
R_ID102,CC_ID14109
R_ID102,CC_ID19544
R_ID102,CC_ID19871
R_ID102,CC_ID21242
R_ID103,CC_ID24728
R_ID103,CC_ID3444
R_ID103,CC_ID6801
R_ID106,CC_ID642
R_ID108,CC_ID11240
R_ID109,CC_ID14834
R_ID110,CC_ID12111
R_ID110,CC_ID5506
R_ID113,CC_ID11663
R_ID113,CC_ID22352
R_ID113,CC_ID7607
R_ID114,CC_ID10459
R_ID114,CC_ID10976
R_ID114,CC_ID3089
R_ID114,CC_ID4772
R_ID114,CC_ID8607
R_ID114,CC_ID9166
R_ID115,CC_ID11980
R_ID115,CC_ID13837
R_ID115,CC_ID20617
R_ID115,CC_ID22346
R_ID115,CC_ID3371
R_ID115,CC_ID7737
R_ID115,CC_ID8800
R_ID117,CC_ID7637
R_ID118,CC_ID22131
R_ID121,CC_ID18555
R_ID121,CC_ID8362
R_ID122,CC_ID18935
R_ID122,CC_ID9750
R_ID123,CC_ID10579
R_ID123,CC_ID17838
R_ID123,CC_ID20667
R_ID123,CC_ID20889
R_ID124,CC_ID3606
R_ID125,CC_ID17660
R_ID125,CC_ID18210
R_ID125,CC_ID21515
R_ID125,CC_ID4596
R_ID125,CC_ID730
R_ID125,CC_ID9768
R_ID127,CC_ID11394
R_ID127,CC_ID1177
R_ID127,CC_ID12023
R_ID127,CC_ID19382
R_ID127,CC_ID20972
R_ID127,CC_ID21847
R_ID127,CC_ID2815
R_ID128,CC_ID14006
R_ID128,CC_ID154
R_ID128,CC_ID8315
R_ID129,CC_ID10152
R_ID129,CC_ID12353
R_ID129,CC_ID15431
R_ID129,CC_ID15781
R_ID129,CC_ID19802
R_ID129,CC_ID481
R_ID129,CC_ID5804
R_ID130,CC_ID1388
R_ID130,CC_ID16895
R_ID130,CC_ID21394
R_ID130,CC_ID21414
R_ID130,CC_ID21554
R_ID130,CC_ID6624
R_ID130,CC_ID7622
R_ID131,CC_ID21456
R_ID133,CC_ID3135
R_ID133,CC_ID8999
R_ID134,CC_ID12192
R_ID134,CC_ID12954
R_ID134,CC_ID17132
R_ID134,CC_ID23974
R_ID134,CC_ID6371
R_ID134,CC_ID9804
R_ID136,CC_ID4790
R_ID137,CC_ID22499
R_ID137,CC_ID2728
R_ID137,CC_ID4996
R_ID138,CC_ID1912
R_ID140,CC_ID10853
R_ID140,CC_ID12107
R_ID140,CC_ID15785
R_ID140,CC_ID16186
R_ID140,CC_ID18495
R_ID140,CC_ID24237
R_ID141,CC_ID13024
R_ID141,CC_ID1495
R_ID141,CC_ID3541
R_ID141,CC_ID5494
R_ID142,CC_ID11686
R_ID142,CC_ID14058
R_ID142,CC_ID1517
R_ID142,CC_ID16729
R_ID142,CC_ID17328
R_ID142,CC_ID20309
R_ID142,CC_ID785
R_ID143,CC_ID10236
R_ID143,CC_ID17017
R_ID143,CC_ID24250
R_ID143,CC_ID4461
R_ID144,CC_ID15545
R_ID145,CC_ID11993
R_ID146,CC_ID11624
R_ID146,CC_ID24072
R_ID146,CC_ID24132
R_ID146,CC_ID9193
R_ID147,CC_ID12866
R_ID147,CC_ID16513
R_ID147,CC_ID19743
R_ID147,CC_ID21877
R_ID148,CC_ID11707
R_ID148,CC_ID22941
R_ID148,CC_ID4795
R_ID149,CC_ID11299
R_ID150,CC_ID10075
R_ID152,CC_ID20612
R_ID152,CC_ID2486
R_ID153,CC_ID19525
R_ID153,CC_ID21332
R_ID154,CC_ID10139
R_ID154,CC_ID11715
R_ID154,CC_ID16882
R_ID154,CC_ID17506
R_ID154,CC_ID17623
R_ID154,CC_ID24210
R_ID154,CC_ID24832
R_ID155,CC_ID10108
R_ID155,CC_ID20022
R_ID155,CC_ID21913
R_ID155,CC_ID21971
R_ID155,CC_ID4773
R_ID155,CC_ID7257
R_ID156,CC_ID18336
R_ID156,CC_ID18590
R_ID158,CC_ID11157
R_ID158,CC_ID19354
R_ID159,CC_ID10286
R_ID159,CC_ID13620
R_ID159,CC_ID1529
R_ID159,CC_ID21611
R_ID159,CC_ID3722
R_ID159,CC_ID737
R_ID159,CC_ID9268
R_ID161,CC_ID1865
R_ID162,CC_ID12267
R_ID163,CC_ID4278
R_ID164,CC_ID11312
R_ID164,CC_ID12511
R_ID164,CC_ID21065
R_ID164,CC_ID5585
R_ID164,CC_ID6296
R_ID166,CC_ID11420
R_ID166,CC_ID23095
R_ID166,CC_ID2596
R_ID166,CC_ID4390
R_ID166,CC_ID5587
R_ID166,CC_ID6089
R_ID167,CC_ID11760
R_ID169,CC_ID2522
R_ID169,CC_ID7867
R_ID170,CC_ID24384
R_ID170,CC_ID7049
R_ID170,CC_ID8044
R_ID171,CC_ID13261
R_ID171,CC_ID4687
R_ID172,CC_ID15452
R_ID172,CC_ID19673
R_ID172,CC_ID21000
R_ID172,CC_ID23985
R_ID172,CC_ID2839
R_ID172,CC_ID3432
R_ID173,CC_ID7798
R_ID174,CC_ID18548
R_ID174,CC_ID20276
R_ID174,CC_ID20525
R_ID174,CC_ID22699
R_ID175,CC_ID12570
R_ID175,CC_ID24418
R_ID177,CC_ID11853
R_ID177,CC_ID14495
R_ID177,CC_ID14549
R_ID177,CC_ID15540
R_ID177,CC_ID18738
R_ID177,CC_ID19535
R_ID177,CC_ID21576
R_ID178,CC_ID23879
R_ID178,CC_ID549
R_ID179,CC_ID10711
R_ID179,CC_ID14220
R_ID179,CC_ID9639
R_ID180,CC_ID3411
R_ID181,CC_ID10424
R_ID182,CC_ID7389
R_ID183,CC_ID9791
R_ID184,CC_ID11358
R_ID184,CC_ID4666
R_ID184,CC_ID4894
R_ID184,CC_ID5817
R_ID184,CC_ID8682
R_ID185,CC_ID12435
R_ID185,CC_ID15466
R_ID185,CC_ID17248
R_ID185,CC_ID19718
R_ID185,CC_ID490
R_ID185,CC_ID7813
R_ID188,CC_ID13131
R_ID188,CC_ID23420
R_ID188,CC_ID4546
R_ID191,CC_ID24155
R_ID192,CC_ID18273
R_ID193,CC_ID15733
R_ID194,CC_ID101
R_ID194,CC_ID13680
R_ID194,CC_ID17732
R_ID194,CC_ID24823
R_ID194,CC_ID3345
R_ID194,CC_ID4050
R_ID195,CC_ID8090
R_ID196,CC_ID2233
R_ID197,CC_ID10556
R_ID197,CC_ID13180
R_ID197,CC_ID2009
R_ID197,CC_ID2436
R_ID197,CC_ID3032
R_ID197,CC_ID4371
R_ID197,CC_ID8392
R_ID199,CC_ID14748
R_ID199,CC_ID22466
R_ID200,CC_ID2116
R_ID202,CC_ID13279
R_ID202,CC_ID14012
R_ID202,CC_ID969
R_ID203,CC_ID15321
R_ID205,CC_ID11344
R_ID205,CC_ID13038
R_ID205,CC_ID13050
R_ID205,CC_ID20372
R_ID205,CC_ID23304
R_ID205,CC_ID6822
R_ID205,CC_ID7531
R_ID206,CC_ID1754
R_ID206,CC_ID18282
R_ID206,CC_ID19858
R_ID206,CC_ID7677
R_ID206,CC_ID8143
R_ID206,CC_ID8806
R_ID206,CC_ID9283
R_ID207,CC_ID11808
R_ID207,CC_ID12666
R_ID207,CC_ID14175
R_ID207,CC_ID18783
R_ID207,CC_ID21871
R_ID207,CC_ID23348
R_ID207,CC_ID8249
R_ID210,CC_ID23960
R_ID212,CC_ID1158
R_ID213,CC_ID16994
R_ID213,CC_ID18778
R_ID213,CC_ID22393
R_ID213,CC_ID8793
R_ID213,CC_ID9193
R_ID214,CC_ID20770
R_ID215,CC_ID12012
R_ID215,CC_ID13809
R_ID215,CC_ID14126
R_ID215,CC_ID21903
R_ID216,CC_ID21927
R_ID218,CC_ID1016
R_ID218,CC_ID22943
R_ID218,CC_ID23440
R_ID218,CC_ID2924
R_ID218,CC_ID6654
R_ID219,CC_ID3167
R_ID220,CC_ID13973
R_ID220,CC_ID15305
R_ID220,CC_ID15733
R_ID220,CC_ID2676
R_ID220,CC_ID6321
R_ID220,CC_ID7591
R_ID220,CC_ID8375
R_ID221,CC_ID9790
R_ID223,CC_ID15770
R_ID223,CC_ID22701
R_ID224,CC_ID115
R_ID224,CC_ID13487
R_ID224,CC_ID19198
R_ID224,CC_ID4077
R_ID224,CC_ID6949
R_ID224,CC_ID6991
R_ID224,CC_ID7951
R_ID225,CC_ID11036
R_ID225,CC_ID22698
R_ID225,CC_ID6082
R_ID225,CC_ID6160
R_ID226,CC_ID20070
R_ID226,CC_ID8941
R_ID227,CC_ID12624
R_ID227,CC_ID21678
R_ID227,CC_ID22080
R_ID227,CC_ID2247
R_ID227,CC_ID24555
R_ID227,CC_ID8309
R_ID228,CC_ID7367
R_ID229,CC_ID11422
R_ID229,CC_ID18918
R_ID229,CC_ID24411
R_ID231,CC_ID23346
R_ID231,CC_ID298
R_ID232,CC_ID20395
R_ID232,CC_ID22302
R_ID232,CC_ID2844
R_ID232,CC_ID7050
R_ID233,CC_ID12162
R_ID233,CC_ID1748
R_ID233,CC_ID21692
R_ID233,CC_ID23716
R_ID233,CC_ID3552
R_ID233,CC_ID7620
R_ID233,CC_ID8156
R_ID234,CC_ID862
R_ID237,CC_ID13988
R_ID237,CC_ID15725
R_ID237,CC_ID21610
R_ID237,CC_ID5656
R_ID237,CC_ID8983
R_ID238,CC_ID14973
R_ID238,CC_ID16652
R_ID238,CC_ID2681
R_ID238,CC_ID5193
R_ID239,CC_ID5527
R_ID241,CC_ID20825
R_ID242,CC_ID17632
R_ID242,CC_ID17874
R_ID242,CC_ID18811
R_ID242,CC_ID1958
R_ID242,CC_ID3258
R_ID242,CC_ID4822
R_ID243,CC_ID6104
R_ID244,CC_ID10876
R_ID244,CC_ID14825
R_ID244,CC_ID1899
R_ID244,CC_ID23019
R_ID244,CC_ID4496
R_ID244,CC_ID9331
R_ID245,CC_ID1632
R_ID245,CC_ID18136
R_ID245,CC_ID3601
R_ID245,CC_ID4016
R_ID245,CC_ID4906
R_ID245,CC_ID7412
R_ID245,CC_ID9609
R_ID246,CC_ID23914
R_ID248,CC_ID2902
R_ID248,CC_ID518
R_ID249,CC_ID9674
R_ID250,CC_ID15604
R_ID250,CC_ID17127
R_ID250,CC_ID22135
R_ID251,CC_ID1295
R_ID251,CC_ID21793
R_ID251,CC_ID21840
R_ID252,CC_ID12661
R_ID253,CC_ID6633
R_ID254,CC_ID15472
R_ID254,CC_ID19571
R_ID254,CC_ID24067
R_ID254,CC_ID24388
R_ID254,CC_ID4209
R_ID254,CC_ID7916
R_ID255,CC_ID14406
R_ID255,CC_ID21073
R_ID256,CC_ID13420
R_ID256,CC_ID23186
R_ID256,CC_ID5610
R_ID256,CC_ID8268
R_ID258,CC_ID11074
R_ID258,CC_ID13017
R_ID258,CC_ID18288
R_ID258,CC_ID18347
R_ID258,CC_ID268
R_ID258,CC_ID8776
R_ID262,CC_ID15146
R_ID262,CC_ID20048
R_ID262,CC_ID21637
R_ID262,CC_ID23967
R_ID262,CC_ID4116
R_ID262,CC_ID5197
R_ID262,CC_ID9009
R_ID263,CC_ID18685
R_ID264,CC_ID6929
R_ID268,CC_ID14057
R_ID268,CC_ID16922
R_ID269,CC_ID14748
R_ID270,CC_ID19735
R_ID270,CC_ID2101
R_ID270,CC_ID21625
R_ID270,CC_ID22912
R_ID270,CC_ID6443
R_ID271,CC_ID4940
R_ID272,CC_ID10262
R_ID272,CC_ID2246
R_ID273,CC_ID14232
R_ID273,CC_ID15418
R_ID273,CC_ID15940
R_ID273,CC_ID16028
R_ID273,CC_ID16939
R_ID273,CC_ID18759
R_ID273,CC_ID5610
R_ID275,CC_ID1792
R_ID277,CC_ID9848
R_ID278,CC_ID23360
R_ID278,CC_ID8615
R_ID279,CC_ID1574
R_ID279,CC_ID17486
R_ID279,CC_ID7622
R_ID280,CC_ID17765
R_ID280,CC_ID19997
R_ID280,CC_ID22870
R_ID280,CC_ID24218
R_ID280,CC_ID24685
R_ID280,CC_ID541
R_ID280,CC_ID74
R_ID281,CC_ID14796
R_ID281,CC_ID22998
R_ID282,CC_ID11416
R_ID282,CC_ID12638
R_ID283,CC_ID20273
R_ID283,CC_ID24794
R_ID284,CC_ID9808
R_ID285,CC_ID11457
R_ID286,CC_ID13604
R_ID286,CC_ID292
R_ID286,CC_ID4352
R_ID287,CC_ID13094
R_ID288,CC_ID1167
R_ID288,CC_ID21407
R_ID288,CC_ID22404
R_ID288,CC_ID2949
R_ID288,CC_ID5297
R_ID288,CC_ID8491
R_ID289,CC_ID1338
R_ID289,CC_ID1926
R_ID289,CC_ID20449
R_ID289,CC_ID22608
R_ID289,CC_ID23492
R_ID289,CC_ID23792
R_ID289,CC_ID6983
R_ID291,CC_ID5510
R_ID292,CC_ID18529
R_ID292,CC_ID1985
R_ID292,CC_ID19958
R_ID292,CC_ID3196
R_ID292,CC_ID7362
R_ID292,CC_ID7823
R_ID293,CC_ID22125
R_ID294,CC_ID10825
R_ID294,CC_ID13379
R_ID294,CC_ID19291
R_ID294,CC_ID1975
R_ID294,CC_ID4500
R_ID295,CC_ID4676
R_ID297,CC_ID15954
R_ID297,CC_ID17358
R_ID297,CC_ID19785
R_ID297,CC_ID20688
R_ID297,CC_ID4906
R_ID297,CC_ID4916
R_ID297,CC_ID6537
R_ID298,CC_ID13440
R_ID299,CC_ID18801
R_ID300,CC_ID12481
R_ID300,CC_ID12494
R_ID300,CC_ID14714
R_ID300,CC_ID1585
R_ID300,CC_ID18776
R_ID300,CC_ID6696
R_ID302,CC_ID17659
R_ID302,CC_ID5985
R_ID305,CC_ID4105
R_ID305,CC_ID6421
R_ID306,CC_ID18554
R_ID307,CC_ID1151
R_ID307,CC_ID17175
R_ID307,CC_ID196
R_ID307,CC_ID21340
R_ID308,CC_ID12113
R_ID308,CC_ID12453
R_ID308,CC_ID2355
R_ID308,CC_ID23944
R_ID308,CC_ID5481
R_ID308,CC_ID6750
R_ID309,CC_ID105
R_ID310,CC_ID12885
R_ID310,CC_ID15333
R_ID310,CC_ID16842
R_ID310,CC_ID20754
R_ID310,CC_ID7768
R_ID311,CC_ID13554
R_ID311,CC_ID19872
R_ID311,CC_ID6961
R_ID312,CC_ID773
R_ID313,CC_ID4916
R_ID316,CC_ID8492
R_ID317,CC_ID10234
R_ID317,CC_ID18392
R_ID317,CC_ID22401
R_ID317,CC_ID24719
R_ID317,CC_ID8007
R_ID318,CC_ID21531
R_ID318,CC_ID24385
R_ID321,CC_ID7455
R_ID327,CC_ID12566
R_ID327,CC_ID16891
R_ID327,CC_ID20244
R_ID327,CC_ID21230
R_ID327,CC_ID4298
R_ID327,CC_ID5410
R_ID328,CC_ID15891
R_ID328,CC_ID2581
R_ID328,CC_ID6643
R_ID331,CC_ID251
R_ID331,CC_ID8034
R_ID332,CC_ID226
R_ID332,CC_ID7876
R_ID332,CC_ID8935
R_ID334,CC_ID5783
R_ID335,CC_ID10544
R_ID335,CC_ID15667
R_ID335,CC_ID2026
R_ID335,CC_ID21577
R_ID335,CC_ID2999
R_ID335,CC_ID6727
R_ID335,CC_ID9515
R_ID337,CC_ID23957
R_ID338,CC_ID17343
R_ID338,CC_ID8772
R_ID340,CC_ID12954
R_ID340,CC_ID15620
R_ID340,CC_ID16510
R_ID340,CC_ID3736
R_ID340,CC_ID3806
R_ID340,CC_ID410
R_ID340,CC_ID9606
R_ID341,CC_ID2816
R_ID343,CC_ID5415
R_ID344,CC_ID13983
R_ID344,CC_ID16228
R_ID344,CC_ID17305
R_ID344,CC_ID8392
R_ID346,CC_ID19010
R_ID347,CC_ID1881
R_ID347,CC_ID20534
R_ID347,CC_ID21843
R_ID347,CC_ID24382
R_ID347,CC_ID3207
R_ID347,CC_ID5024
R_ID347,CC_ID5580
R_ID348,CC_ID4336
R_ID349,CC_ID11227
R_ID349,CC_ID1320
R_ID349,CC_ID13624
R_ID349,CC_ID16246
R_ID349,CC_ID3195
R_ID349,CC_ID6440
R_ID350,CC_ID20897
R_ID350,CC_ID6816
R_ID351,CC_ID11789
R_ID351,CC_ID17031
R_ID351,CC_ID17187
R_ID351,CC_ID23781
R_ID351,CC_ID24126
R_ID351,CC_ID4326
R_ID351,CC_ID6182
R_ID352,CC_ID10020
R_ID352,CC_ID1538
R_ID352,CC_ID15474
R_ID352,CC_ID15847
R_ID352,CC_ID19792
R_ID352,CC_ID19942
R_ID352,CC_ID21007
R_ID353,CC_ID13389
R_ID353,CC_ID16412
R_ID353,CC_ID3610
R_ID354,CC_ID12706
R_ID354,CC_ID22022
R_ID354,CC_ID24302
R_ID355,CC_ID17836
R_ID355,CC_ID1975
R_ID355,CC_ID21753
R_ID355,CC_ID24745
R_ID355,CC_ID4876
R_ID355,CC_ID5078
R_ID356,CC_ID16430
R_ID356,CC_ID21623
R_ID356,CC_ID23545
R_ID356,CC_ID3846
R_ID358,CC_ID17563
R_ID359,CC_ID16531
R_ID360,CC_ID18288
R_ID360,CC_ID22781
R_ID360,CC_ID23588
R_ID361,CC_ID4819
R_ID362,CC_ID12976
R_ID362,CC_ID14672
R_ID362,CC_ID15155
R_ID362,CC_ID3241
R_ID362,CC_ID4918
R_ID362,CC_ID5377
R_ID362,CC_ID6419
R_ID363,CC_ID10793
R_ID363,CC_ID20733
R_ID363,CC_ID2749
R_ID364,CC_ID1937
R_ID364,CC_ID8575
R_ID365,CC_ID22364
R_ID365,CC_ID8199
R_ID365,CC_ID9355
R_ID368,CC_ID22880
R_ID368,CC_ID9511
R_ID369,CC_ID19761
R_ID369,CC_ID21775
R_ID369,CC_ID22245
R_ID369,CC_ID23538
R_ID370,CC_ID14279
R_ID373,CC_ID9272
R_ID374,CC_ID1323
R_ID374,CC_ID15363
R_ID374,CC_ID19454
R_ID375,CC_ID13824
R_ID376,CC_ID16903
R_ID377,CC_ID7251
R_ID378,CC_ID23347
R_ID380,CC_ID18960
R_ID380,CC_ID2064
R_ID381,CC_ID1441
R_ID381,CC_ID18633
R_ID381,CC_ID24784
R_ID381,CC_ID2522
R_ID381,CC_ID3175
R_ID382,CC_ID15572
R_ID382,CC_ID15835
R_ID382,CC_ID22762
R_ID382,CC_ID23328
R_ID382,CC_ID4523
R_ID382,CC_ID4991
R_ID383,CC_ID12090
R_ID383,CC_ID16242
R_ID383,CC_ID4162
R_ID383,CC_ID4494
R_ID383,CC_ID7737
R_ID384,CC_ID5967
R_ID385,CC_ID13018
R_ID385,CC_ID4131
R_ID385,CC_ID9224
R_ID387,CC_ID7502
R_ID388,CC_ID17838
R_ID388,CC_ID24261
R_ID388,CC_ID6546
R_ID389,CC_ID5414
R_ID390,CC_ID15475
R_ID390,CC_ID16706
R_ID390,CC_ID18839
R_ID390,CC_ID18882
R_ID390,CC_ID8204
R_ID390,CC_ID9893
R_ID391,CC_ID22949
R_ID393,CC_ID22514
R_ID394,CC_ID17640
R_ID394,CC_ID24139
R_ID394,CC_ID2440
R_ID395,CC_ID10179
R_ID396,CC_ID11385
R_ID396,CC_ID11391
R_ID396,CC_ID14410
R_ID396,CC_ID18928
R_ID396,CC_ID19644
R_ID396,CC_ID9285
R_ID397,CC_ID11733
R_ID397,CC_ID16852
R_ID397,CC_ID16879
R_ID397,CC_ID23467
R_ID399,CC_ID16701
R_ID399,CC_ID9740
R_ID400,CC_ID11703
R_ID400,CC_ID12540
R_ID400,CC_ID14268
R_ID400,CC_ID17008
R_ID400,CC_ID19334
R_ID400,CC_ID4990
R_ID401,CC_ID13575
R_ID401,CC_ID8516
R_ID403,CC_ID10271
R_ID403,CC_ID24991
R_ID403,CC_ID2759
R_ID404,CC_ID10585
R_ID404,CC_ID10776
R_ID404,CC_ID18631
R_ID404,CC_ID23552
R_ID404,CC_ID5305
R_ID404,CC_ID598
R_ID404,CC_ID8785
R_ID405,CC_ID12009
R_ID405,CC_ID5947
R_ID407,CC_ID16150
R_ID407,CC_ID5126
R_ID407,CC_ID6693
R_ID408,CC_ID19240
R_ID408,CC_ID3376
R_ID409,CC_ID12338
R_ID409,CC_ID12470
R_ID409,CC_ID9500
R_ID411,CC_ID10081
R_ID411,CC_ID1861
R_ID411,CC_ID20487
R_ID411,CC_ID22136
R_ID412,CC_ID220
R_ID413,CC_ID20356
R_ID413,CC_ID3529
R_ID413,CC_ID8678
R_ID414,CC_ID9987
R_ID415,CC_ID1119
R_ID415,CC_ID11755
R_ID415,CC_ID16745
R_ID417,CC_ID10158
R_ID417,CC_ID14931
R_ID417,CC_ID20630
R_ID417,CC_ID23464
R_ID417,CC_ID3342
R_ID417,CC_ID4786
R_ID417,CC_ID8271
R_ID418,CC_ID14612
R_ID419,CC_ID15978
R_ID419,CC_ID22303
R_ID419,CC_ID23791
R_ID419,CC_ID9753
R_ID420,CC_ID13498
R_ID420,CC_ID13758
R_ID420,CC_ID18685
R_ID420,CC_ID21024
R_ID420,CC_ID23469
R_ID420,CC_ID24394
R_ID421,CC_ID14351
R_ID424,CC_ID12291
R_ID424,CC_ID19088
R_ID424,CC_ID4783
R_ID424,CC_ID7964
R_ID425,CC_ID24840
R_ID426,CC_ID15298
R_ID426,CC_ID15644
R_ID426,CC_ID16240
R_ID426,CC_ID21518
R_ID426,CC_ID5995
R_ID426,CC_ID6013
R_ID426,CC_ID6102
R_ID427,CC_ID18019
R_ID429,CC_ID10928
R_ID430,CC_ID10093
R_ID430,CC_ID10352
R_ID430,CC_ID12427
R_ID430,CC_ID20751
R_ID430,CC_ID2284
R_ID430,CC_ID24044
R_ID431,CC_ID12146
R_ID431,CC_ID15229
R_ID431,CC_ID1969
R_ID431,CC_ID21136
R_ID431,CC_ID2671
R_ID431,CC_ID7933
R_ID431,CC_ID9125
R_ID432,CC_ID13456
R_ID432,CC_ID19330
R_ID432,CC_ID21440
