CC_ID,TC_ID
CC_ID34,TC_ID19186
CC_ID34,TC_ID20565
CC_ID34,TC_ID22755
CC_ID34,TC_ID22953
CC_ID34,TC_ID24306
CC_ID34,TC_ID3075
CC_ID34,TC_ID504
CC_ID34,TC_ID5196
CC_ID34,TC_ID5279
CC_ID34,TC_ID6106
CC_ID35,TC_ID11550
CC_ID35,TC_ID14802
CC_ID35,TC_ID19415
CC_ID35,TC_ID19652
CC_ID35,TC_ID22780
CC_ID35,TC_ID23103
CC_ID35,TC_ID3684
CC_ID35,TC_ID5673
CC_ID35,TC_ID5864
CC_ID35,TC_ID7115
CC_ID35,TC_ID8048
CC_ID35,TC_ID8119
CC_ID35,TC_ID8128
CC_ID35,TC_ID9526
CC_ID35,TC_ID9879
CC_ID36,TC_ID10833
CC_ID36,TC_ID14013
CC_ID36,TC_ID15321
CC_ID36,TC_ID16081
CC_ID36,TC_ID16625
CC_ID36,TC_ID17485
CC_ID36,TC_ID20349
CC_ID36,TC_ID2089
CC_ID36,TC_ID21750
CC_ID36,TC_ID23818
CC_ID36,TC_ID25737
CC_ID36,TC_ID4315
CC_ID36,TC_ID7098
CC_ID36,TC_ID8609
CC_ID36,TC_ID8721
CC_ID36,TC_ID9675
CC_ID37,TC_ID17629
CC_ID37,TC_ID19933
CC_ID37,TC_ID20305
CC_ID37,TC_ID20807
CC_ID37,TC_ID23198
CC_ID37,TC_ID3682
CC_ID38,TC_ID10379
CC_ID38,TC_ID19188
CC_ID38,TC_ID22599
CC_ID38,TC_ID25582
CC_ID38,TC_ID7179
CC_ID38,TC_ID8449
CC_ID39,TC_ID13819
CC_ID39,TC_ID20725
CC_ID40,TC_ID10015
CC_ID40,TC_ID16700
CC_ID40,TC_ID17791
CC_ID40,TC_ID23087
CC_ID40,TC_ID2402
CC_ID40,TC_ID4278
CC_ID40,TC_ID9605
CC_ID40,TC_ID9919
CC_ID41,TC_ID1272
CC_ID41,TC_ID17114
CC_ID41,TC_ID17746
CC_ID41,TC_ID17894
CC_ID41,TC_ID18356
CC_ID41,TC_ID23610
CC_ID41,TC_ID8268
CC_ID41,TC_ID8871
CC_ID41,TC_ID9554
CC_ID42,TC_ID11614
CC_ID42,TC_ID12293
CC_ID42,TC_ID13138
CC_ID42,TC_ID1464
CC_ID42,TC_ID18509
CC_ID42,TC_ID21097
CC_ID42,TC_ID25756
CC_ID42,TC_ID4190
CC_ID43,TC_ID12831
CC_ID43,TC_ID16060
CC_ID43,TC_ID403
CC_ID43,TC_ID8891
CC_ID44,TC_ID13782
CC_ID44,TC_ID1489
CC_ID44,TC_ID21983
CC_ID44,TC_ID2338
CC_ID44,TC_ID24666
CC_ID44,TC_ID3634
CC_ID45,TC_ID10025
CC_ID45,TC_ID10861
CC_ID45,TC_ID7004
CC_ID46,TC_ID18236
CC_ID46,TC_ID19716
CC_ID46,TC_ID22599
CC_ID46,TC_ID22854
CC_ID46,TC_ID24390
CC_ID47,TC_ID1329
CC_ID47,TC_ID14293
CC_ID47,TC_ID16194
CC_ID47,TC_ID18164
CC_ID47,TC_ID18394
CC_ID47,TC_ID18842
CC_ID47,TC_ID22178
CC_ID47,TC_ID4380
CC_ID47,TC_ID44
CC_ID47,TC_ID4782
CC_ID47,TC_ID5697
CC_ID47,TC_ID6390
CC_ID47,TC_ID8597
CC_ID47,TC_ID9872
CC_ID48,TC_ID11548
CC_ID48,TC_ID14608
CC_ID48,TC_ID17992
CC_ID48,TC_ID19823
CC_ID48,TC_ID21048
CC_ID48,TC_ID24200
CC_ID48,TC_ID3655
CC_ID48,TC_ID4336
CC_ID48,TC_ID771
CC_ID49,TC_ID12901
CC_ID49,TC_ID21211
CC_ID49,TC_ID22567
CC_ID49,TC_ID7692
CC_ID49,TC_ID9040
CC_ID50,TC_ID23431
CC_ID50,TC_ID7777
CC_ID51,TC_ID10453
CC_ID51,TC_ID17279
CC_ID51,TC_ID19402
CC_ID51,TC_ID21032
CC_ID51,TC_ID21833
CC_ID51,TC_ID23980
CC_ID51,TC_ID3443
CC_ID52,TC_ID10491
CC_ID52,TC_ID15806
CC_ID52,TC_ID16180
CC_ID52,TC_ID22765
CC_ID52,TC_ID3914
CC_ID52,TC_ID9490
CC_ID53,TC_ID1020
CC_ID53,TC_ID11007
CC_ID53,TC_ID12288
CC_ID53,TC_ID12349
CC_ID53,TC_ID12401
CC_ID53,TC_ID15473
CC_ID53,TC_ID15751
CC_ID53,TC_ID19586
CC_ID53,TC_ID19792
CC_ID53,TC_ID22018
CC_ID53,TC_ID22245
CC_ID53,TC_ID22845
CC_ID53,TC_ID23921
CC_ID53,TC_ID749
CC_ID53,TC_ID802
CC_ID54,TC_ID11313
CC_ID54,TC_ID11343
CC_ID54,TC_ID12344
CC_ID54,TC_ID14722
CC_ID54,TC_ID18468
CC_ID54,TC_ID18607
CC_ID54,TC_ID21064
CC_ID54,TC_ID21340
CC_ID54,TC_ID22349
CC_ID54,TC_ID24326
CC_ID54,TC_ID25477
CC_ID54,TC_ID3716
CC_ID54,TC_ID5574
CC_ID54,TC_ID6112
CC_ID54,TC_ID9754
CC_ID55,TC_ID13583
CC_ID55,TC_ID20216
CC_ID55,TC_ID22058
CC_ID55,TC_ID22116
CC_ID55,TC_ID22567
CC_ID55,TC_ID23586
CC_ID55,TC_ID25759
CC_ID55,TC_ID6824
CC_ID56,TC_ID10606
CC_ID56,TC_ID12991
CC_ID56,TC_ID15635
CC_ID56,TC_ID20915
CC_ID56,TC_ID23829
CC_ID56,TC_ID24701
CC_ID56,TC_ID25824
CC_ID56,TC_ID3857
CC_ID56,TC_ID4511
CC_ID56,TC_ID664
CC_ID56,TC_ID7355
CC_ID56,TC_ID8317
CC_ID56,TC_ID8632
CC_ID56,TC_ID981
CC_ID57,TC_ID12367
CC_ID57,TC_ID15348
CC_ID57,TC_ID17705
CC_ID57,TC_ID20820
CC_ID57,TC_ID21905
CC_ID57,TC_ID2850
CC_ID57,TC_ID4845
CC_ID58,TC_ID11547
CC_ID58,TC_ID12072
CC_ID58,TC_ID15858
CC_ID58,TC_ID7278
CC_ID59,TC_ID11703
CC_ID59,TC_ID17114
CC_ID59,TC_ID18445
CC_ID59,TC_ID21206
CC_ID59,TC_ID24140
CC_ID59,TC_ID24265
CC_ID59,TC_ID25429
CC_ID59,TC_ID5851
CC_ID59,TC_ID6116
CC_ID59,TC_ID80
CC_ID59,TC_ID8746
CC_ID60,TC_ID10314
CC_ID60,TC_ID10795
CC_ID60,TC_ID10799
CC_ID60,TC_ID10996
CC_ID60,TC_ID14572
CC_ID60,TC_ID21745
CC_ID60,TC_ID24166
CC_ID60,TC_ID25225
CC_ID60,TC_ID2772
CC_ID60,TC_ID5778
CC_ID61,TC_ID1336
CC_ID61,TC_ID13457
CC_ID61,TC_ID17061
CC_ID61,TC_ID18286
CC_ID61,TC_ID19642
CC_ID61,TC_ID8668
CC_ID61,TC_ID9492
CC_ID62,TC_ID11849
CC_ID62,TC_ID12440
CC_ID62,TC_ID16043
CC_ID62,TC_ID16272
CC_ID62,TC_ID7666
CC_ID62,TC_ID7956
CC_ID62,TC_ID907
CC_ID63,TC_ID13687
CC_ID63,TC_ID16741
CC_ID63,TC_ID17246
CC_ID63,TC_ID18184
CC_ID63,TC_ID20144
CC_ID63,TC_ID21575
CC_ID63,TC_ID4409
CC_ID64,TC_ID13756
CC_ID64,TC_ID13844
CC_ID64,TC_ID14095
CC_ID64,TC_ID18436
CC_ID64,TC_ID20548
CC_ID64,TC_ID21085
CC_ID64,TC_ID2448
CC_ID64,TC_ID4279
CC_ID64,TC_ID9174
CC_ID64,TC_ID9891
CC_ID65,TC_ID10701
CC_ID65,TC_ID15515
CC_ID65,TC_ID15831
CC_ID65,TC_ID19711
CC_ID65,TC_ID21787
CC_ID65,TC_ID3094
CC_ID65,TC_ID5633
CC_ID65,TC_ID6253
CC_ID65,TC_ID781
CC_ID66,TC_ID14642
CC_ID66,TC_ID1686
CC_ID66,TC_ID18645
CC_ID66,TC_ID19482
CC_ID66,TC_ID2159
CC_ID66,TC_ID2376
CC_ID66,TC_ID2409
CC_ID66,TC_ID24356
CC_ID66,TC_ID25762
CC_ID66,TC_ID2594
CC_ID66,TC_ID3338
CC_ID66,TC_ID4866
CC_ID67,TC_ID11848
CC_ID67,TC_ID19977
CC_ID67,TC_ID23229
CC_ID67,TC_ID24986
CC_ID67,TC_ID2765
CC_ID67,TC_ID5645
CC_ID68,TC_ID12238
CC_ID68,TC_ID16518
CC_ID68,TC_ID18496
CC_ID68,TC_ID19869
CC_ID68,TC_ID23114
CC_ID68,TC_ID3425
CC_ID68,TC_ID9346
CC_ID69,TC_ID10341
CC_ID69,TC_ID11015
CC_ID69,TC_ID14233
CC_ID69,TC_ID20841
CC_ID69,TC_ID4296
CC_ID69,TC_ID716
CC_ID70,TC_ID14752
CC_ID70,TC_ID25821
CC_ID70,TC_ID5058
CC_ID71,TC_ID10326
CC_ID71,TC_ID13087
CC_ID71,TC_ID15220
CC_ID71,TC_ID16186
CC_ID71,TC_ID16948
CC_ID71,TC_ID18404
CC_ID71,TC_ID1959
CC_ID71,TC_ID20490
CC_ID71,TC_ID20968
CC_ID71,TC_ID21115
CC_ID71,TC_ID2915
CC_ID71,TC_ID5908
CC_ID71,TC_ID7812
CC_ID71,TC_ID9332
CC_ID72,TC_ID11497
CC_ID72,TC_ID14630
CC_ID72,TC_ID16219
CC_ID72,TC_ID16249
CC_ID72,TC_ID16352
CC_ID72,TC_ID18799
CC_ID72,TC_ID19070
CC_ID72,TC_ID22581
CC_ID72,TC_ID25204
CC_ID72,TC_ID3446
CC_ID72,TC_ID4348
CC_ID72,TC_ID6107
CC_ID72,TC_ID7318
CC_ID72,TC_ID7642
CC_ID72,TC_ID8493
CC_ID72,TC_ID8784
CC_ID73,TC_ID10649
CC_ID73,TC_ID11943
CC_ID73,TC_ID12744
CC_ID73,TC_ID19605
CC_ID73,TC_ID22191
CC_ID73,TC_ID25247
CC_ID73,TC_ID3627
CC_ID73,TC_ID4756
CC_ID73,TC_ID4797
CC_ID73,TC_ID6447
CC_ID74,TC_ID12063
CC_ID74,TC_ID12973
CC_ID74,TC_ID13402
CC_ID74,TC_ID14968
CC_ID74,TC_ID16068
CC_ID74,TC_ID16122
CC_ID74,TC_ID16984
CC_ID74,TC_ID19339
CC_ID74,TC_ID20135
CC_ID74,TC_ID20364
CC_ID74,TC_ID22272
CC_ID74,TC_ID2721
CC_ID74,TC_ID3291
CC_ID74,TC_ID5860
CC_ID74,TC_ID9451
CC_ID75,TC_ID12496
CC_ID75,TC_ID13313
CC_ID75,TC_ID14247
CC_ID75,TC_ID15093
CC_ID75,TC_ID17117
CC_ID75,TC_ID22450
CC_ID75,TC_ID23631
CC_ID75,TC_ID5238
CC_ID75,TC_ID6187
CC_ID75,TC_ID793
CC_ID76,TC_ID1223
CC_ID76,TC_ID12243
CC_ID76,TC_ID15051
CC_ID76,TC_ID15687
CC_ID76,TC_ID22050
CC_ID76,TC_ID23874
CC_ID76,TC_ID25678
CC_ID76,TC_ID543
CC_ID76,TC_ID8176
CC_ID77,TC_ID21411
CC_ID77,TC_ID22522
CC_ID77,TC_ID2499
CC_ID78,TC_ID13658
CC_ID78,TC_ID1372
CC_ID78,TC_ID16955
CC_ID78,TC_ID18691
CC_ID78,TC_ID18885
CC_ID78,TC_ID19580
CC_ID78,TC_ID23170
CC_ID78,TC_ID5210
CC_ID78,TC_ID672
CC_ID78,TC_ID6766
CC_ID78,TC_ID7741
CC_ID78,TC_ID9163
CC_ID78,TC_ID9690
CC_ID79,TC_ID10892
CC_ID79,TC_ID21840
CC_ID79,TC_ID5787
CC_ID80,TC_ID126
CC_ID80,TC_ID13835
CC_ID80,TC_ID14466
CC_ID80,TC_ID19393
CC_ID80,TC_ID19436
CC_ID80,TC_ID25307
CC_ID80,TC_ID5400
CC_ID80,TC_ID5834
CC_ID80,TC_ID6428
CC_ID80,TC_ID673
CC_ID80,TC_ID7548
CC_ID81,TC_ID1775
CC_ID81,TC_ID20394
CC_ID81,TC_ID22382
CC_ID82,TC_ID10927
CC_ID82,TC_ID17802
CC_ID83,TC_ID10122
CC_ID83,TC_ID12833
CC_ID83,TC_ID14007
CC_ID83,TC_ID14567
CC_ID83,TC_ID15285
CC_ID83,TC_ID1589
CC_ID83,TC_ID16956
CC_ID83,TC_ID20687
CC_ID83,TC_ID21805
CC_ID83,TC_ID24266
CC_ID83,TC_ID25846
CC_ID83,TC_ID2665
CC_ID83,TC_ID2848
CC_ID83,TC_ID4985
CC_ID83,TC_ID7658
CC_ID84,TC_ID11551
CC_ID84,TC_ID11670
CC_ID84,TC_ID12089
CC_ID84,TC_ID13100
CC_ID84,TC_ID19274
CC_ID84,TC_ID2280
CC_ID84,TC_ID2988
CC_ID84,TC_ID4514
CC_ID84,TC_ID5241
CC_ID84,TC_ID8402
CC_ID84,TC_ID9814
CC_ID85,TC_ID13142
CC_ID85,TC_ID1683
CC_ID85,TC_ID225
CC_ID85,TC_ID3038
CC_ID85,TC_ID5254
CC_ID85,TC_ID6849
CC_ID86,TC_ID10828
CC_ID86,TC_ID14810
CC_ID86,TC_ID15766
CC_ID86,TC_ID17258
CC_ID86,TC_ID19367
CC_ID86,TC_ID20896
CC_ID86,TC_ID22824
CC_ID86,TC_ID5286
CC_ID86,TC_ID5549
CC_ID86,TC_ID7922
CC_ID86,TC_ID9201
CC_ID87,TC_ID10164
CC_ID87,TC_ID17058
CC_ID87,TC_ID19841
CC_ID87,TC_ID23596
CC_ID87,TC_ID2670
CC_ID88,TC_ID1289
CC_ID88,TC_ID13583
CC_ID88,TC_ID13751
CC_ID88,TC_ID1578
CC_ID88,TC_ID17648
CC_ID88,TC_ID18112
CC_ID88,TC_ID19002
CC_ID88,TC_ID19234
CC_ID88,TC_ID23256
CC_ID88,TC_ID2485
CC_ID88,TC_ID4427
CC_ID88,TC_ID5457
CC_ID88,TC_ID7433
CC_ID88,TC_ID8822
CC_ID88,TC_ID8890
CC_ID89,TC_ID13663
CC_ID89,TC_ID15712
CC_ID89,TC_ID15838
CC_ID89,TC_ID15957
CC_ID89,TC_ID18734
CC_ID89,TC_ID19486
CC_ID89,TC_ID23374
CC_ID89,TC_ID3215
CC_ID89,TC_ID5140
CC_ID89,TC_ID5716
CC_ID89,TC_ID5941
CC_ID89,TC_ID851
CC_ID90,TC_ID11573
CC_ID90,TC_ID1247
CC_ID90,TC_ID22399
CC_ID90,TC_ID24128
CC_ID90,TC_ID24339
CC_ID90,TC_ID25773
CC_ID90,TC_ID335
CC_ID90,TC_ID4193
CC_ID90,TC_ID5327
CC_ID90,TC_ID6611
CC_ID90,TC_ID7445
CC_ID91,TC_ID16191
CC_ID91,TC_ID19821
CC_ID91,TC_ID20968
CC_ID91,TC_ID25027
CC_ID91,TC_ID6754
CC_ID91,TC_ID7154
CC_ID91,TC_ID8173
CC_ID92,TC_ID10546
CC_ID92,TC_ID12519
CC_ID92,TC_ID22991
CC_ID92,TC_ID4386
CC_ID92,TC_ID6239
CC_ID92,TC_ID9340
CC_ID93,TC_ID13002
CC_ID93,TC_ID15228
CC_ID93,TC_ID15528
CC_ID93,TC_ID1922
CC_ID93,TC_ID23189
CC_ID94,TC_ID1790
CC_ID94,TC_ID18631
CC_ID94,TC_ID20039
CC_ID94,TC_ID22951
CC_ID94,TC_ID24186
CC_ID94,TC_ID3858
CC_ID95,TC_ID10068
CC_ID95,TC_ID17398
CC_ID95,TC_ID19108
CC_ID96,TC_ID1140
CC_ID96,TC_ID13814
CC_ID96,TC_ID17057
CC_ID96,TC_ID19319
CC_ID97,TC_ID21111
CC_ID97,TC_ID5922
CC_ID98,TC_ID14235
CC_ID98,TC_ID1438
CC_ID98,TC_ID14500
CC_ID98,TC_ID15985
CC_ID98,TC_ID18807
CC_ID98,TC_ID22099
CC_ID98,TC_ID670
CC_ID98,TC_ID9016
CC_ID99,TC_ID11299
CC_ID99,TC_ID1184
CC_ID99,TC_ID13161
CC_ID99,TC_ID13288
CC_ID99,TC_ID15029
CC_ID99,TC_ID18083
CC_ID99,TC_ID18087
CC_ID99,TC_ID24634
CC_ID99,TC_ID4543
CC_ID99,TC_ID762
CC_ID100,TC_ID17976
CC_ID100,TC_ID18055
CC_ID100,TC_ID1889
CC_ID100,TC_ID20938
CC_ID100,TC_ID6253
CC_ID100,TC_ID8848
CC_ID100,TC_ID9907
CC_ID101,TC_ID12841
CC_ID101,TC_ID13834
CC_ID101,TC_ID15031
CC_ID101,TC_ID16098
CC_ID101,TC_ID17798
CC_ID101,TC_ID18591
CC_ID101,TC_ID1874
CC_ID101,TC_ID21535
CC_ID101,TC_ID2299
CC_ID101,TC_ID23137
CC_ID101,TC_ID3259
CC_ID101,TC_ID5142
CC_ID101,TC_ID7355
CC_ID101,TC_ID8003
CC_ID101,TC_ID9346
CC_ID101,TC_ID9716
CC_ID102,TC_ID10416
CC_ID102,TC_ID14243
CC_ID102,TC_ID16119
CC_ID102,TC_ID16531
CC_ID102,TC_ID16554
CC_ID102,TC_ID19706
CC_ID102,TC_ID21214
CC_ID102,TC_ID216
CC_ID102,TC_ID22036
CC_ID102,TC_ID25253
CC_ID102,TC_ID25647
CC_ID102,TC_ID2659
CC_ID102,TC_ID3896
CC_ID102,TC_ID5403
CC_ID102,TC_ID9058
CC_ID102,TC_ID9650
CC_ID103,TC_ID16056
CC_ID103,TC_ID16994
CC_ID103,TC_ID20360
CC_ID103,TC_ID21068
CC_ID103,TC_ID21205
CC_ID103,TC_ID24822
CC_ID104,TC_ID13184
CC_ID104,TC_ID13506
CC_ID104,TC_ID14637
CC_ID104,TC_ID17235
CC_ID104,TC_ID21110
CC_ID104,TC_ID25525
CC_ID104,TC_ID2583
CC_ID104,TC_ID3715
CC_ID104,TC_ID8023
CC_ID105,TC_ID14700
CC_ID105,TC_ID22518
CC_ID105,TC_ID22842
CC_ID105,TC_ID23307
CC_ID105,TC_ID24060
CC_ID105,TC_ID5120
CC_ID105,TC_ID5205
CC_ID105,TC_ID5584
CC_ID105,TC_ID5622
CC_ID105,TC_ID8218
CC_ID105,TC_ID9624
CC_ID105,TC_ID9692
CC_ID106,TC_ID11176
CC_ID106,TC_ID11348
CC_ID106,TC_ID12597
CC_ID106,TC_ID14850
CC_ID106,TC_ID20703
CC_ID106,TC_ID21907
CC_ID106,TC_ID23397
CC_ID106,TC_ID23624
CC_ID106,TC_ID25494
CC_ID106,TC_ID25949
CC_ID106,TC_ID5245
CC_ID106,TC_ID7869
CC_ID106,TC_ID9575
CC_ID106,TC_ID9912
CC_ID107,TC_ID22937
CC_ID107,TC_ID23333
CC_ID107,TC_ID7262
CC_ID108,TC_ID1446
CC_ID108,TC_ID19979
CC_ID108,TC_ID22457
CC_ID108,TC_ID3264
CC_ID108,TC_ID3736
CC_ID108,TC_ID5047
CC_ID108,TC_ID9186
CC_ID109,TC_ID1025
CC_ID109,TC_ID10713
CC_ID109,TC_ID10740
CC_ID109,TC_ID21603
CC_ID109,TC_ID22166
CC_ID109,TC_ID23345
CC_ID109,TC_ID3739
CC_ID110,TC_ID16168
CC_ID110,TC_ID19088
CC_ID110,TC_ID22727
CC_ID110,TC_ID3455
CC_ID111,TC_ID10570
CC_ID111,TC_ID10732
CC_ID111,TC_ID1116
CC_ID111,TC_ID12359
CC_ID111,TC_ID13053
CC_ID111,TC_ID14292
CC_ID111,TC_ID20156
CC_ID111,TC_ID21002
CC_ID111,TC_ID22120
