CC_ID,FL_ID
CC_ID29,FL_ID625
CC_ID29,FL_ID735
CC_ID29,FL_ID819
CC_ID29,FL_ID821
CC_ID29,FL_ID882
CC_ID30,FL_ID1103
CC_ID30,FL_ID121
CC_ID30,FL_ID258
CC_ID30,FL_ID722
CC_ID30,FL_ID737
CC_ID30,FL_ID954
CC_ID31,FL_ID244
CC_ID31,FL_ID296
CC_ID32,FL_ID1068
CC_ID32,FL_ID1071
CC_ID32,FL_ID1250
CC_ID32,FL_ID301
CC_ID32,FL_ID535
CC_ID32,FL_ID584
CC_ID32,FL_ID775
CC_ID33,FL_ID438
CC_ID33,FL_ID505
CC_ID34,FL_ID175
CC_ID34,FL_ID574
CC_ID34,FL_ID63
CC_ID34,FL_ID740
CC_ID35,FL_ID1031
CC_ID35,FL_ID1126
CC_ID35,FL_ID448
CC_ID35,FL_ID530
CC_ID35,FL_ID552
CC_ID35,FL_ID66
CC_ID35,FL_ID912
CC_ID35,FL_ID982
CC_ID36,FL_ID1098
CC_ID36,FL_ID52
CC_ID36,FL_ID996
CC_ID37,FL_ID869
CC_ID37,FL_ID967
CC_ID38,FL_ID1004
CC_ID38,FL_ID1131
CC_ID38,FL_ID227
CC_ID38,FL_ID491
CC_ID38,FL_ID644
CC_ID38,FL_ID713
CC_ID38,FL_ID820
CC_ID38,FL_ID943
CC_ID39,FL_ID402
CC_ID39,FL_ID550
CC_ID39,FL_ID781
CC_ID39,FL_ID801
CC_ID39,FL_ID91
CC_ID39,FL_ID990
CC_ID40,FL_ID235
CC_ID40,FL_ID506
CC_ID40,FL_ID704
CC_ID41,FL_ID86
CC_ID42,FL_ID109
CC_ID42,FL_ID456
CC_ID43,FL_ID1180
CC_ID43,FL_ID391
CC_ID43,FL_ID750
CC_ID44,FL_ID1008
CC_ID44,FL_ID112
CC_ID44,FL_ID1137
CC_ID44,FL_ID158
CC_ID44,FL_ID202
CC_ID44,FL_ID849
CC_ID45,FL_ID1057
CC_ID45,FL_ID509
CC_ID45,FL_ID811
CC_ID45,FL_ID830
CC_ID45,FL_ID905
CC_ID46,FL_ID1
CC_ID46,FL_ID230
CC_ID46,FL_ID379
CC_ID47,FL_ID192
CC_ID48,FL_ID1099
CC_ID48,FL_ID1173
CC_ID48,FL_ID1206
CC_ID48,FL_ID385
CC_ID48,FL_ID54
CC_ID48,FL_ID637
CC_ID49,FL_ID1084
CC_ID49,FL_ID1152
CC_ID49,FL_ID1291
CC_ID49,FL_ID495
CC_ID49,FL_ID525
CC_ID49,FL_ID572
CC_ID49,FL_ID975
CC_ID50,FL_ID1103
CC_ID50,FL_ID520
CC_ID50,FL_ID547
CC_ID50,FL_ID561
CC_ID50,FL_ID937
CC_ID51,FL_ID329
CC_ID51,FL_ID740
CC_ID52,FL_ID1239
CC_ID52,FL_ID31
CC_ID52,FL_ID69
CC_ID53,FL_ID1055
CC_ID53,FL_ID239
CC_ID53,FL_ID933
CC_ID54,FL_ID1092
CC_ID54,FL_ID1117
CC_ID54,FL_ID1223
CC_ID54,FL_ID411
CC_ID54,FL_ID559
CC_ID54,FL_ID581
CC_ID54,FL_ID634
CC_ID55,FL_ID299
CC_ID55,FL_ID739
CC_ID55,FL_ID963
CC_ID56,FL_ID289
CC_ID56,FL_ID406
CC_ID56,FL_ID697
CC_ID57,FL_ID1092
CC_ID57,FL_ID1158
CC_ID57,FL_ID1166
CC_ID57,FL_ID607
CC_ID57,FL_ID810
CC_ID57,FL_ID854
CC_ID58,FL_ID1061
CC_ID58,FL_ID478
CC_ID58,FL_ID572
CC_ID59,FL_ID13
CC_ID59,FL_ID203
CC_ID59,FL_ID399
CC_ID60,FL_ID1114
CC_ID60,FL_ID348
CC_ID60,FL_ID713
CC_ID61,FL_ID1007
CC_ID61,FL_ID449
CC_ID61,FL_ID532
CC_ID61,FL_ID817
CC_ID62,FL_ID110
CC_ID62,FL_ID566
CC_ID63,FL_ID1129
CC_ID63,FL_ID961
CC_ID64,FL_ID1009
CC_ID64,FL_ID1074
CC_ID64,FL_ID1100
CC_ID64,FL_ID144
CC_ID64,FL_ID608
CC_ID64,FL_ID613
CC_ID65,FL_ID103
CC_ID65,FL_ID1156
CC_ID65,FL_ID136
CC_ID65,FL_ID150
CC_ID65,FL_ID238
CC_ID65,FL_ID563
CC_ID65,FL_ID671
CC_ID65,FL_ID888
CC_ID66,FL_ID1185
CC_ID66,FL_ID544
CC_ID66,FL_ID564
CC_ID66,FL_ID953
CC_ID66,FL_ID994
CC_ID67,FL_ID132
CC_ID67,FL_ID352
CC_ID67,FL_ID404
CC_ID68,FL_ID1248
CC_ID68,FL_ID369
CC_ID68,FL_ID497
CC_ID68,FL_ID773
CC_ID68,FL_ID944
CC_ID69,FL_ID1177
CC_ID69,FL_ID374
CC_ID69,FL_ID457
CC_ID69,FL_ID983
CC_ID70,FL_ID1041
CC_ID70,FL_ID746
CC_ID71,FL_ID155
CC_ID71,FL_ID276
CC_ID71,FL_ID301
CC_ID71,FL_ID394
CC_ID71,FL_ID855
CC_ID71,FL_ID941
CC_ID72,FL_ID176
CC_ID72,FL_ID652
CC_ID72,FL_ID658
CC_ID73,FL_ID474
CC_ID73,FL_ID576
CC_ID74,FL_ID1205
CC_ID74,FL_ID268
CC_ID74,FL_ID413
CC_ID74,FL_ID602
CC_ID74,FL_ID822
CC_ID75,FL_ID1080
CC_ID75,FL_ID159
CC_ID75,FL_ID355
CC_ID76,FL_ID1116
CC_ID76,FL_ID278
CC_ID76,FL_ID36
CC_ID76,FL_ID769
CC_ID77,FL_ID633
CC_ID77,FL_ID69
CC_ID77,FL_ID77
CC_ID78,FL_ID382
CC_ID79,FL_ID184
CC_ID80,FL_ID1104
CC_ID80,FL_ID112
CC_ID80,FL_ID638
CC_ID80,FL_ID661
CC_ID81,FL_ID199
CC_ID81,FL_ID461
CC_ID81,FL_ID832
CC_ID81,FL_ID887
CC_ID82,FL_ID1055
CC_ID82,FL_ID1169
CC_ID82,FL_ID1276
CC_ID82,FL_ID669
CC_ID82,FL_ID770
CC_ID82,FL_ID879
CC_ID83,FL_ID219
CC_ID84,FL_ID1029
CC_ID84,FL_ID1050
CC_ID84,FL_ID860
CC_ID85,FL_ID1123
CC_ID85,FL_ID1221
CC_ID85,FL_ID171
CC_ID85,FL_ID283
CC_ID85,FL_ID567
CC_ID86,FL_ID1195
CC_ID86,FL_ID347
CC_ID86,FL_ID543
CC_ID87,FL_ID1060
CC_ID87,FL_ID1122
CC_ID87,FL_ID1157
CC_ID87,FL_ID373
CC_ID87,FL_ID592
CC_ID87,FL_ID804
CC_ID88,FL_ID1018
CC_ID88,FL_ID1067
CC_ID88,FL_ID1088
CC_ID88,FL_ID1193
CC_ID88,FL_ID1240
CC_ID88,FL_ID352
CC_ID88,FL_ID641
CC_ID88,FL_ID979
CC_ID89,FL_ID245
CC_ID89,FL_ID812
CC_ID90,FL_ID344
CC_ID90,FL_ID507
CC_ID91,FL_ID1009
CC_ID91,FL_ID1103
CC_ID91,FL_ID1117
CC_ID91,FL_ID390
CC_ID91,FL_ID819
CC_ID91,FL_ID82
CC_ID91,FL_ID958
CC_ID91,FL_ID999
CC_ID92,FL_ID555
CC_ID92,FL_ID662
CC_ID93,FL_ID593
CC_ID93,FL_ID603
CC_ID93,FL_ID993
CC_ID94,FL_ID1196
CC_ID94,FL_ID242
CC_ID94,FL_ID736
CC_ID95,FL_ID300
CC_ID96,FL_ID229
CC_ID96,FL_ID510
CC_ID96,FL_ID562
CC_ID96,FL_ID932
CC_ID97,FL_ID21
CC_ID97,FL_ID287
CC_ID97,FL_ID911
CC_ID98,FL_ID510
CC_ID98,FL_ID918
CC_ID99,FL_ID270
CC_ID100,FL_ID1217
CC_ID100,FL_ID233
CC_ID100,FL_ID283
CC_ID100,FL_ID349
CC_ID100,FL_ID449
CC_ID100,FL_ID51
CC_ID100,FL_ID897
CC_ID101,FL_ID124
CC_ID101,FL_ID1272
CC_ID101,FL_ID225
CC_ID101,FL_ID331
CC_ID101,FL_ID484
CC_ID101,FL_ID774
CC_ID102,FL_ID1121
CC_ID102,FL_ID1281
CC_ID102,FL_ID34
CC_ID102,FL_ID50
CC_ID102,FL_ID682
CC_ID102,FL_ID811
CC_ID103,FL_ID111
CC_ID103,FL_ID401
CC_ID103,FL_ID423
CC_ID103,FL_ID474
CC_ID103,FL_ID596
CC_ID103,FL_ID742
CC_ID103,FL_ID806
CC_ID103,FL_ID923
CC_ID104,FL_ID883
CC_ID105,FL_ID1092
CC_ID105,FL_ID1288
CC_ID105,FL_ID300
CC_ID106,FL_ID1270
CC_ID106,FL_ID30
CC_ID106,FL_ID852
CC_ID107,FL_ID11
CC_ID107,FL_ID1197
CC_ID107,FL_ID48
CC_ID107,FL_ID506
CC_ID107,FL_ID626
CC_ID107,FL_ID628
CC_ID107,FL_ID888
CC_ID108,FL_ID1060
CC_ID108,FL_ID417
CC_ID108,FL_ID494
CC_ID109,FL_ID202
CC_ID110,FL_ID260
CC_ID110,FL_ID671
CC_ID111,FL_ID1284
CC_ID111,FL_ID148
CC_ID111,FL_ID517
CC_ID111,FL_ID62
CC_ID111,FL_ID860
CC_ID111,FL_ID952
CC_ID111,FL_ID955
CC_ID112,FL_ID1064
CC_ID112,FL_ID1076
CC_ID112,FL_ID1285
CC_ID112,FL_ID343
CC_ID112,FL_ID378
CC_ID112,FL_ID499
CC_ID112,FL_ID565
CC_ID113,FL_ID1172
CC_ID113,FL_ID1203
CC_ID113,FL_ID390
CC_ID113,FL_ID536
CC_ID113,FL_ID710
CC_ID113,FL_ID999
CC_ID114,FL_ID100
CC_ID114,FL_ID1042
CC_ID114,FL_ID390
CC_ID114,FL_ID417
CC_ID114,FL_ID65
CC_ID114,FL_ID75
CC_ID115,FL_ID1001
CC_ID115,FL_ID1299
CC_ID115,FL_ID698
CC_ID115,FL_ID728
CC_ID115,FL_ID859
CC_ID116,FL_ID1289
CC_ID117,FL_ID1050
CC_ID117,FL_ID112
CC_ID117,FL_ID1268
CC_ID117,FL_ID274
CC_ID117,FL_ID366
CC_ID117,FL_ID527
CC_ID117,FL_ID589
CC_ID118,FL_ID44
CC_ID118,FL_ID524
CC_ID118,FL_ID806
CC_ID118,FL_ID823
CC_ID118,FL_ID951
CC_ID119,FL_ID1277
CC_ID119,FL_ID224
CC_ID119,FL_ID248
CC_ID119,FL_ID487
CC_ID119,FL_ID519
CC_ID119,FL_ID670
CC_ID120,FL_ID1147
CC_ID121,FL_ID1062
CC_ID121,FL_ID1137
CC_ID121,FL_ID169
CC_ID121,FL_ID838
CC_ID121,FL_ID871
CC_ID121,FL_ID949
CC_ID122,FL_ID253
CC_ID122,FL_ID551
CC_ID122,FL_ID650
CC_ID122,FL_ID668
CC_ID122,FL_ID804
CC_ID122,FL_ID964
CC_ID123,FL_ID1116
CC_ID123,FL_ID1246
CC_ID123,FL_ID922
CC_ID124,FL_ID10
CC_ID124,FL_ID1013
CC_ID124,FL_ID433
CC_ID124,FL_ID466
CC_ID124,FL_ID770
CC_ID125,FL_ID290
CC_ID125,FL_ID324
CC_ID125,FL_ID929
CC_ID126,FL_ID168
CC_ID126,FL_ID657
CC_ID127,FL_ID777
CC_ID128,FL_ID1027
CC_ID128,FL_ID117
CC_ID128,FL_ID287
CC_ID128,FL_ID384
CC_ID128,FL_ID393
CC_ID128,FL_ID452
CC_ID128,FL_ID804
CC_ID129,FL_ID1071
CC_ID129,FL_ID1240
CC_ID129,FL_ID146
CC_ID129,FL_ID323
CC_ID129,FL_ID370
CC_ID129,FL_ID439
CC_ID129,FL_ID83
CC_ID130,FL_ID1021
CC_ID130,FL_ID1259
CC_ID130,FL_ID333
CC_ID130,FL_ID376
CC_ID130,FL_ID38
CC_ID130,FL_ID88
CC_ID131,FL_ID347
CC_ID132,FL_ID342
CC_ID132,FL_ID355
CC_ID132,FL_ID41
CC_ID132,FL_ID554
CC_ID132,FL_ID584
CC_ID132,FL_ID875
CC_ID132,FL_ID980
CC_ID133,FL_ID306
CC_ID133,FL_ID990
CC_ID134,FL_ID17
CC_ID134,FL_ID270
CC_ID134,FL_ID560
CC_ID134,FL_ID933
CC_ID135,FL_ID1050
CC_ID135,FL_ID237
CC_ID135,FL_ID508
CC_ID135,FL_ID57
CC_ID135,FL_ID991
CC_ID136,FL_ID1045
CC_ID136,FL_ID1296
CC_ID136,FL_ID131
CC_ID136,FL_ID139
CC_ID136,FL_ID456
CC_ID136,FL_ID467
CC_ID136,FL_ID937
CC_ID137,FL_ID163
CC_ID137,FL_ID588
CC_ID137,FL_ID623
CC_ID138,FL_ID1222
CC_ID139,FL_ID964
CC_ID140,FL_ID1200
CC_ID140,FL_ID1240
CC_ID140,FL_ID682
CC_ID140,FL_ID97
CC_ID141,FL_ID1018
CC_ID141,FL_ID319
CC_ID141,FL_ID475
CC_ID141,FL_ID508
CC_ID141,FL_ID653
CC_ID141,FL_ID933
CC_ID142,FL_ID1128
CC_ID142,FL_ID89
CC_ID143,FL_ID1048
CC_ID143,FL_ID90
CC_ID143,FL_ID950
CC_ID144,FL_ID1191
CC_ID144,FL_ID250
CC_ID144,FL_ID472
CC_ID144,FL_ID526
CC_ID144,FL_ID627
CC_ID145,FL_ID1179
CC_ID145,FL_ID138
CC_ID145,FL_ID244
CC_ID145,FL_ID301
CC_ID145,FL_ID454
CC_ID145,FL_ID506
CC_ID145,FL_ID66
CC_ID145,FL_ID733
CC_ID146,FL_ID1161
CC_ID146,FL_ID422
CC_ID146,FL_ID6
CC_ID147,FL_ID1081
CC_ID147,FL_ID1243
CC_ID147,FL_ID293
CC_ID147,FL_ID703
CC_ID147,FL_ID779
CC_ID148,FL_ID1025
CC_ID148,FL_ID1106
CC_ID148,FL_ID1110
CC_ID148,FL_ID645
CC_ID148,FL_ID707
CC_ID148,FL_ID792
CC_ID148,FL_ID889
CC_ID148,FL_ID931
CC_ID149,FL_ID490
CC_ID149,FL_ID849
CC_ID150,FL_ID607
CC_ID150,FL_ID686
CC_ID150,FL_ID876
CC_ID151,FL_ID94
CC_ID151,FL_ID940
CC_ID152,FL_ID1065
CC_ID152,FL_ID793
CC_ID153,FL_ID252
CC_ID154,FL_ID1126
CC_ID154,FL_ID542
CC_ID155,FL_ID1221
CC_ID155,FL_ID496
CC_ID155,FL_ID664
CC_ID156,FL_ID1019
CC_ID156,FL_ID1153
CC_ID156,FL_ID197
CC_ID156,FL_ID205
CC_ID156,FL_ID643
CC_ID156,FL_ID717
CC_ID156,FL_ID759
CC_ID156,FL_ID768
CC_ID157,FL_ID505
CC_ID158,FL_ID108
CC_ID158,FL_ID179
CC_ID159,FL_ID323
CC_ID159,FL_ID356
CC_ID160,FL_ID502
CC_ID160,FL_ID523
CC_ID160,FL_ID986
CC_ID161,FL_ID1247
CC_ID161,FL_ID271
CC_ID162,FL_ID764
CC_ID163,FL_ID1043
CC_ID163,FL_ID1262
CC_ID163,FL_ID312
CC_ID163,FL_ID35
CC_ID163,FL_ID83
CC_ID163,FL_ID901
CC_ID163,FL_ID925
CC_ID163,FL_ID946
CC_ID164,FL_ID1176
CC_ID164,FL_ID1202
CC_ID164,FL_ID437
CC_ID164,FL_ID565
CC_ID164,FL_ID669
CC_ID164,FL_ID88
CC_ID165,FL_ID1039
CC_ID165,FL_ID1169
CC_ID165,FL_ID309
CC_ID165,FL_ID363
CC_ID165,FL_ID879
CC_ID165,FL_ID881
CC_ID166,FL_ID1072
CC_ID166,FL_ID1264
CC_ID166,FL_ID142
CC_ID166,FL_ID231
CC_ID166,FL_ID825
CC_ID166,FL_ID886
CC_ID167,FL_ID11
CC_ID167,FL_ID1162
CC_ID167,FL_ID198
CC_ID167,FL_ID230
CC_ID167,FL_ID555
CC_ID167,FL_ID650
CC_ID167,FL_ID772
CC_ID167,FL_ID799
CC_ID168,FL_ID1104
CC_ID168,FL_ID259
CC_ID168,FL_ID413
CC_ID168,FL_ID429
CC_ID168,FL_ID50
CC_ID168,FL_ID540
CC_ID168,FL_ID65
CC_ID168,FL_ID92
CC_ID169,FL_ID992
CC_ID170,FL_ID534
CC_ID171,FL_ID1219
CC_ID171,FL_ID648
CC_ID171,FL_ID720
CC_ID171,FL_ID83
CC_ID172,FL_ID433
CC_ID173,FL_ID1067
CC_ID173,FL_ID32
CC_ID173,FL_ID668
CC_ID173,FL_ID694
CC_ID173,FL_ID90
CC_ID173,FL_ID935
CC_ID173,FL_ID949
CC_ID174,FL_ID111
CC_ID174,FL_ID1204
CC_ID174,FL_ID346
CC_ID174,FL_ID363
CC_ID174,FL_ID729
CC_ID174,FL_ID834
CC_ID175,FL_ID1206
CC_ID175,FL_ID1222
CC_ID175,FL_ID229
CC_ID175,FL_ID466
CC_ID175,FL_ID478
CC_ID175,FL_ID505
CC_ID175,FL_ID631
CC_ID175,FL_ID840
CC_ID176,FL_ID1051
CC_ID176,FL_ID1209
CC_ID177,FL_ID1194
CC_ID177,FL_ID381
CC_ID177,FL_ID867
CC_ID178,FL_ID950
CC_ID178,FL_ID995
CC_ID179,FL_ID1170
CC_ID179,FL_ID1249
CC_ID179,FL_ID398
CC_ID179,FL_ID445
CC_ID179,FL_ID51
CC_ID179,FL_ID90
CC_ID180,FL_ID555
CC_ID180,FL_ID993
CC_ID181,FL_ID1045
CC_ID181,FL_ID1070
CC_ID181,FL_ID18
CC_ID181,FL_ID478
CC_ID181,FL_ID758
CC_ID181,FL_ID770
CC_ID182,FL_ID534
CC_ID182,FL_ID904
CC_ID182,FL_ID948
CC_ID183,FL_ID1015
CC_ID183,FL_ID295
CC_ID183,FL_ID399
CC_ID183,FL_ID404
CC_ID183,FL_ID561
CC_ID183,FL_ID765
CC_ID183,FL_ID978
CC_ID183,FL_ID989
CC_ID184,FL_ID711
CC_ID185,FL_ID1027
CC_ID185,FL_ID1131
CC_ID185,FL_ID175
CC_ID185,FL_ID335
CC_ID185,FL_ID633
CC_ID185,FL_ID871
CC_ID185,FL_ID899
CC_ID186,FL_ID1159
CC_ID186,FL_ID1201
CC_ID186,FL_ID407
CC_ID186,FL_ID602
CC_ID186,FL_ID652
CC_ID186,FL_ID780
CC_ID186,FL_ID818
CC_ID187,FL_ID566
CC_ID187,FL_ID936
CC_ID188,FL_ID492
CC_ID188,FL_ID53
CC_ID188,FL_ID852
CC_ID188,FL_ID999
CC_ID189,FL_ID1250
CC_ID189,FL_ID209
CC_ID189,FL_ID623
CC_ID189,FL_ID793
CC_ID190,FL_ID1051
CC_ID190,FL_ID1201
CC_ID190,FL_ID391
CC_ID190,FL_ID517
CC_ID190,FL_ID612
CC_ID191,FL_ID586
CC_ID192,FL_ID1013
CC_ID192,FL_ID1187
CC_ID192,FL_ID798
CC_ID193,FL_ID146
CC_ID193,FL_ID211
CC_ID193,FL_ID228
CC_ID193,FL_ID28
CC_ID193,FL_ID512
CC_ID193,FL_ID568
CC_ID193,FL_ID650
CC_ID194,FL_ID273
CC_ID194,FL_ID315
CC_ID195,FL_ID1046
CC_ID195,FL_ID113
CC_ID195,FL_ID1246
CC_ID195,FL_ID248
CC_ID195,FL_ID45
CC_ID195,FL_ID768
CC_ID195,FL_ID850
CC_ID195,FL_ID957
CC_ID196,FL_ID560
CC_ID196,FL_ID606
CC_ID196,FL_ID725
CC_ID197,FL_ID632
CC_ID198,FL_ID31
CC_ID198,FL_ID465
CC_ID199,FL_ID1192
CC_ID199,FL_ID467
CC_ID199,FL_ID73
CC_ID199,FL_ID79
CC_ID200,FL_ID572
CC_ID200,FL_ID777
CC_ID200,FL_ID814
CC_ID201,FL_ID1190
CC_ID201,FL_ID495
CC_ID202,FL_ID938
CC_ID203,FL_ID747
CC_ID204,FL_ID230
CC_ID204,FL_ID347
CC_ID204,FL_ID398
CC_ID204,FL_ID520
CC_ID204,FL_ID547
CC_ID204,FL_ID581
CC_ID205,FL_ID1223
CC_ID205,FL_ID1226
CC_ID205,FL_ID1241
CC_ID205,FL_ID21
CC_ID205,FL_ID280
CC_ID205,FL_ID346
CC_ID206,FL_ID10
CC_ID206,FL_ID1122
CC_ID206,FL_ID1272
CC_ID206,FL_ID186
CC_ID206,FL_ID879
CC_ID206,FL_ID96
CC_ID207,FL_ID183
CC_ID207,FL_ID227
CC_ID207,FL_ID349
CC_ID207,FL_ID39
CC_ID207,FL_ID400
CC_ID207,FL_ID720
CC_ID207,FL_ID801
CC_ID207,FL_ID929
CC_ID208,FL_ID1279
CC_ID208,FL_ID832
CC_ID208,FL_ID906
CC_ID208,FL_ID938
CC_ID209,FL_ID402
CC_ID210,FL_ID287
CC_ID210,FL_ID391
CC_ID210,FL_ID597
CC_ID211,FL_ID1029
CC_ID211,FL_ID1248
CC_ID211,FL_ID417
CC_ID211,FL_ID933
CC_ID212,FL_ID1300
CC_ID212,FL_ID38
CC_ID212,FL_ID648
CC_ID212,FL_ID774
CC_ID212,FL_ID821
CC_ID213,FL_ID1043
CC_ID213,FL_ID268
CC_ID213,FL_ID323
CC_ID213,FL_ID406
CC_ID213,FL_ID527
CC_ID213,FL_ID570
CC_ID213,FL_ID773
CC_ID213,FL_ID82
CC_ID214,FL_ID326
CC_ID215,FL_ID206
CC_ID215,FL_ID683
CC_ID215,FL_ID687
CC_ID215,FL_ID843
CC_ID215,FL_ID903
CC_ID216,FL_ID395
CC_ID216,FL_ID42
CC_ID216,FL_ID501
CC_ID217,FL_ID293
CC_ID217,FL_ID353
CC_ID217,FL_ID658
CC_ID217,FL_ID830
CC_ID217,FL_ID92
CC_ID218,FL_ID1034
CC_ID218,FL_ID1044
CC_ID218,FL_ID217
CC_ID218,FL_ID440
CC_ID218,FL_ID894
CC_ID218,FL_ID946
CC_ID219,FL_ID1281
CC_ID219,FL_ID816
CC_ID219,FL_ID912
CC_ID220,FL_ID1043
CC_ID220,FL_ID142
CC_ID220,FL_ID848
CC_ID221,FL_ID1119
CC_ID221,FL_ID1256
CC_ID221,FL_ID249
CC_ID222,FL_ID121
CC_ID222,FL_ID717
CC_ID222,FL_ID81
CC_ID223,FL_ID1036
CC_ID223,FL_ID1104
CC_ID223,FL_ID1227
CC_ID223,FL_ID37
CC_ID223,FL_ID940
CC_ID223,FL_ID963
CC_ID224,FL_ID241
CC_ID224,FL_ID458
CC_ID225,FL_ID107
CC_ID225,FL_ID1160
CC_ID226,FL_ID1048
CC_ID226,FL_ID1056
CC_ID226,FL_ID1148
CC_ID226,FL_ID342
CC_ID226,FL_ID366
CC_ID226,FL_ID962
CC_ID227,FL_ID573
CC_ID227,FL_ID804
CC_ID228,FL_ID1092
CC_ID228,FL_ID1161
CC_ID228,FL_ID1240
CC_ID228,FL_ID552
CC_ID228,FL_ID707
CC_ID228,FL_ID710
CC_ID228,FL_ID843
CC_ID228,FL_ID858
CC_ID229,FL_ID1293
CC_ID229,FL_ID142
CC_ID229,FL_ID708
CC_ID230,FL_ID1258
CC_ID230,FL_ID383
CC_ID231,FL_ID1252
CC_ID231,FL_ID573
CC_ID231,FL_ID648
CC_ID232,FL_ID589
CC_ID232,FL_ID669
CC_ID232,FL_ID70
CC_ID232,FL_ID970
CC_ID232,FL_ID986
CC_ID233,FL_ID1024
CC_ID233,FL_ID732
CC_ID234,FL_ID1126
CC_ID234,FL_ID1155
CC_ID234,FL_ID258
CC_ID234,FL_ID394
CC_ID234,FL_ID831
CC_ID235,FL_ID1010
CC_ID235,FL_ID1294
CC_ID235,FL_ID634
CC_ID236,FL_ID211
CC_ID236,FL_ID579
CC_ID236,FL_ID913
CC_ID237,FL_ID1109
CC_ID237,FL_ID145
CC_ID237,FL_ID42
CC_ID237,FL_ID768
CC_ID238,FL_ID1181
CC_ID238,FL_ID1289
CC_ID238,FL_ID5
CC_ID238,FL_ID997
CC_ID239,FL_ID1130
CC_ID239,FL_ID115
CC_ID239,FL_ID1213
CC_ID239,FL_ID207
CC_ID239,FL_ID276
CC_ID240,FL_ID1265
CC_ID240,FL_ID363
CC_ID240,FL_ID505
CC_ID240,FL_ID612
CC_ID240,FL_ID719
CC_ID240,FL_ID88
CC_ID241,FL_ID1122
CC_ID241,FL_ID1228
CC_ID241,FL_ID125
CC_ID241,FL_ID455
CC_ID241,FL_ID872
CC_ID241,FL_ID945
CC_ID241,FL_ID978
CC_ID242,FL_ID1163
CC_ID242,FL_ID17
CC_ID242,FL_ID273
CC_ID242,FL_ID340
CC_ID242,FL_ID832
CC_ID243,FL_ID390
CC_ID244,FL_ID1144
CC_ID245,FL_ID1127
CC_ID245,FL_ID337
CC_ID245,FL_ID79
CC_ID245,FL_ID978
